Log_Date,FROM,TO,COUNT
2017-06-20,58,67,1
2017-06-21,58,67,1
2017-06-22,58,67,1
2017-06-26,58,67,4
2017-06-27,58,67,1
2017-06-28,58,67,1
2017-07-08,58,67,1
2017-07-12,58,67,2
2017-07-16,58,67,2
2017-07-18,58,67,1
2017-07-22,58,67,1
2017-07-23,58,67,1
2017-07-25,58,67,3
2017-07-26,58,67,1
2017-07-27,58,67,1
2017-07-28,58,67,1
2017-07-29,58,67,1
2017-08-02,58,67,1
2017-08-16,58,67,1
2017-08-17,58,67,1
2017-08-22,58,67,1
2017-08-23,58,67,1
2017-08-24,58,67,1
2017-09-19,58,67,1
2017-09-23,58,67,5
2017-09-25,58,67,1
2017-09-26,58,67,1
2017-09-27,58,67,2
2017-09-28,58,67,2
2017-09-29,58,67,1
2017-10-01,58,67,2
2017-10-03,58,67,2
2017-10-06,58,67,1
2017-10-09,58,67,1
2017-10-11,58,67,1
2017-10-15,58,67,1
2017-10-17,58,67,1
2017-10-18,58,67,1
2017-10-19,58,67,2
2017-10-29,58,67,1
2017-11-04,58,67,1
2017-11-05,58,67,2
2017-11-07,58,67,2
2017-11-09,58,67,4
2017-11-11,58,67,2
2017-11-13,58,67,4
2017-11-14,58,67,2
2017-11-15,58,67,2
2017-11-16,58,67,1
2017-11-17,58,67,2
2017-11-19,58,67,1
2017-11-21,58,67,3
2017-11-22,58,67,2
2017-11-23,58,67,1
2017-11-25,58,67,1
2017-11-26,58,67,1
2017-11-29,58,67,4
2017-12-02,58,67,3
2017-12-03,58,67,2
2017-12-04,58,67,1
2017-12-05,58,67,3
2017-12-07,58,67,1
2017-12-09,58,67,1
2017-12-10,58,67,1
2017-12-12,58,67,2
2017-12-13,58,67,2
2017-12-14,58,67,1
2017-12-15,58,67,2
2017-12-16,58,67,3
2017-12-17,58,67,1
2017-12-20,58,67,1
2017-12-21,58,67,1
2017-12-22,58,67,1
2017-12-24,58,67,2
2017-12-27,58,67,1
2017-12-28,58,67,1
2017-12-29,58,67,1
2017-12-30,58,67,1
2017-12-31,58,67,2
2018-01-02,58,67,1
2018-01-03,58,67,1
2018-01-04,58,67,1
2018-01-06,58,67,1
2018-01-07,58,67,5
2018-01-12,58,67,4
2018-01-13,58,67,1
2018-01-14,58,67,1
2018-01-16,58,67,2
2018-01-17,58,67,2
2018-01-20,58,67,5
2018-01-21,58,67,1
2018-01-22,58,67,1
2018-01-23,58,67,1
2018-01-24,58,67,2
2018-01-26,58,67,1
2018-01-29,58,67,2
2018-01-30,58,67,1
2018-01-31,58,67,1
2018-02-01,58,67,1
2018-02-03,58,67,7
2018-02-04,58,67,2
2018-02-05,58,67,2
2018-02-08,58,67,1
2018-02-09,58,67,1
2018-02-10,58,67,2
2018-02-11,58,67,1
2018-02-13,58,67,1
2018-02-14,58,67,1
2018-02-15,58,67,1
2018-02-16,58,67,1
2018-02-17,58,67,3
2018-02-20,58,67,1
2018-02-21,58,67,1
2018-02-25,58,67,3
2018-02-26,58,67,1
2018-02-28,58,67,1
2018-03-02,58,67,2
2018-03-04,58,67,1
2018-03-05,58,67,1
2018-03-06,58,67,1
2018-03-08,58,67,2
2018-03-09,58,67,3
2018-03-10,58,67,1
2018-03-11,58,67,3
2018-03-13,58,67,2
2018-03-14,58,67,1
2018-03-16,58,67,2
2018-03-17,58,67,2
2018-03-18,58,67,2
2018-03-20,58,67,3
