Log_Date,FROM,TO,COUNT
2016-04-18,70,50,1
2016-04-22,70,50,1
2016-04-24,70,50,1
2016-04-26,70,50,1
2016-04-28,70,50,1
2016-04-29,70,50,2
2016-04-30,70,50,1
2016-05-12,70,50,1
2016-05-13,70,50,1
2016-05-14,70,50,1
2016-05-15,70,50,1
2016-05-16,70,50,1
2016-05-17,70,50,1
2016-05-18,70,50,1
2016-05-19,70,50,1
2016-05-21,70,50,2
2016-05-22,70,50,1
2016-05-28,70,50,2
2016-05-30,70,50,1
2016-06-11,70,50,1
2016-06-13,70,50,1
2016-07-03,70,50,1
2016-07-10,70,50,2
2016-07-11,70,50,1
2016-07-12,70,50,1
2016-07-16,70,50,1
2016-07-28,70,50,1
2016-08-11,70,50,1
2016-08-13,70,50,1
2016-08-18,70,50,2
2016-08-19,70,50,2
2016-08-22,70,50,1
2016-08-24,70,50,1
2016-08-27,70,50,1
2016-09-01,70,50,2
2016-09-03,70,50,6
2016-09-04,70,50,1
2016-09-10,70,50,2
2016-09-17,70,50,2
2016-09-19,70,50,1
2016-09-22,70,50,2
2016-09-26,70,50,2
2016-09-30,70,50,1
2016-10-01,70,50,1
2016-10-02,70,50,1
2016-10-05,70,50,1
2016-10-07,70,50,1
2016-10-08,70,50,1
2016-10-09,70,50,2
2016-10-13,70,50,1
2016-10-16,70,50,1
2016-10-21,70,50,1
2016-10-28,70,50,1
2017-04-23,70,50,1
2017-04-24,70,50,1
2017-04-25,70,50,1
2017-04-26,70,50,1
2017-04-29,70,50,2
2017-05-01,70,50,1
2017-05-02,70,50,2
2017-05-04,70,50,2
2017-05-09,70,50,1
2017-05-11,70,50,1
2017-05-13,70,50,3
2017-05-15,70,50,2
2017-05-16,70,50,2
2017-05-18,70,50,1
2017-05-19,70,50,1
2017-05-20,70,50,1
2017-05-22,70,50,1
2017-05-26,70,50,1
2017-05-27,70,50,3
2017-05-28,70,50,2
2017-05-31,70,50,1
2017-06-01,70,50,2
2017-06-02,70,50,1
2017-06-03,70,50,1
2017-06-06,70,50,4
2017-06-07,70,50,1
2017-06-09,70,50,1
2017-06-10,70,50,3
2017-06-11,70,50,2
2017-06-13,70,50,1
2017-06-16,70,50,1
2017-06-17,70,50,3
2017-06-18,70,50,5
2017-06-19,70,50,2
2017-06-20,70,50,1
2017-06-21,70,50,2
2017-06-25,70,50,1
2017-06-26,70,50,1
2017-06-27,70,50,1
2017-07-01,70,50,2
2017-07-03,70,50,3
2017-07-04,70,50,2
2017-07-07,70,50,2
2017-07-08,70,50,2
2017-07-09,70,50,2
2017-07-10,70,50,3
2017-07-11,70,50,3
2017-07-15,70,50,1
2017-07-17,70,50,2
2017-07-18,70,50,1
2017-07-19,70,50,1
2017-07-24,70,50,2
2017-07-25,70,50,1
2017-07-27,70,50,1
2017-07-31,70,50,1
2017-08-01,70,50,1
2017-08-03,70,50,2
2017-08-06,70,50,1
2017-08-07,70,50,2
2017-08-08,70,50,1
2017-08-11,70,50,3
2017-08-12,70,50,1
2017-08-15,70,50,4
2017-08-17,70,50,4
2017-08-18,70,50,1
2017-08-20,70,50,1
2017-08-24,70,50,1
2017-08-25,70,50,1
2017-08-26,70,50,2
2017-08-27,70,50,3
2017-08-28,70,50,2
2017-08-30,70,50,1
2017-09-02,70,50,2
2017-09-03,70,50,1
2017-09-04,70,50,2
2017-09-07,70,50,2
2017-09-09,70,50,1
2017-09-10,70,50,3
2017-09-11,70,50,3
2017-09-12,70,50,1
2017-09-14,70,50,3
2017-09-16,70,50,1
2017-09-18,70,50,1
2017-09-19,70,50,1
2017-09-24,70,50,3
2017-09-25,70,50,3
2017-09-30,70,50,1
2017-10-04,70,50,2
2017-10-06,70,50,1
2017-10-07,70,50,4
2017-10-10,70,50,2
2017-10-12,70,50,2
2017-10-13,70,50,2
2017-10-14,70,50,3
2017-10-16,70,50,1
2017-10-18,70,50,2
2017-10-19,70,50,1
2017-10-20,70,50,2
2017-10-21,70,50,4
2017-10-22,70,50,1
2017-10-23,70,50,2
2017-10-24,70,50,3
2017-10-25,70,50,1
2017-10-27,70,50,1
2017-10-28,70,50,2
2017-10-29,70,50,2
2017-10-31,70,50,1
2017-11-01,70,50,1
2017-11-03,70,50,2
2017-11-04,70,50,2
2017-11-05,70,50,1
2017-11-06,70,50,1
2017-11-11,70,50,2
2017-11-12,70,50,1
2017-11-13,70,50,1
2017-11-15,70,50,1
2017-11-16,70,50,1
2017-11-17,70,50,4
2017-11-18,70,50,1
2017-11-20,70,50,2
2017-11-23,70,50,1
2017-11-24,70,50,3
2017-11-26,70,50,3
2017-11-27,70,50,1
2017-11-29,70,50,1
2017-12-01,70,50,2
2017-12-02,70,50,3
2017-12-04,70,50,2
2017-12-07,70,50,2
2017-12-08,70,50,2
2017-12-09,70,50,4
2017-12-10,70,50,1
2017-12-15,70,50,1
2017-12-16,70,50,1
2017-12-17,70,50,3
2017-12-18,70,50,2
2017-12-19,70,50,1
2017-12-20,70,50,1
2017-12-21,70,50,1
2017-12-22,70,50,2
2017-12-23,70,50,5
2017-12-25,70,50,1
2017-12-26,70,50,1
2017-12-29,70,50,1
2017-12-30,70,50,2
2017-12-31,70,50,3
2018-01-01,70,50,1
2018-01-02,70,50,1
2018-01-04,70,50,2
2018-01-05,70,50,1
2018-01-06,70,50,3
2018-01-09,70,50,3
2018-01-13,70,50,2
2018-01-15,70,50,1
2018-01-16,70,50,3
2018-01-17,70,50,2
2018-01-18,70,50,1
2018-01-19,70,50,2
2018-01-20,70,50,3
2018-01-21,70,50,5
2018-01-23,70,50,5
2018-01-24,70,50,3
2018-01-27,70,50,2
2018-01-28,70,50,5
2018-01-29,70,50,1
2018-01-30,70,50,3
2018-02-01,70,50,1
2018-02-03,70,50,4
2018-02-04,70,50,2
2018-02-05,70,50,1
2018-02-06,70,50,2
2018-02-09,70,50,3
2018-02-10,70,50,3
2018-02-12,70,50,3
2018-02-13,70,50,4
2018-02-15,70,50,3
2018-02-17,70,50,2
2018-02-18,70,50,5
2018-02-19,70,50,3
2018-02-24,70,50,2
2018-02-25,70,50,1
2018-02-26,70,50,4
2018-02-27,70,50,2
2018-02-28,70,50,1
2018-03-01,70,50,1
2018-03-02,70,50,2
2018-03-05,70,50,2
2018-03-06,70,50,4
2018-03-07,70,50,1
2018-03-09,70,50,1
2018-03-10,70,50,1
2018-03-11,70,50,2
2018-03-12,70,50,2
2018-03-13,70,50,1
2018-03-15,70,50,1
2018-03-16,70,50,3
2018-03-18,70,50,1
