Log_Date,COUNT
2016-03-21,17
2016-03-22,17
2016-03-23,20
2016-03-24,18
2016-03-25,11
2016-03-26,12
2016-03-27,13
2016-03-28,17
2016-03-29,13
2016-03-30,4
2016-03-31,10
2016-04-01,7
2016-04-02,17
2016-04-03,27
2016-04-04,22
2016-04-05,26
2016-04-06,18
2016-04-07,11
2016-04-08,2
2016-04-09,16
2016-04-10,16
2016-04-11,27
2016-04-12,28
2016-04-13,20
2016-04-14,14
2016-04-15,7
2016-04-16,23
2016-04-17,17
2016-04-18,16
2016-04-19,27
2016-04-20,23
2016-04-21,12
2016-04-22,7
2016-04-23,28
2016-04-24,18
2016-04-25,27
2016-04-26,19
2016-04-27,13
2016-04-28,15
2016-04-29,9
2016-04-30,26
2016-05-01,21
2016-05-02,19
2016-05-03,25
2016-05-04,17
2016-05-05,11
2016-05-06,3
2016-05-07,23
2016-05-08,25
2016-05-09,23
2016-05-10,19
2016-05-11,26
2016-05-12,6
2016-05-13,11
2016-05-14,25
2016-05-15,28
2016-05-16,31
2016-05-17,32
2016-05-18,15
2016-05-19,23
2016-05-20,16
2016-05-21,19
2016-05-22,15
2016-05-23,34
2016-05-24,24
2016-05-25,24
2016-05-26,18
2016-05-27,14
2016-05-28,25
2016-05-29,18
2016-05-30,30
2016-05-31,16
2016-06-01,21
2016-06-02,9
2016-06-03,12
2016-06-04,12
2016-06-05,23
2016-06-06,17
2016-06-07,24
2016-06-08,20
2016-06-09,26
2016-06-10,11
2016-06-11,25
2016-06-12,31
2016-06-13,37
2016-06-14,24
2016-06-15,17
2016-06-16,19
2016-06-17,9
2016-06-18,32
2016-06-19,33
2016-06-20,23
2016-06-21,22
2016-06-22,16
2016-06-23,28
2016-06-24,16
2016-06-25,34
2016-06-26,34
2016-06-27,17
2016-06-28,33
2016-06-29,23
2016-06-30,21
2016-07-01,15
2016-07-02,28
2016-07-03,21
2016-07-04,31
2016-07-05,28
2016-07-06,12
2016-07-07,17
2016-07-08,10
2016-07-09,36
2016-07-10,27
2016-07-11,18
2016-07-12,20
2016-07-13,26
2016-07-14,25
2016-07-15,8
