Log_Date,FROM,TO,COUNT
2016-04-15,49,39,1
2016-05-29,49,39,1
2016-06-07,49,39,1
2016-06-20,49,39,1
2017-01-08,49,39,1
2017-01-23,49,39,1
2017-01-26,49,39,1
2017-01-27,49,39,2
2017-02-08,49,39,2
2017-02-14,49,39,1
2017-02-23,49,39,1
2017-02-25,49,39,1
2017-03-02,49,39,1
2017-03-06,49,39,1
2017-03-07,49,39,1
2017-03-08,49,39,1
2017-03-13,49,39,1
2017-03-15,49,39,2
2017-04-17,49,39,1
2017-04-18,49,39,1
2017-04-20,49,39,2
2017-05-08,49,39,5
2017-05-12,49,39,1
2017-05-15,49,39,1
2017-05-21,49,39,1
2017-05-25,49,39,2
2017-05-28,49,39,1
2017-06-14,49,39,1
2017-06-18,49,39,1
2017-07-05,49,39,1
2017-08-02,49,39,1
2017-08-05,49,39,1
2017-08-10,49,39,2
2017-08-11,49,39,2
2017-08-13,49,39,1
2017-08-23,49,39,2
2017-09-28,49,39,1
2017-10-05,49,39,1
2017-10-08,49,39,2
2017-10-09,49,39,1
2017-10-11,49,39,1
2017-10-18,49,39,1
2017-10-23,49,39,2
2017-10-30,49,39,1
2017-11-03,49,39,1
2017-11-05,49,39,1
2017-11-11,49,39,1
2017-11-18,49,39,1
2017-11-23,49,39,1
2017-11-25,49,39,1
2017-11-30,49,39,2
2017-12-11,49,39,1
2017-12-12,49,39,1
2017-12-17,49,39,1
2017-12-27,49,39,2
2018-01-11,49,39,1
2018-01-22,49,39,1
2018-02-01,49,39,3
2018-02-04,49,39,1
2018-02-28,49,39,2
2018-03-02,49,39,1
2018-03-04,49,39,1
2018-03-07,49,39,1
2018-03-08,49,39,2
2018-03-09,49,39,1
2018-03-11,49,39,3
2018-03-13,49,39,3
2018-03-14,49,39,1
