Log_Date,FROM,TO,COUNT
2016-03-26,37,30,1
2016-04-03,37,30,1
2016-04-04,37,30,1
2016-04-09,37,30,1
2016-04-14,37,30,1
2016-04-18,37,30,2
2016-04-21,37,30,1
2016-04-28,37,30,1
2016-05-03,37,30,1
2016-05-06,37,30,1
2016-05-08,37,30,2
2016-05-09,37,30,1
2016-05-14,37,30,1
2016-05-15,37,30,1
2016-05-19,37,30,2
2016-05-25,37,30,1
2016-05-26,37,30,2
2016-05-28,37,30,1
2016-05-31,37,30,1
2016-06-01,37,30,1
2016-06-06,37,30,2
2016-06-12,37,30,1
2016-06-14,37,30,1
2016-06-26,37,30,2
2016-06-30,37,30,1
2016-07-05,37,30,1
2016-07-07,37,30,1
2016-07-12,37,30,2
2016-07-16,37,30,1
2016-07-17,37,30,1
2016-07-23,37,30,1
2016-08-07,37,30,1
2016-08-08,37,30,1
2016-08-11,37,30,2
2016-08-14,37,30,1
2016-08-16,37,30,1
2016-08-28,37,30,1
2016-08-29,37,30,1
2016-09-03,37,30,2
2016-09-04,37,30,1
2016-09-07,37,30,1
2016-09-10,37,30,1
2016-09-14,37,30,1
2016-09-15,37,30,1
2016-09-16,37,30,1
2016-09-17,37,30,1
2016-09-19,37,30,3
2016-09-21,37,30,1
2016-09-29,37,30,1
2016-10-09,37,30,2
2016-10-14,37,30,1
2016-10-21,37,30,1
2016-10-23,37,30,2
2016-10-27,37,30,1
2016-10-29,37,30,1
2016-11-05,37,30,1
2016-11-08,37,30,1
2016-11-09,37,30,2
2016-11-13,37,30,1
2016-11-19,37,30,1
2016-11-23,37,30,1
2016-11-27,37,30,1
2016-12-02,37,30,1
2016-12-11,37,30,1
2016-12-21,37,30,1
2016-12-25,37,30,1
2016-12-27,37,30,1
2016-12-28,37,30,1
2016-12-29,37,30,1
2016-12-31,37,30,1
2017-01-01,37,30,1
2017-01-07,37,30,1
2017-01-08,37,30,1
2017-01-11,37,30,1
2017-01-13,37,30,1
2017-01-15,37,30,3
2017-01-19,37,30,1
2017-01-20,37,30,2
2017-01-21,37,30,1
2017-01-23,37,30,2
2017-01-24,37,30,1
2017-01-26,37,30,2
2017-01-27,37,30,1
2017-01-28,37,30,2
2017-01-30,37,30,1
2017-01-31,37,30,1
2017-02-03,37,30,1
2017-02-06,37,30,1
2017-02-08,37,30,1
2017-02-19,37,30,1
2017-02-23,37,30,1
2017-03-06,37,30,3
