Log_Date,FROM,TO,COUNT
2016-03-21,66,70,30
2016-03-22,66,70,39
2016-03-23,66,70,38
2016-03-24,66,70,38
2016-03-25,66,70,40
2016-03-26,66,70,91
2016-03-27,66,70,49
2016-03-28,66,70,31
2016-03-29,66,70,43
2016-03-30,66,70,40
2016-03-31,66,70,24
2016-04-01,66,70,18
2016-04-02,66,70,56
2016-04-03,66,70,64
2016-04-04,66,70,66
2016-04-05,66,70,50
2016-04-06,66,70,56
2016-04-07,66,70,35
2016-04-08,66,70,27
2016-04-09,66,70,82
2016-04-10,66,70,60
2016-04-11,66,70,54
2016-04-12,66,70,76
2016-04-13,66,70,52
2016-04-14,66,70,45
2016-04-15,66,70,30
2016-04-16,66,70,65
2016-04-17,66,70,74
2016-04-18,66,70,64
2016-04-19,66,70,94
2016-04-20,66,70,79
2016-04-21,66,70,43
2016-04-22,66,70,51
2016-04-23,66,70,102
2016-04-24,66,70,95
2016-04-25,66,70,80
2016-04-26,66,70,89
2016-04-27,66,70,105
2016-04-28,66,70,57
2016-04-29,66,70,36
2016-04-30,66,70,89
2016-05-01,66,70,113
2016-05-02,66,70,76
2016-05-03,66,70,66
2016-05-04,66,70,86
2016-05-05,66,70,47
2016-05-06,66,70,44
2016-05-07,66,70,72
2016-05-08,66,70,75
2016-05-09,66,70,79
2016-05-10,66,70,70
2016-05-11,66,70,70
2016-05-12,66,70,66
2016-05-13,66,70,38
2016-05-14,66,70,101
2016-05-15,66,70,81
2016-05-16,66,70,76
2016-05-17,66,70,72
2016-05-18,66,70,79
2016-05-19,66,70,52
2016-05-20,66,70,54
2016-05-21,66,70,99
2016-05-22,66,70,45
2016-05-23,66,70,88
2016-05-24,66,70,91
2016-05-25,66,70,78
2016-05-26,66,70,70
2016-05-27,66,70,48
2016-05-28,66,70,76
2016-05-29,66,70,80
2016-05-30,66,70,48
2016-05-31,66,70,77
2016-06-01,66,70,63
2016-06-02,66,70,73
2016-06-03,66,70,47
2016-06-04,66,70,47
2016-06-05,66,70,48
2016-06-06,66,70,64
2016-06-07,66,70,64
2016-06-08,66,70,62
2016-06-09,66,70,67
2016-06-10,66,70,33
2016-06-11,66,70,63
2016-06-12,66,70,79
2016-06-13,66,70,64
2016-06-14,66,70,61
2016-06-15,66,70,51
2016-06-16,66,70,37
2016-06-17,66,70,46
2016-06-18,66,70,100
2016-06-19,66,70,100
2016-06-20,66,70,94
2016-06-21,66,70,82
2016-06-22,66,70,83
2016-06-23,66,70,78
2016-06-24,66,70,60
2016-06-25,66,70,112
2016-06-26,66,70,92
2016-06-27,66,70,48
2016-06-28,66,70,72
2016-06-29,66,70,115
2016-06-30,66,70,78
2016-07-01,66,70,47
2016-07-02,66,70,110
2016-07-03,66,70,100
2016-07-04,66,70,82
2016-07-05,66,70,101
2016-07-06,66,70,52
2016-07-07,66,70,55
2016-07-08,66,70,50
2016-07-09,66,70,98
2016-07-10,66,70,94
2016-07-11,66,70,112
2016-07-12,66,70,104
2016-07-13,66,70,93
2016-07-14,66,70,87
2016-07-15,66,70,62
2016-07-16,66,70,95
2016-07-17,66,70,111
2016-07-18,66,70,68
2016-07-19,66,70,101
2016-07-20,66,70,88
2016-07-21,66,70,52
2016-07-22,66,70,42
2016-07-23,66,70,125
2016-07-24,66,70,130
2016-07-25,66,70,115
2016-07-26,66,70,110
2016-07-27,66,70,94
2016-07-28,66,70,73
2016-07-29,66,70,58
2016-07-30,66,70,77
2016-07-31,66,70,101
2016-08-01,66,70,93
2016-08-02,66,70,85
2016-08-03,66,70,120
