Log_Date,COUNT
2016-03-21,44
2016-03-22,38
2016-03-23,49
2016-03-24,81
2016-03-25,40
2016-03-26,59
2016-03-27,66
2016-03-28,60
2016-03-29,46
2016-03-30,34
2016-03-31,32
2016-04-01,15
2016-04-02,48
2016-04-03,57
2016-04-04,35
2016-04-05,38
2016-04-06,51
2016-04-07,48
2016-04-08,35
2016-04-09,84
2016-04-10,99
2016-04-11,57
2016-04-12,83
2016-04-13,53
2016-04-14,50
2016-04-15,39
2016-04-16,76
2016-04-17,58
2016-04-18,48
2016-04-19,56
2016-04-20,52
2016-04-21,40
2016-04-22,56
2016-04-23,63
2016-04-24,76
2016-04-25,65
2016-04-26,105
2016-04-27,73
2016-04-28,47
2016-04-29,59
2016-04-30,79
2016-05-01,73
2016-05-02,70
2016-05-03,67
2016-05-04,73
2016-05-05,41
2016-05-06,43
2016-05-07,93
2016-05-08,92
2016-05-09,85
2016-05-10,97
2016-05-11,54
2016-05-12,65
2016-05-13,42
2016-05-14,89
2016-05-15,70
2016-05-16,80
2016-05-17,89
2016-05-18,95
2016-05-19,62
2016-05-20,35
2016-05-21,81
2016-05-22,43
2016-05-23,88
2016-05-24,125
2016-05-25,100
2016-05-26,88
2016-05-27,46
2016-05-28,76
2016-05-29,102
2016-05-30,79
2016-05-31,82
2016-06-01,84
2016-06-02,60
2016-06-03,34
2016-06-04,37
2016-06-05,75
2016-06-06,61
2016-06-07,66
2016-06-08,61
2016-06-09,46
2016-06-10,42
2016-06-11,82
2016-06-12,79
2016-06-13,81
2016-06-14,92
2016-06-15,89
2016-06-16,88
2016-06-17,78
2016-06-18,118
2016-06-19,120
2016-06-20,110
2016-06-21,93
2016-06-22,86
2016-06-23,104
2016-06-24,42
2016-06-25,110
2016-06-26,92
2016-06-27,63
2016-06-28,107
2016-06-29,96
2016-06-30,64
2016-07-01,53
2016-07-02,94
2016-07-03,110
2016-07-04,102
2016-07-05,104
2016-07-06,54
2016-07-07,42
2016-07-08,41
2016-07-09,87
2016-07-10,102
2016-07-11,91
2016-07-12,116
2016-07-13,94
2016-07-14,71
2016-07-15,43
2016-07-16,94
2016-07-17,97
2016-07-18,96
2016-07-19,99
2016-07-20,90
2016-07-21,83
2016-07-22,71
2016-07-23,134
2016-07-24,159
2016-07-25,147
2016-07-26,127
2016-07-27,126
2016-07-28,95
2016-07-29,82
2016-07-30,71
2016-07-31,101
2016-08-01,133
2016-08-02,115
2016-08-03,149
2016-08-04,129
2016-08-05,58
2016-08-06,138
2016-08-07,138
2016-08-08,126
2016-08-09,134
2016-08-10,125
2016-08-11,121
2016-08-12,106
2016-08-13,156
2016-08-14,164
2016-08-15,174
2016-08-16,140
2016-08-17,125
2016-08-18,110
2016-08-19,57
2016-08-20,102
2016-08-21,134
2016-08-22,104
2016-08-23,109
2016-08-24,109
2016-08-25,118
2016-08-26,91
2016-08-27,163
2016-08-28,166
2016-08-29,125
2016-08-30,120
2016-08-31,119
2016-09-01,98
2016-09-02,57
2016-09-03,146
2016-09-04,118
2016-09-05,126
2016-09-06,108
2016-09-07,157
