Log_Date,FROM,TO,COUNT
2016-08-31,42,45,1
2016-09-08,42,45,1
2016-09-24,42,45,1
2016-09-26,42,45,1
2016-09-29,42,45,1
2016-10-01,42,45,1
2016-10-18,42,45,1
2016-10-19,42,45,1
2016-10-21,42,45,1
2016-11-12,42,45,1
2016-11-15,42,45,1
2016-11-20,42,45,2
2016-12-04,42,45,2
2016-12-11,42,45,1
2017-01-01,42,45,1
2017-01-02,42,45,1
2017-01-09,42,45,1
2017-02-25,42,45,1
2017-11-08,42,45,2
2017-11-24,42,45,2
2017-11-25,42,45,1
2017-11-26,42,45,1
2017-11-27,42,45,1
2017-11-29,42,45,4
2017-11-30,42,45,3
2017-12-03,42,45,3
2017-12-05,42,45,2
2017-12-08,42,45,1
2017-12-16,42,45,4
2017-12-25,42,45,1
2017-12-26,42,45,1
2018-01-06,42,45,1
2018-01-08,42,45,1
2018-01-10,42,45,1
2018-01-11,42,45,1
2018-01-13,42,45,2
2018-01-17,42,45,1
2018-01-20,42,45,1
2018-01-21,42,45,2
2018-01-22,42,45,1
2018-01-23,42,45,3
2018-01-24,42,45,1
2018-01-28,42,45,3
2018-01-29,42,45,2
2018-01-30,42,45,2
2018-02-02,42,45,1
2018-02-03,42,45,1
2018-02-04,42,45,1
2018-02-05,42,45,2
2018-02-07,42,45,3
2018-02-11,42,45,2
2018-02-12,42,45,1
2018-02-14,42,45,2
2018-02-16,42,45,1
2018-02-17,42,45,1
2018-02-18,42,45,1
2018-02-25,42,45,1
2018-02-27,42,45,1
2018-03-02,42,45,3
2018-03-04,42,45,3
2018-03-06,42,45,1
2018-03-12,42,45,1
2018-03-13,42,45,1
2018-03-14,42,45,1
