Log_Date,COUNT
2016-03-21,18
2016-03-22,9
2016-03-23,17
2016-03-24,19
2016-03-25,14
2016-03-26,15
2016-03-27,19
2016-03-28,4
2016-03-29,2
2016-03-30,7
2016-03-31,5
2016-04-01,2
2016-04-02,8
2016-04-03,10
2016-04-04,7
2016-04-05,6
2016-04-06,3
2016-04-07,2
2016-04-08,1
2016-04-09,14
2016-04-10,8
2016-04-11,4
2016-04-12,10
2016-04-13,12
2016-04-14,3
2016-04-15,3
2016-04-16,3
2016-04-17,6
2016-04-18,2
2016-04-19,13
2016-04-20,5
2016-04-21,6
2016-04-22,3
2016-04-23,5
2016-04-24,1
2016-04-25,7
2016-04-26,4
2016-04-27,4
2016-04-28,1
2016-04-29,1
2016-04-30,11
2016-05-01,9
2016-05-02,8
2016-05-03,4
2016-05-04,3
2016-05-05,0
2016-05-06,0
2016-05-07,5
2016-05-08,8
2016-05-09,5
2016-05-10,4
2016-05-11,9
2016-05-12,6
2016-05-13,3
2016-05-14,8
2016-05-15,2
2016-05-16,1
2016-05-17,7
2016-05-18,2
2016-05-19,3
2016-05-20,1
2016-05-21,0
2016-05-22,2
2016-05-23,4
2016-05-24,10
2016-05-25,4
2016-05-26,3
2016-05-27,2
2016-05-28,1
2016-05-29,6
2016-05-30,3
2016-05-31,7
2016-06-01,7
2016-06-02,4
2016-06-03,2
2016-06-04,3
2016-06-05,5
2016-06-06,1
2016-06-07,4
2016-06-08,4
2016-06-09,0
2016-06-10,3
2016-06-11,2
2016-06-12,7
2016-06-13,4
2016-06-14,4
2016-06-15,3
2016-06-16,4
2016-06-17,3
2016-06-18,10
2016-06-19,4
2016-06-20,5
2016-06-21,10
2016-06-22,3
2016-06-23,1
2016-06-24,4
2016-06-25,6
2016-06-26,6
2016-06-27,3
2016-06-28,3
2016-06-29,5
2016-06-30,0
2016-07-01,1
2016-07-02,3
2016-07-03,4
2016-07-04,6
2016-07-05,9
2016-07-06,12
2016-07-07,7
2016-07-08,2
2016-07-09,2
2016-07-10,7
2016-07-11,4
2016-07-12,6
2016-07-13,4
2016-07-14,3
2016-07-15,3
2016-07-16,6
2016-07-17,1
2016-07-18,10
2016-07-19,10
2016-07-20,10
2016-07-21,5
2016-07-22,6
2016-07-23,6
2016-07-24,11
2016-07-25,8
2016-07-26,14
2016-07-27,12
2016-07-28,4
2016-07-29,5
2016-07-30,5
2016-07-31,8
2016-08-01,9
2016-08-02,19
2016-08-03,12
2016-08-04,9
2016-08-05,10
2016-08-06,8
2016-08-07,7
2016-08-08,7
2016-08-09,16
2016-08-10,6
2016-08-11,5
2016-08-12,5
2016-08-13,9
2016-08-14,9
2016-08-15,12
2016-08-16,6
2016-08-17,10
2016-08-18,6
2016-08-19,6
2016-08-20,9
2016-08-21,11
2016-08-22,13
2016-08-23,10
2016-08-24,9
2016-08-25,13
2016-08-26,6
2016-08-27,21
2016-08-28,13
2016-08-29,10
2016-08-30,29
2016-08-31,9
2016-09-01,11
2016-09-02,3
2016-09-03,29
2016-09-04,25
2016-09-05,15
2016-09-06,26
2016-09-07,19
2016-09-08,24
2016-09-09,10
2016-09-10,15
2016-09-11,22
2016-09-12,8
2016-09-13,14
2016-09-14,19
2016-09-15,22
2016-09-16,8
2016-09-17,24
2016-09-18,11
2016-09-19,15
2016-09-20,3
2016-09-21,10
2016-09-22,14
2016-09-23,3
2016-09-24,23
2016-09-25,13
2016-09-26,15
2016-09-27,13
2016-09-28,11
2016-09-29,13
2016-09-30,9
2016-10-01,17
2016-10-02,20
2016-10-03,23
2016-10-04,18
2016-10-05,24
2016-10-06,10
2016-10-07,9
2016-10-08,21
2016-10-09,19
2016-10-10,26
2016-10-11,4
2016-10-12,6
2016-10-13,12
2016-10-14,12
2016-10-15,7
2016-10-16,10
2016-10-17,23
2016-10-18,16
2016-10-19,18
2016-10-20,16
2016-10-21,13
2016-10-22,16
2016-10-23,11
2016-10-24,21
2016-10-25,19
2016-10-26,8
2016-10-27,7
2016-10-28,5
2016-10-29,13
2016-10-30,5
2016-10-31,10
2016-11-01,7
2016-11-02,13
2016-11-03,3
2016-11-04,5
2016-11-05,6
