Log_Date,FROM,TO,COUNT
2016-03-27,42,11,1
2016-03-29,42,11,1
2016-08-31,42,11,1
2016-10-04,42,11,1
2016-10-07,42,11,4
2016-11-22,42,11,1
2016-12-25,42,11,2
2017-01-15,42,11,3
2017-01-17,42,11,2
2017-01-20,42,11,1
2017-01-22,42,11,1
2017-01-25,42,11,2
2017-01-26,42,11,1
2017-01-28,42,11,1
2017-01-30,42,11,2
2017-02-01,42,11,1
2017-02-06,42,11,2
2017-02-17,42,11,3
2017-02-18,42,11,1
2017-02-19,42,11,1
2017-02-20,42,11,2
2017-02-21,42,11,1
2017-02-22,42,11,2
2017-02-26,42,11,1
2017-02-28,42,11,1
2017-03-03,42,11,2
2017-03-04,42,11,2
2017-03-08,42,11,1
2017-03-09,42,11,2
2017-03-12,42,11,1
2017-03-19,42,11,1
2017-03-21,42,11,2
2017-03-23,42,11,2
2017-03-24,42,11,3
2017-03-25,42,11,1
2017-03-28,42,11,1
2017-04-06,42,11,1
2017-04-09,42,11,2
2017-04-12,42,11,1
2017-04-15,42,11,1
2017-04-17,42,11,3
2017-04-18,42,11,1
2017-04-27,42,11,2
2017-05-12,42,11,1
2017-05-16,42,11,1
2017-05-26,42,11,1
2017-05-29,42,11,2
2017-06-20,42,11,3
2017-06-29,42,11,1
2017-07-06,42,11,3
2017-07-09,42,11,1
2017-07-13,42,11,2
2017-08-08,42,11,2
2017-08-10,42,11,2
2017-08-22,42,11,1
2017-12-18,42,11,3
2017-12-19,42,11,1
2017-12-20,42,11,2
2017-12-21,42,11,1
2017-12-24,42,11,5
2017-12-25,42,11,3
2017-12-26,42,11,3
2017-12-28,42,11,3
2017-12-29,42,11,2
2017-12-30,42,11,2
2017-12-31,42,11,3
2018-01-01,42,11,1
2018-01-03,42,11,1
2018-01-06,42,11,2
2018-01-07,42,11,2
2018-01-09,42,11,8
2018-01-11,42,11,8
2018-01-12,42,11,2
2018-01-15,42,11,2
2018-01-17,42,11,3
2018-01-23,42,11,1
2018-01-28,42,11,1
2018-02-07,42,11,1
2018-02-08,42,11,1
2018-02-09,42,11,1
2018-02-10,42,11,3
2018-02-14,42,11,4
2018-02-16,42,11,4
2018-02-17,42,11,2
2018-02-18,42,11,2
2018-02-19,42,11,2
2018-02-20,42,11,3
2018-02-21,42,11,2
2018-02-26,42,11,1
2018-02-27,42,11,5
2018-03-01,42,11,1
2018-03-02,42,11,5
2018-03-04,42,11,2
2018-03-05,42,11,1
2018-03-06,42,11,3
2018-03-07,42,11,1
2018-03-08,42,11,2
2018-03-09,42,11,2
2018-03-10,42,11,1
2018-03-11,42,11,2
2018-03-12,42,11,2
2018-03-13,42,11,1
2018-03-15,42,11,1
2018-03-18,42,11,3
