Log_Date,FROM,TO,COUNT
2018-01-02,58,24,1
2018-01-05,58,24,2
2018-01-07,58,24,1
2018-01-08,58,24,1
2018-01-12,58,24,1
2018-01-14,58,24,2
2018-01-15,58,24,2
2018-01-18,58,24,6
2018-01-20,58,24,2
2018-01-21,58,24,3
2018-01-22,58,24,1
2018-01-23,58,24,3
2018-01-25,58,24,1
2018-01-28,58,24,7
2018-01-30,58,24,1
2018-01-31,58,24,1
2018-02-01,58,24,1
2018-02-03,58,24,1
2018-02-06,58,24,6
2018-02-07,58,24,2
2018-02-08,58,24,1
2018-02-09,58,24,4
2018-02-10,58,24,1
2018-02-11,58,24,2
2018-02-12,58,24,4
2018-02-17,58,24,3
2018-02-19,58,24,1
2018-02-20,58,24,1
2018-02-22,58,24,2
2018-03-02,58,24,1
2018-03-03,58,24,1
2018-03-05,58,24,1
2018-03-08,58,24,1
2018-03-11,58,24,1
2018-03-14,58,24,1
