Log_Date,FROM,TO,COUNT
2017-01-11,31,70,1
2017-01-14,31,70,1
2017-01-16,31,70,1
2017-01-23,31,70,1
2017-01-31,31,70,1
2017-02-11,31,70,1
2017-02-13,31,70,1
2017-02-26,31,70,1
2017-03-09,31,70,1
2017-06-18,31,70,1
2017-07-02,31,70,1
2017-07-15,31,70,1
2017-07-20,31,70,1
2017-07-21,31,70,1
2017-08-22,31,70,1
2017-09-08,31,70,1
2017-09-18,31,70,1
2017-09-21,31,70,1
2017-09-22,31,70,1
2017-09-23,31,70,1
2017-09-24,31,70,1
2017-10-11,31,70,1
2017-10-15,31,70,2
2017-12-11,31,70,3
2018-01-23,31,70,2
2018-01-24,31,70,1
2018-01-28,31,70,1
2018-02-03,31,70,1
2018-02-04,31,70,1
2018-02-06,31,70,1
2018-02-07,31,70,2
2018-02-08,31,70,1
2018-02-10,31,70,1
2018-02-12,31,70,1
2018-02-17,31,70,2
2018-02-19,31,70,1
2018-02-20,31,70,1
2018-02-22,31,70,1
2018-02-24,31,70,1
2018-02-26,31,70,1
2018-03-02,31,70,1
2018-03-04,31,70,1
2018-03-05,31,70,2
2018-03-06,31,70,3
2018-03-07,31,70,1
2018-03-17,31,70,1
2018-03-18,31,70,1
