Log_Date,COUNT
2016-03-23,7
2016-03-24,1
2016-03-25,0
2016-03-26,3
2016-03-27,0
2016-03-28,0
2016-03-29,2
2016-03-30,0
2016-03-31,0
2016-04-01,2
2016-04-02,0
2016-04-03,1
2016-04-04,0
2016-04-05,1
2016-04-06,0
2016-04-07,1
2016-04-08,0
2016-04-09,0
2016-04-10,2
2016-04-11,1
2016-04-12,0
2016-04-13,0
2016-04-14,0
2016-04-15,3
2016-04-16,0
2016-04-17,0
2016-04-18,0
2016-04-19,0
2016-04-20,0
2016-04-21,0
2016-04-22,2
2016-04-23,1
2016-04-24,0
2016-04-25,2
2016-04-26,1
2016-04-27,1
2016-04-28,1
2016-04-29,3
2016-04-30,0
2016-05-01,2
2016-05-02,0
2016-05-03,1
2016-05-04,0
2016-05-05,1
2016-05-06,0
2016-05-07,0
2016-05-08,1
2016-05-09,0
2016-05-10,1
2016-05-11,2
2016-05-12,2
2016-05-13,0
2016-05-14,0
2016-05-15,0
2016-05-16,0
2016-05-17,0
2016-05-18,0
2016-05-19,0
2016-05-20,1
2016-05-21,0
2016-05-22,0
2016-05-23,0
2016-05-24,1
2016-05-25,0
2016-05-26,0
2016-05-27,0
2016-05-28,0
2016-05-29,4
2016-05-30,0
2016-05-31,2
2016-06-01,0
2016-06-02,1
2016-06-03,0
2016-06-04,0
2016-06-05,1
2016-06-06,1
2016-06-07,0
2016-06-08,1
2016-06-09,1
2016-06-10,0
2016-06-11,0
2016-06-12,0
2016-06-13,0
2016-06-14,0
2016-06-15,0
2016-06-16,0
2016-06-17,0
2016-06-18,3
2016-06-19,1
2016-06-20,1
2016-06-21,3
2016-06-22,2
2016-06-23,0
2016-06-24,5
2016-06-25,0
2016-06-26,0
2016-06-27,4
2016-06-28,4
2016-06-29,2
2016-06-30,2
2016-07-01,0
2016-07-02,1
2016-07-03,0
2016-07-04,0
2016-07-05,2
2016-07-06,2
2016-07-07,1
2016-07-08,0
2016-07-09,1
2016-07-10,0
2016-07-11,3
2016-07-12,0
2016-07-13,5
2016-07-14,5
2016-07-15,2
2016-07-16,0
2016-07-17,5
2016-07-18,0
2016-07-19,2
2016-07-20,0
2016-07-21,1
2016-07-22,7
2016-07-23,2
2016-07-24,4
2016-07-25,1
2016-07-26,4
2016-07-27,4
2016-07-28,1
2016-07-29,3
2016-07-30,2
2016-07-31,1
2016-08-01,7
2016-08-02,4
2016-08-03,4
2016-08-04,7
2016-08-05,0
2016-08-06,8
2016-08-07,2
2016-08-08,3
2016-08-09,0
2016-08-10,2
2016-08-11,6
2016-08-12,5
2016-08-13,4
2016-08-14,5
2016-08-15,1
2016-08-16,3
2016-08-17,2
2016-08-18,3
2016-08-19,1
2016-08-20,0
2016-08-21,1
2016-08-22,1
2016-08-23,2
2016-08-24,5
2016-08-25,1
2016-08-26,0
2016-08-27,0
2016-08-28,0
2016-08-29,2
2016-08-30,2
2016-08-31,0
2016-09-01,0
2016-09-02,0
2016-09-03,1
2016-09-04,2
2016-09-05,1
2016-09-06,1
2016-09-07,0
2016-09-08,0
2016-09-09,0
2016-09-10,2
2016-09-11,2
2016-09-12,0
2016-09-13,3
2016-09-14,1
2016-09-15,2
2016-09-16,4
2016-09-17,2
2016-09-18,2
2016-09-19,1
2016-09-20,5
2016-09-21,0
2016-09-22,3
2016-09-23,0
2016-09-24,1
2016-09-25,2
2016-09-26,1
2016-09-27,2
2016-09-28,6
2016-09-29,2
2016-09-30,2
2016-10-01,0
2016-10-02,1
2016-10-03,1
2016-10-04,1
2016-10-05,2
2016-10-06,1
2016-10-07,0
2016-10-08,3
2016-10-09,0
2016-10-10,3
2016-10-11,4
2016-10-12,0
2016-10-13,0
2016-10-14,1
2016-10-15,2
2016-10-16,1
2016-10-17,3
2016-10-18,0
2016-10-19,2
2016-10-20,4
2016-10-21,1
2016-10-22,3
2016-10-23,0
2016-10-24,1
2016-10-25,6
2016-10-26,0
2016-10-27,3
2016-10-28,0
2016-10-29,3
2016-10-30,0
2016-10-31,2
2016-11-01,0
2016-11-02,3
2016-11-03,4
2016-11-04,5
2016-11-05,2
2016-11-06,2
2016-11-07,1
2016-11-08,0
2016-11-09,1
2016-11-10,1
2016-11-11,1
2016-11-12,2
2016-11-13,7
2016-11-14,2
2016-11-15,3
2016-11-16,0
2016-11-17,0
2016-11-18,5
2016-11-19,4
2016-11-20,2
2016-11-21,2
2016-11-22,3
2016-11-23,3
2016-11-24,4
2016-11-25,3
2016-11-26,2
2016-11-27,0
2016-11-28,0
2016-11-29,1
2016-11-30,2
2016-12-01,1
2016-12-02,3
2016-12-03,4
2016-12-04,1
2016-12-05,2
2016-12-06,4
2016-12-07,10
2016-12-08,4
2016-12-09,0
2016-12-10,6
2016-12-11,5
2016-12-12,3
2016-12-13,4
2016-12-14,2
2016-12-15,5
2016-12-16,2
2016-12-17,0
2016-12-18,2
2016-12-19,4
2016-12-20,0
2016-12-21,8
2016-12-22,1
2016-12-23,5
2016-12-24,0
2016-12-25,3
2016-12-26,5
2016-12-27,2
2016-12-28,0
2016-12-29,2
2016-12-30,2
2016-12-31,3
2017-01-01,7
2017-01-02,5
2017-01-03,3
2017-01-04,6
2017-01-05,0
2017-01-06,0
2017-01-07,3
2017-01-08,4
2017-01-09,1
2017-01-10,7
2017-01-11,0
2017-01-12,15
2017-01-13,3
2017-01-14,4
2017-01-15,2
2017-01-16,2
2017-01-17,2
2017-01-18,0
2017-01-19,2
2017-01-20,1
2017-01-21,3
2017-01-22,1
2017-01-23,1
2017-01-24,3
2017-01-25,2
2017-01-26,3
2017-01-27,4
2017-01-28,8
2017-01-29,4
2017-01-30,6
2017-01-31,3
2017-02-01,12
2017-02-02,2
2017-02-03,6
2017-02-04,6
2017-02-05,3
2017-02-06,11
2017-02-07,8
2017-02-08,5
2017-02-09,5
2017-02-10,3
2017-02-11,6
2017-02-12,7
2017-02-13,9
2017-02-14,3
2017-02-15,6
2017-02-16,4
2017-02-17,6
2017-02-18,3
2017-02-19,7
2017-02-20,9
2017-02-21,5
2017-02-22,6
2017-02-23,8
2017-02-24,1
2017-02-25,6
2017-02-26,8
2017-02-27,7
2017-02-28,8
2017-03-01,4
2017-03-02,9
2017-03-03,5
2017-03-04,8
2017-03-05,10
2017-03-06,4
2017-03-07,7
2017-03-08,10
2017-03-09,6
2017-03-10,0
2017-03-11,13
2017-03-12,15
2017-03-13,4
2017-03-14,3
2017-03-15,4
2017-03-16,7
2017-03-17,1
2017-03-18,2
2017-03-19,11
2017-03-20,5
2017-03-21,6
2017-03-22,4
2017-03-23,9
2017-03-24,2
2017-03-25,9
2017-03-26,6
2017-03-27,4
2017-03-28,4
2017-03-29,6
2017-03-30,11
2017-03-31,1
2017-04-01,5
2017-04-02,7
2017-04-03,2
2017-04-04,8
2017-04-05,8
2017-04-06,12
2017-04-07,0
2017-04-08,4
2017-04-09,8
2017-04-10,7
2017-04-11,1
2017-04-12,9
2017-04-13,3
2017-04-14,9
2017-04-15,5
2017-04-16,9
2017-04-17,10
2017-04-18,3
2017-04-19,7
2017-04-20,7
2017-04-21,4
2017-04-22,11
2017-04-23,7
2017-04-24,7
2017-04-25,10
2017-04-26,7
2017-04-27,8
2017-04-28,4
2017-04-29,13
2017-04-30,5
2017-05-01,10
2017-05-02,4
2017-05-03,7
2017-05-04,4
2017-05-05,3
2017-05-06,10
2017-05-07,10
2017-05-08,6
2017-05-09,8
2017-05-10,12
2017-05-11,8
2017-05-12,7
2017-05-13,4
2017-05-14,6
2017-05-15,6
2017-05-16,8
2017-05-17,3
2017-05-18,10
2017-05-19,11
2017-05-20,13
2017-05-21,8
2017-05-22,2
2017-05-23,9
2017-05-24,11
2017-05-25,7
2017-05-26,4
2017-05-27,7
2017-05-28,19
2017-05-29,15
2017-05-30,8
2017-05-31,7
2017-06-01,3
2017-06-02,6
2017-06-03,13
2017-06-04,5
2017-06-05,11
2017-06-06,11
2017-06-07,7
2017-06-08,12
2017-06-09,6
2017-06-10,13
2017-06-11,10
2017-06-12,10
2017-06-13,14
2017-06-14,8
2017-06-15,13
2017-06-16,6
2017-06-17,21
2017-06-18,31
2017-06-19,9
2017-06-20,17
2017-06-21,10
2017-06-22,19
2017-06-23,9
2017-06-24,14
2017-06-25,18
2017-06-26,7
2017-06-27,11
2017-06-28,17
2017-06-29,18
2017-06-30,6
2017-07-01,17
2017-07-02,20
2017-07-03,20
2017-07-04,11
2017-07-05,20
2017-07-06,8
2017-07-07,9
2017-07-08,12
2017-07-09,20
2017-07-10,15
2017-07-11,15
2017-07-12,10
2017-07-13,9
2017-07-14,5
2017-07-15,15
2017-07-16,11
2017-07-17,7
2017-07-18,13
2017-07-19,14
2017-07-20,15
2017-07-21,14
2017-07-22,9
2017-07-23,12
2017-07-24,18
2017-07-25,18
2017-07-26,10
2017-07-27,14
2017-07-28,11
2017-07-29,16
2017-07-30,17
2017-07-31,18
2017-08-01,7
2017-08-02,15
2017-08-03,10
2017-08-04,18
2017-08-05,8
2017-08-06,22
2017-08-07,10
2017-08-08,14
2017-08-09,8
2017-08-10,13
2017-08-11,5
2017-08-12,27
2017-08-13,10
2017-08-14,15
2017-08-15,24
2017-08-16,20
2017-08-17,11
2017-08-18,11
2017-08-19,9
2017-08-20,9
2017-08-21,12
2017-08-22,10
2017-08-23,6
2017-08-24,14
2017-08-25,12
2017-08-26,12
2017-08-27,22
2017-08-28,15
2017-08-29,14
2017-08-30,7
2017-08-31,5
2017-09-01,14
2017-09-02,16
2017-09-03,6
2017-09-04,11
2017-09-05,16
2017-09-06,13
2017-09-07,13
2017-09-08,9
2017-09-09,11
2017-09-10,10
2017-09-11,12
2017-09-12,15
2017-09-13,20
2017-09-14,10
2017-09-15,3
2017-09-16,20
2017-09-17,16
2017-09-18,17
2017-09-19,20
2017-09-20,19
2017-09-21,11
2017-09-22,9
2017-09-23,14
2017-09-24,16
2017-09-25,13
2017-09-26,11
2017-09-27,19
2017-09-28,13
2017-09-29,17
2017-09-30,8
2017-10-01,2
2017-10-02,16
2017-10-03,22
2017-10-04,20
2017-10-05,16
2017-10-06,16
2017-10-07,16
2017-10-08,21
2017-10-09,12
2017-10-10,13
2017-10-11,15
2017-10-12,13
2017-10-13,11
2017-10-14,7
2017-10-15,16
2017-10-16,17
2017-10-17,7
2017-10-18,10
2017-10-19,6
2017-10-20,5
2017-10-21,15
2017-10-22,21
2017-10-23,13
2017-10-24,11
2017-10-25,20
2017-10-26,17
2017-10-27,11
2017-10-28,15
2017-10-29,25
2017-10-30,21
2017-10-31,5
2017-11-01,13
2017-11-02,16
2017-11-03,16
2017-11-04,13
2017-11-05,16
2017-11-06,16
2017-11-07,11
2017-11-08,10
2017-11-09,23
2017-11-10,13
2017-11-11,22
2017-11-12,14
2017-11-13,35
2017-11-14,27
2017-11-15,29
2017-11-16,22
2017-11-17,18
2017-11-18,13
2017-11-19,26
2017-11-20,18
2017-11-21,14
2017-11-22,11
2017-11-23,16
2017-11-24,23
2017-11-25,23
2017-11-26,28
2017-11-27,19
2017-11-28,19
2017-11-29,17
2017-11-30,12
2017-12-01,16
2017-12-02,20
2017-12-03,18
2017-12-04,10
2017-12-05,11
2017-12-06,11
2017-12-07,18
2017-12-08,5
2017-12-09,13
2017-12-10,20
2017-12-11,11
2017-12-12,13
2017-12-13,6
2017-12-14,17
2017-12-15,15
2017-12-16,13
2017-12-17,18
2017-12-18,24
2017-12-19,9
2017-12-20,18
2017-12-21,5
2017-12-22,4
2017-12-23,16
2017-12-24,18
2017-12-25,24
2017-12-26,22
2017-12-27,14
2017-12-28,6
2017-12-29,8
2017-12-30,6
2017-12-31,25
2018-01-01,10
2018-01-02,15
2018-01-03,19
2018-01-04,18
2018-01-05,14
2018-01-06,16
2018-01-07,10
2018-01-08,16
2018-01-09,17
