Log_Date,FROM,TO,COUNT
2017-11-26,24,37,1
2017-11-29,24,37,1
2017-12-01,24,37,1
2017-12-04,24,37,1
2017-12-13,24,37,1
2017-12-16,24,37,3
2017-12-18,24,37,2
2017-12-22,24,37,1
2017-12-24,24,37,1
2017-12-26,24,37,1
2017-12-27,24,37,1
2017-12-28,24,37,2
2017-12-29,24,37,2
2017-12-30,24,37,1
2018-01-02,24,37,1
2018-01-03,24,37,1
2018-01-05,24,37,1
2018-01-07,24,37,1
2018-01-08,24,37,1
2018-01-14,24,37,2
2018-01-16,24,37,3
2018-01-18,24,37,1
2018-01-26,24,37,1
2018-01-27,24,37,3
2018-02-01,24,37,1
2018-02-08,24,37,1
2018-02-14,24,37,1
2018-02-18,24,37,2
2018-02-24,24,37,1
2018-02-27,24,37,1
2018-02-28,24,37,1
2018-03-01,24,37,1
2018-03-03,24,37,2
2018-03-06,24,37,2
2018-03-08,24,37,2
2018-03-11,24,37,3
2018-03-12,24,37,3
2018-03-14,24,37,1
2018-03-16,24,37,2
2018-03-17,24,37,4
