Log_Date,FROM,TO,COUNT
2016-08-31,11,42,1
2016-09-08,11,42,3
2016-10-07,11,42,5
2016-11-15,11,42,1
2016-11-18,11,42,2
2016-12-04,11,42,1
2016-12-10,11,42,2
2017-01-25,11,42,2
2017-01-30,11,42,1
2017-02-01,11,42,1
2017-02-03,11,42,1
2017-02-05,11,42,1
2017-02-06,11,42,1
2017-02-17,11,42,2
2017-02-21,11,42,1
2017-02-22,11,42,1
2017-02-26,11,42,2
2017-02-27,11,42,1
2017-02-28,11,42,3
2017-03-01,11,42,1
2017-03-03,11,42,1
2017-03-04,11,42,1
2017-03-06,11,42,2
2017-03-10,11,42,1
2017-03-12,11,42,2
2017-03-13,11,42,3
2017-03-14,11,42,1
2017-03-17,11,42,2
2017-03-22,11,42,1
2017-03-23,11,42,3
2017-03-31,11,42,1
2017-04-05,11,42,2
2017-04-08,11,42,1
2017-04-15,11,42,2
2017-04-17,11,42,2
2017-04-21,11,42,1
2017-05-06,11,42,1
2017-05-13,11,42,1
2017-05-15,11,42,2
2017-05-23,11,42,1
2017-05-24,11,42,1
2017-05-29,11,42,1
2017-06-20,11,42,4
2017-06-21,11,42,2
2017-06-25,11,42,1
2017-07-01,11,42,1
2017-07-06,11,42,1
2017-07-10,11,42,1
2017-07-27,11,42,1
2017-07-31,11,42,1
2017-08-09,11,42,2
2017-08-10,11,42,2
2017-08-20,11,42,1
2017-12-15,11,42,1
2017-12-18,11,42,4
2017-12-19,11,42,3
2017-12-20,11,42,1
2017-12-22,11,42,1
2017-12-23,11,42,5
2017-12-25,11,42,2
2017-12-26,11,42,1
2017-12-27,11,42,1
2017-12-28,11,42,3
2017-12-29,11,42,5
2017-12-30,11,42,1
2017-12-31,11,42,4
2018-01-01,11,42,1
2018-01-02,11,42,1
2018-01-03,11,42,1
2018-01-04,11,42,1
2018-01-06,11,42,3
2018-01-07,11,42,1
2018-01-09,11,42,4
2018-01-11,11,42,11
2018-01-12,11,42,1
2018-01-14,11,42,1
2018-01-15,11,42,1
2018-01-17,11,42,2
2018-01-20,11,42,1
2018-01-25,11,42,1
2018-01-26,11,42,1
2018-01-28,11,42,1
2018-01-29,11,42,1
2018-01-31,11,42,1
2018-02-02,11,42,2
2018-02-03,11,42,1
2018-02-06,11,42,1
2018-02-07,11,42,1
2018-02-08,11,42,2
2018-02-10,11,42,5
2018-02-13,11,42,2
2018-02-14,11,42,2
2018-02-17,11,42,2
2018-02-18,11,42,2
2018-02-19,11,42,8
2018-02-21,11,42,4
2018-02-23,11,42,1
2018-02-25,11,42,2
2018-02-26,11,42,1
2018-02-27,11,42,6
2018-02-28,11,42,1
2018-03-02,11,42,4
2018-03-03,11,42,2
2018-03-05,11,42,1
2018-03-06,11,42,4
2018-03-07,11,42,3
2018-03-08,11,42,1
2018-03-09,11,42,5
2018-03-10,11,42,1
2018-03-15,11,42,2
2018-03-16,11,42,2
2018-03-17,11,42,5
2018-03-18,11,42,3
2018-03-20,11,42,2
