Log_Date,FROM,TO,COUNT
2016-04-13,61,49,1
2016-04-17,61,49,3
2016-05-05,61,49,1
2016-05-07,61,49,3
2016-05-10,61,49,1
2016-05-13,61,49,1
2016-05-15,61,49,1
2016-05-20,61,49,1
2016-05-23,61,49,1
2016-06-11,61,49,1
2016-06-16,61,49,1
2016-06-17,61,49,2
2016-06-22,61,49,1
2016-06-27,61,49,1
2016-07-11,61,49,4
2016-07-13,61,49,1
2016-07-21,61,49,3
2016-07-23,61,49,1
2016-07-31,61,49,1
2016-08-01,61,49,3
2016-08-18,61,49,1
2016-08-21,61,49,1
2016-08-25,61,49,2
2016-09-12,61,49,2
2016-09-16,61,49,1
2016-09-17,61,49,1
2016-09-22,61,49,1
2016-09-26,61,49,1
2016-09-28,61,49,1
2016-09-29,61,49,2
2016-10-02,61,49,2
2016-10-20,61,49,2
2017-03-04,61,49,1
2017-03-07,61,49,2
2017-03-08,61,49,3
2017-03-10,61,49,1
2017-03-12,61,49,2
2017-03-13,61,49,1
2017-03-16,61,49,1
2017-03-17,61,49,1
2017-03-20,61,49,1
2017-03-24,61,49,1
2017-03-26,61,49,1
2017-03-29,61,49,1
2017-04-03,61,49,2
2017-04-08,61,49,1
2017-04-16,61,49,2
2017-04-17,61,49,2
2017-04-21,61,49,1
2017-04-30,61,49,1
2017-05-12,61,49,3
2017-05-17,61,49,2
2017-05-29,61,49,2
2017-05-30,61,49,1
2017-06-01,61,49,1
2017-06-04,61,49,1
2017-06-05,61,49,1
2017-06-08,61,49,1
2017-06-13,61,49,1
2017-06-14,61,49,2
2017-06-16,61,49,2
2017-06-17,61,49,2
2017-06-21,61,49,1
2017-06-22,61,49,1
2017-06-23,61,49,4
2017-06-24,61,49,3
2017-07-06,61,49,2
2017-07-19,61,49,3
2017-07-20,61,49,1
2017-07-28,61,49,1
2017-08-08,61,49,1
2017-08-18,61,49,1
2017-08-30,61,49,1
2017-09-03,61,49,2
2017-09-11,61,49,2
2017-09-14,61,49,6
2017-09-16,61,49,1
2017-09-17,61,49,1
2017-09-23,61,49,1
2017-10-05,61,49,1
2017-10-17,61,49,1
2017-10-18,61,49,2
2017-10-22,61,49,1
2017-10-23,61,49,1
2017-10-24,61,49,2
2017-10-25,61,49,1
2017-10-29,61,49,2
2017-11-07,61,49,1
2017-11-12,61,49,1
2017-11-15,61,49,1
2017-11-18,61,49,4
2017-11-21,61,49,2
2017-11-22,61,49,4
2017-11-23,61,49,1
2017-11-29,61,49,3
2017-12-03,61,49,3
2017-12-08,61,49,1
2017-12-11,61,49,2
2017-12-13,61,49,1
2017-12-17,61,49,1
2017-12-18,61,49,1
2017-12-19,61,49,1
2017-12-20,61,49,1
2017-12-22,61,49,2
2017-12-23,61,49,1
2017-12-25,61,49,2
2017-12-28,61,49,1
2018-01-10,61,49,1
2018-01-13,61,49,3
2018-01-16,61,49,2
2018-01-18,61,49,1
2018-01-24,61,49,1
2018-01-26,61,49,2
2018-01-28,61,49,1
2018-01-30,61,49,2
2018-02-01,61,49,1
2018-02-10,61,49,3
2018-02-11,61,49,4
2018-02-12,61,49,1
