Log_Date,FROM,TO,COUNT
2016-03-31,15,76,1
2016-04-12,15,76,1
2016-04-16,15,76,1
2016-04-24,15,76,3
2016-05-03,15,76,1
2016-05-07,15,76,1
2016-05-16,15,76,1
2016-05-18,15,76,1
2016-05-20,15,76,1
2016-05-21,15,76,1
2016-05-22,15,76,1
2016-05-25,15,76,1
2016-06-04,15,76,1
2016-06-07,15,76,1
2016-06-14,15,76,1
2016-06-16,15,76,1
2016-06-26,15,76,1
2016-06-29,15,76,2
2016-07-02,15,76,1
2016-07-09,15,76,1
2016-07-10,15,76,1
2016-07-17,15,76,1
2016-07-19,15,76,2
2016-07-23,15,76,1
2016-07-24,15,76,1
2016-07-29,15,76,1
2016-07-30,15,76,1
2016-07-31,15,76,1
2016-08-01,15,76,1
2016-08-21,15,76,3
2016-08-22,15,76,3
2016-08-23,15,76,1
2016-08-29,15,76,1
2016-09-05,15,76,1
2016-09-13,15,76,1
2016-09-17,15,76,1
2016-09-25,15,76,1
2016-10-02,15,76,2
2016-10-03,15,76,2
2016-10-05,15,76,1
2016-10-07,15,76,1
2016-10-08,15,76,5
2016-10-09,15,76,1
2016-10-13,15,76,1
2016-10-15,15,76,2
2016-10-16,15,76,1
2016-10-27,15,76,1
2016-10-29,15,76,1
2016-10-30,15,76,1
2016-11-10,15,76,1
2016-11-11,15,76,1
2016-11-13,15,76,2
2016-11-15,15,76,1
2016-11-18,15,76,1
2016-11-19,15,76,1
2016-11-20,15,76,1
2016-11-21,15,76,2
2016-11-22,15,76,1
2016-11-25,15,76,2
2016-11-26,15,76,1
2016-12-01,15,76,1
2016-12-02,15,76,1
2016-12-03,15,76,1
2016-12-06,15,76,2
2016-12-10,15,76,1
2016-12-13,15,76,2
2016-12-14,15,76,1
2016-12-17,15,76,2
2016-12-18,15,76,1
2016-12-19,15,76,1
2016-12-20,15,76,2
2016-12-23,15,76,1
2016-12-24,15,76,3
2016-12-26,15,76,3
2016-12-30,15,76,1
2016-12-31,15,76,2
2017-01-01,15,76,2
2017-01-02,15,76,3
2017-01-03,15,76,1
2017-01-05,15,76,4
2017-01-06,15,76,1
2017-01-08,15,76,1
2017-01-15,15,76,1
2017-01-17,15,76,1
2017-01-19,15,76,1
2017-01-21,15,76,1
2017-01-23,15,76,1
2017-01-30,15,76,1
2017-01-31,15,76,4
2017-02-03,15,76,1
2017-02-04,15,76,1
2017-02-05,15,76,1
2017-02-06,15,76,5
2017-02-07,15,76,3
2017-02-11,15,76,1
2017-02-12,15,76,1
2017-02-13,15,76,1
2017-02-15,15,76,1
2017-02-18,15,76,2
2017-02-19,15,76,2
2017-02-21,15,76,1
2017-02-27,15,76,1
2017-03-02,15,76,2
2017-03-03,15,76,1
2017-03-05,15,76,1
2017-03-06,15,76,1
2017-03-07,15,76,1
2017-03-09,15,76,1
2017-03-10,15,76,3
2017-03-12,15,76,1
2017-03-14,15,76,1
2017-03-21,15,76,1
2017-03-25,15,76,2
2017-03-26,15,76,2
2017-03-27,15,76,1
2017-03-30,15,76,3
2017-04-02,15,76,1
2017-04-04,15,76,2
2017-04-07,15,76,1
2017-04-08,15,76,2
2017-04-11,15,76,2
2017-04-14,15,76,1
2017-04-15,15,76,1
2017-04-16,15,76,1
2017-04-17,15,76,1
2017-04-23,15,76,1
2017-04-29,15,76,1
2017-04-30,15,76,2
2017-05-09,15,76,1
2017-05-13,15,76,1
2017-05-14,15,76,1
2017-05-15,15,76,4
2017-05-22,15,76,1
2017-06-24,15,76,1
2017-07-01,15,76,1
2017-07-02,15,76,1
2017-07-07,15,76,1
2017-07-14,15,76,1
2017-07-15,15,76,1
2017-07-16,15,76,2
2017-07-29,15,76,1
2017-08-02,15,76,2
2017-08-06,15,76,1
2017-08-10,15,76,2
2017-08-12,15,76,1
2017-08-21,15,76,1
2017-08-23,15,76,1
2017-08-25,15,76,2
2017-08-27,15,76,1
