Log_Date,FROM,TO,COUNT
2016-03-21,49,70,44
2016-03-22,49,70,38
2016-03-23,49,70,49
2016-03-24,49,70,81
2016-03-25,49,70,40
2016-03-26,49,70,59
2016-03-27,49,70,66
2016-03-28,49,70,60
2016-03-29,49,70,46
2016-03-30,49,70,34
2016-03-31,49,70,32
2016-04-01,49,70,15
2016-04-02,49,70,48
2016-04-03,49,70,57
2016-04-04,49,70,35
2016-04-05,49,70,38
2016-04-06,49,70,51
2016-04-07,49,70,48
2016-04-08,49,70,35
2016-04-09,49,70,84
2016-04-10,49,70,99
2016-04-11,49,70,57
2016-04-12,49,70,83
2016-04-13,49,70,53
2016-04-14,49,70,50
2016-04-15,49,70,39
2016-04-16,49,70,76
2016-04-17,49,70,58
2016-04-18,49,70,48
2016-04-19,49,70,56
2016-04-20,49,70,52
2016-04-21,49,70,40
2016-04-22,49,70,56
2016-04-23,49,70,63
2016-04-24,49,70,76
2016-04-25,49,70,65
2016-04-26,49,70,105
2016-04-27,49,70,73
2016-04-28,49,70,47
2016-04-29,49,70,59
2016-04-30,49,70,79
2016-05-01,49,70,73
2016-05-02,49,70,70
2016-05-03,49,70,67
2016-05-04,49,70,73
2016-05-05,49,70,41
2016-05-06,49,70,43
2016-05-07,49,70,93
2016-05-08,49,70,92
2016-05-09,49,70,85
2016-05-10,49,70,97
2016-05-11,49,70,54
2016-05-12,49,70,65
2016-05-13,49,70,42
2016-05-14,49,70,89
2016-05-15,49,70,70
2016-05-16,49,70,80
2016-05-17,49,70,89
2016-05-18,49,70,95
2016-05-19,49,70,62
2016-05-20,49,70,35
2016-05-21,49,70,81
2016-05-22,49,70,43
2016-05-23,49,70,88
2016-05-24,49,70,125
2016-05-25,49,70,100
2016-05-26,49,70,88
2016-05-27,49,70,46
2016-05-28,49,70,76
2016-05-29,49,70,102
2016-05-30,49,70,79
2016-05-31,49,70,82
2016-06-01,49,70,84
2016-06-02,49,70,60
2016-06-03,49,70,34
2016-06-04,49,70,37
2016-06-05,49,70,75
2016-06-06,49,70,61
2016-06-07,49,70,66
2016-06-08,49,70,61
2016-06-09,49,70,46
2016-06-10,49,70,42
2016-06-11,49,70,82
2016-06-12,49,70,79
2016-06-13,49,70,81
2016-06-14,49,70,92
2016-06-15,49,70,89
2016-06-16,49,70,88
2016-06-17,49,70,78
2016-06-18,49,70,118
2016-06-19,49,70,120
2016-06-20,49,70,110
2016-06-21,49,70,93
2016-06-22,49,70,86
2016-06-23,49,70,104
2016-06-24,49,70,42
