Log_Date,FROM,TO,COUNT
2017-12-05,75,72,2
2017-12-06,75,72,1
2018-01-02,75,72,1
2018-01-03,75,72,2
2018-01-08,75,72,1
2018-01-10,75,72,1
2018-01-13,75,72,1
2018-01-14,75,72,1
2018-01-15,75,72,1
2018-01-17,75,72,1
2018-01-20,75,72,1
2018-01-22,75,72,1
2018-01-24,75,72,1
2018-01-27,75,72,1
2018-01-29,75,72,1
2018-02-06,75,72,2
2018-02-07,75,72,1
2018-02-08,75,72,1
2018-02-13,75,72,1
2018-02-26,75,72,1
2018-02-28,75,72,2
2018-03-03,75,72,1
2018-03-05,75,72,1
2018-03-07,75,72,2
2018-03-08,75,72,1
2018-03-10,75,72,1
2018-03-13,75,72,2
2018-03-14,75,72,3
