Log_Date,FROM,TO,COUNT
2016-03-26,15,3,2
2016-04-04,15,3,1
2016-04-10,15,3,1
2016-04-19,15,3,1
2016-04-24,15,3,3
2016-04-26,15,3,1
2016-04-27,15,3,3
2016-04-30,15,3,1
2016-05-02,15,3,2
2016-05-04,15,3,1
2016-05-11,15,3,1
2016-05-14,15,3,1
2016-05-17,15,3,1
2016-05-21,15,3,1
2016-05-24,15,3,1
2016-05-28,15,3,1
2016-05-31,15,3,3
2016-06-06,15,3,2
2016-06-07,15,3,1
2016-06-08,15,3,2
2016-06-09,15,3,1
2016-06-18,15,3,3
2016-06-19,15,3,1
2016-06-20,15,3,1
2016-06-22,15,3,1
2016-06-27,15,3,1
2016-07-02,15,3,1
2016-07-03,15,3,2
2016-07-05,15,3,2
2016-07-07,15,3,1
2016-07-09,15,3,1
2016-07-11,15,3,1
2016-07-14,15,3,1
2016-07-15,15,3,1
2016-07-18,15,3,1
2016-07-19,15,3,2
2016-07-20,15,3,1
2016-07-24,15,3,2
2016-07-25,15,3,4
2016-07-31,15,3,1
2016-08-01,15,3,4
2016-08-07,15,3,3
2016-08-09,15,3,1
2016-08-16,15,3,6
2016-08-17,15,3,1
2016-08-21,15,3,1
2016-08-23,15,3,4
2016-08-28,15,3,1
2016-08-30,15,3,2
2016-08-31,15,3,1
2016-09-04,15,3,1
2016-09-05,15,3,2
2016-09-06,15,3,1
2016-09-08,15,3,1
2016-09-10,15,3,1
2016-09-11,15,3,2
2016-09-12,15,3,1
2016-09-13,15,3,1
2016-09-14,15,3,1
2016-09-15,15,3,1
2016-09-18,15,3,1
2016-09-19,15,3,4
2016-09-20,15,3,1
2016-09-22,15,3,1
2016-09-25,15,3,1
2016-09-26,15,3,2
2016-10-02,15,3,3
2016-10-03,15,3,1
2016-10-08,15,3,1
2016-10-09,15,3,2
2016-10-10,15,3,1
2016-10-17,15,3,1
2016-10-20,15,3,1
2016-10-21,15,3,1
2016-10-22,15,3,1
2016-10-23,15,3,1
2016-10-24,15,3,2
2016-10-25,15,3,1
2016-10-26,15,3,1
2016-10-28,15,3,1
2016-10-31,15,3,2
2016-11-01,15,3,4
2016-11-02,15,3,2
2016-11-16,15,3,1
2016-11-20,15,3,1
2016-11-22,15,3,4
2016-11-27,15,3,1
2016-11-29,15,3,2
2016-11-30,15,3,1
2016-12-04,15,3,1
2016-12-07,15,3,1
2016-12-09,15,3,2
2016-12-11,15,3,1
2016-12-12,15,3,1
2016-12-13,15,3,1
2016-12-14,15,3,2
2016-12-16,15,3,1
2016-12-17,15,3,1
2016-12-21,15,3,1
2016-12-25,15,3,2
2016-12-26,15,3,1
2016-12-28,15,3,2
2017-01-01,15,3,3
2017-01-02,15,3,1
2017-01-03,15,3,1
2017-01-06,15,3,1
2017-01-10,15,3,1
2017-01-11,15,3,1
2017-01-15,15,3,1
2017-01-16,15,3,2
2017-01-17,15,3,1
2017-01-18,15,3,1
2017-01-21,15,3,1
2017-01-24,15,3,1
2017-01-25,15,3,1
2017-01-28,15,3,1
2017-01-29,15,3,1
2017-01-30,15,3,2
2017-02-01,15,3,2
2017-02-02,15,3,1
2017-02-06,15,3,2
2017-02-07,15,3,1
2017-02-08,15,3,4
2017-02-09,15,3,1
2017-02-11,15,3,1
2017-02-13,15,3,1
2017-02-14,15,3,3
2017-02-15,15,3,1
2017-02-16,15,3,3
2017-02-19,15,3,2
2017-02-20,15,3,5
2017-02-24,15,3,2
2017-02-25,15,3,1
2017-02-27,15,3,1
2017-03-02,15,3,1
2017-03-04,15,3,1
2017-03-05,15,3,1
2017-03-06,15,3,3
2017-03-11,15,3,3
2017-03-14,15,3,1
2017-03-21,15,3,2
2017-03-25,15,3,3
2017-04-04,15,3,3
2017-04-10,15,3,1
2017-04-11,15,3,1
2017-04-12,15,3,1
2017-04-16,15,3,1
2017-04-17,15,3,1
2017-04-18,15,3,1
2017-04-21,15,3,1
2017-04-22,15,3,3
2017-04-23,15,3,3
2017-04-25,15,3,1
2017-04-26,15,3,2
2017-04-27,15,3,1
2017-05-02,15,3,3
2017-05-03,15,3,3
2017-05-07,15,3,1
2017-05-08,15,3,1
2017-05-09,15,3,2
2017-05-10,15,3,1
2017-05-12,15,3,1
2017-05-13,15,3,1
2017-05-16,15,3,3
2017-05-17,15,3,1
2017-05-19,15,3,1
2017-05-23,15,3,2
2017-05-24,15,3,1
2017-05-28,15,3,1
2017-05-30,15,3,2
2017-06-09,15,3,2
2017-06-18,15,3,1
2017-06-19,15,3,1
2017-06-20,15,3,3
2017-06-21,15,3,2
2017-06-24,15,3,1
2017-06-25,15,3,1
2017-06-27,15,3,3
2017-07-04,15,3,1
2017-07-05,15,3,1
2017-07-09,15,3,1
2017-07-11,15,3,2
2017-07-17,15,3,1
2017-07-19,15,3,1
2017-07-22,15,3,1
2017-07-23,15,3,2
2017-07-25,15,3,4
2017-07-26,15,3,2
2017-07-27,15,3,1
2017-07-28,15,3,1
2017-08-01,15,3,4
2017-08-02,15,3,1
2017-08-08,15,3,2
2017-08-14,15,3,1
2017-08-15,15,3,1
2017-08-18,15,3,2
2017-08-23,15,3,4
2017-08-24,15,3,1
2017-08-26,15,3,3
2017-08-27,15,3,6
2017-08-30,15,3,1
2017-08-31,15,3,3
2017-09-01,15,3,3
2017-09-02,15,3,1
2017-09-06,15,3,1
2017-09-07,15,3,1
2017-09-10,15,3,2
2017-09-11,15,3,8
2017-09-12,15,3,3
2017-09-14,15,3,1
2017-09-15,15,3,3
2017-09-20,15,3,3
2017-09-22,15,3,1
2017-09-25,15,3,2
2017-09-26,15,3,1
2017-09-29,15,3,2
2017-10-01,15,3,1
2017-10-02,15,3,2
2017-10-03,15,3,3
2017-10-04,15,3,1
2017-10-09,15,3,2
2017-10-11,15,3,1
2017-10-14,15,3,1
2017-10-16,15,3,5
2017-10-17,15,3,1
2017-10-18,15,3,4
2017-10-20,15,3,1
2017-10-21,15,3,2
2017-10-27,15,3,1
2017-10-31,15,3,1
2017-11-21,15,3,1
2017-11-22,15,3,2
2017-11-25,15,3,4
2017-11-26,15,3,1
2017-11-27,15,3,1
2017-11-29,15,3,3
2017-11-30,15,3,1
2017-12-02,15,3,1
2017-12-03,15,3,1
2017-12-04,15,3,2
2017-12-05,15,3,2
2017-12-09,15,3,2
2017-12-10,15,3,4
2017-12-11,15,3,1
2017-12-12,15,3,2
2017-12-13,15,3,1
2017-12-14,15,3,1
2017-12-16,15,3,1
2017-12-17,15,3,2
2017-12-19,15,3,3
2017-12-20,15,3,1
2017-12-21,15,3,1
2017-12-23,15,3,1
2017-12-24,15,3,3
2017-12-25,15,3,1
2017-12-26,15,3,1
2017-12-27,15,3,1
2017-12-29,15,3,1
2017-12-31,15,3,1
2018-01-01,15,3,1
2018-01-03,15,3,1
2018-01-15,15,3,2
2018-01-16,15,3,3
2018-01-17,15,3,2
2018-01-19,15,3,1
2018-01-21,15,3,2
2018-01-22,15,3,2
2018-01-23,15,3,2
2018-01-24,15,3,1
2018-01-25,15,3,3
2018-01-28,15,3,3
2018-01-29,15,3,1
2018-01-30,15,3,4
2018-02-01,15,3,2
2018-02-02,15,3,1
2018-02-03,15,3,2
2018-02-04,15,3,1
2018-02-06,15,3,2
2018-02-08,15,3,1
2018-02-11,15,3,2
2018-02-12,15,3,5
2018-02-14,15,3,3
2018-02-15,15,3,1
2018-02-16,15,3,2
2018-02-17,15,3,1
2018-02-18,15,3,2
2018-02-19,15,3,3
2018-02-20,15,3,2
2018-02-21,15,3,2
2018-02-23,15,3,1
2018-02-24,15,3,3
2018-02-25,15,3,1
2018-02-27,15,3,5
2018-02-28,15,3,2
2018-03-04,15,3,1
2018-03-06,15,3,1
2018-03-07,15,3,2
2018-03-17,15,3,3
2018-03-18,15,3,1
2018-03-19,15,3,2
2018-03-20,15,3,1
