Log_Date,FROM,TO,COUNT
2017-01-20,37,67,1
2017-01-22,37,67,1
2017-02-28,37,67,2
2017-03-05,37,67,1
2017-05-10,37,67,2
2017-05-16,37,67,1
2017-05-26,37,67,2
2017-05-27,37,67,1
2017-05-30,37,67,1
2017-06-15,37,67,1
2017-06-18,37,67,1
2017-06-26,37,67,1
2017-07-01,37,67,1
2017-09-26,37,67,1
2017-10-08,37,67,1
2017-10-13,37,67,3
2017-10-22,37,67,2
2017-10-31,37,67,1
2017-11-03,37,67,1
2017-11-13,37,67,1
2017-11-15,37,67,1
2017-11-16,37,67,1
2017-11-21,37,67,1
2017-11-22,37,67,1
2017-11-26,37,67,1
2017-11-27,37,67,1
2017-12-09,37,67,1
2017-12-13,37,67,1
2017-12-15,37,67,2
2017-12-16,37,67,1
2017-12-18,37,67,2
2018-01-02,37,67,1
2018-01-26,37,67,1
2018-01-30,37,67,1
2018-02-01,37,67,1
2018-02-04,37,67,1
2018-02-18,37,67,1
2018-02-19,37,67,1
2018-02-22,37,67,1
2018-02-23,37,67,1
2018-03-05,37,67,1
2018-03-07,37,67,1
