Log_Date,FROM,TO,COUNT
2016-03-22,75,66,4
2016-03-23,75,66,1
2016-03-25,75,66,1
2016-03-26,75,66,2
2016-04-09,75,66,1
2016-04-16,75,66,2
2016-04-18,75,66,1
2016-04-23,75,66,2
2016-04-24,75,66,3
2016-04-25,75,66,1
2016-05-04,75,66,1
2016-05-05,75,66,1
2016-05-06,75,66,1
2016-05-08,75,66,3
2016-05-17,75,66,1
2016-05-21,75,66,1
2016-05-25,75,66,1
2016-05-26,75,66,1
2016-05-30,75,66,1
2016-06-14,75,66,1
2016-06-15,75,66,1
2016-06-23,75,66,1
2016-06-24,75,66,1
2016-06-25,75,66,1
2016-06-26,75,66,2
2016-06-29,75,66,1
2016-06-30,75,66,3
2016-07-01,75,66,1
2016-07-03,75,66,1
2016-07-06,75,66,1
2016-07-07,75,66,1
2016-07-09,75,66,2
2016-07-13,75,66,2
2016-07-14,75,66,2
2016-07-15,75,66,2
2016-07-18,75,66,1
2016-07-20,75,66,1
2016-07-23,75,66,2
2016-07-29,75,66,1
2016-08-03,75,66,1
2016-08-07,75,66,1
2016-08-08,75,66,2
2016-08-09,75,66,1
2016-08-10,75,66,2
2016-08-14,75,66,2
2016-08-20,75,66,1
2016-08-21,75,66,5
2016-08-22,75,66,1
2016-08-24,75,66,2
2016-08-31,75,66,3
2016-09-01,75,66,3
2016-09-02,75,66,1
2016-09-03,75,66,6
2016-09-07,75,66,1
2016-09-10,75,66,1
2016-09-11,75,66,2
2016-09-12,75,66,1
2016-09-14,75,66,4
2016-09-15,75,66,2
2016-09-17,75,66,4
2016-09-18,75,66,1
2016-09-19,75,66,2
2016-09-21,75,66,1
2016-09-22,75,66,2
2016-09-23,75,66,1
2016-09-26,75,66,1
2016-09-28,75,66,1
2016-09-29,75,66,2
2016-09-30,75,66,2
2016-10-02,75,66,1
2016-10-03,75,66,1
2016-10-05,75,66,4
2016-10-06,75,66,4
2016-10-08,75,66,2
2016-10-10,75,66,1
2016-10-13,75,66,1
2016-10-14,75,66,2
2016-10-16,75,66,1
2016-10-17,75,66,1
2016-10-22,75,66,1
2016-10-23,75,66,1
2016-10-25,75,66,2
2016-10-27,75,66,1
2016-10-28,75,66,1
2016-10-29,75,66,2
2016-10-30,75,66,1
2016-11-03,75,66,1
2016-11-06,75,66,1
2016-11-07,75,66,1
2016-11-08,75,66,1
2016-11-09,75,66,2
2016-11-10,75,66,1
2016-11-11,75,66,1
2016-11-12,75,66,1
2016-11-13,75,66,2
2016-11-14,75,66,1
2016-11-15,75,66,1
2016-11-16,75,66,1
2016-11-17,75,66,1
