Log_Date,COUNT
2016-03-21,1
2016-03-22,2
2016-03-23,3
2016-03-24,2
2016-03-25,6
2016-03-26,3
2016-03-27,4
2016-03-28,2
2016-03-29,1
2016-03-30,7
2016-03-31,2
2016-04-01,2
2016-04-02,1
2016-04-03,5
2016-04-04,4
2016-04-05,6
2016-04-06,5
2016-04-07,3
2016-04-08,7
2016-04-09,7
2016-04-10,8
2016-04-11,8
2016-04-12,8
2016-04-13,4
2016-04-14,8
2016-04-15,4
2016-04-16,9
2016-04-17,2
2016-04-18,16
2016-04-19,8
2016-04-20,3
2016-04-21,3
2016-04-22,4
2016-04-23,5
2016-04-24,9
2016-04-25,13
2016-04-26,16
2016-04-27,4
2016-04-28,6
2016-04-29,5
2016-04-30,3
2016-05-01,7
2016-05-02,13
2016-05-03,5
2016-05-04,3
2016-05-05,1
2016-05-06,7
2016-05-07,13
2016-05-08,1
2016-05-09,5
2016-05-10,10
2016-05-11,7
2016-05-12,6
2016-05-13,7
2016-05-14,11
2016-05-15,7
2016-05-16,1
2016-05-17,4
2016-05-18,6
2016-05-19,5
2016-05-20,2
2016-05-21,5
2016-05-22,6
2016-05-23,16
2016-05-24,9
2016-05-25,9
2016-05-26,7
2016-05-27,9
2016-05-28,14
2016-05-29,7
2016-05-30,7
2016-05-31,17
2016-06-01,10
2016-06-02,6
2016-06-03,6
2016-06-04,1
2016-06-05,5
2016-06-06,10
2016-06-07,17
2016-06-08,12
2016-06-09,7
2016-06-10,5
2016-06-11,5
2016-06-12,1
2016-06-13,4
2016-06-14,5
2016-06-15,4
2016-06-16,7
2016-06-17,6
2016-06-18,7
2016-06-19,7
2016-06-20,8
2016-06-21,9
2016-06-22,7
2016-06-23,9
2016-06-24,7
2016-06-25,4
2016-06-26,13
2016-06-27,6
2016-06-28,5
2016-06-29,8
2016-06-30,7
2016-07-01,10
2016-07-02,10
2016-07-03,5
2016-07-04,2
2016-07-05,3
2016-07-06,2
2016-07-07,5
2016-07-08,5
2016-07-09,6
2016-07-10,5
2016-07-11,13
2016-07-12,6
2016-07-13,14
2016-07-14,12
2016-07-15,5
2016-07-16,8
2016-07-17,8
2016-07-18,13
2016-07-19,2
2016-07-20,8
2016-07-21,12
2016-07-22,5
2016-07-23,10
2016-07-24,6
2016-07-25,7
2016-07-26,12
2016-07-27,16
2016-07-28,7
2016-07-29,6
2016-07-30,4
2016-07-31,1
2016-08-01,10
2016-08-02,3
2016-08-03,6
2016-08-04,8
2016-08-05,8
2016-08-06,6
2016-08-07,5
2016-08-08,5
2016-08-09,7
2016-08-10,12
2016-08-11,7
2016-08-12,8
2016-08-13,6
2016-08-14,6
2016-08-15,12
2016-08-16,6
2016-08-17,10
2016-08-18,8
2016-08-19,5
2016-08-20,10
2016-08-21,3
2016-08-22,11
2016-08-23,5
2016-08-24,10
2016-08-25,9
2016-08-26,5
2016-08-27,9
2016-08-28,7
2016-08-29,7
2016-08-30,7
2016-08-31,9
2016-09-01,11
2016-09-02,9
2016-09-03,7
2016-09-04,9
2016-09-05,18
2016-09-06,6
2016-09-07,7
2016-09-08,12
2016-09-09,7
2016-09-10,14
2016-09-11,15
2016-09-12,8
2016-09-13,8
2016-09-14,9
2016-09-15,8
2016-09-16,7
2016-09-17,8
2016-09-18,7
2016-09-19,10
2016-09-20,12
2016-09-21,8
2016-09-22,11
2016-09-23,15
2016-09-24,9
2016-09-25,3
2016-09-26,9
2016-09-27,5
2016-09-28,4
2016-09-29,11
2016-09-30,10
2016-10-01,16
2016-10-02,12
2016-10-03,7
2016-10-04,9
2016-10-05,7
2016-10-06,11
2016-10-07,13
2016-10-08,5
2016-10-09,4
2016-10-10,10
2016-10-11,4
2016-10-12,2
2016-10-13,3
2016-10-14,13
2016-10-15,7
2016-10-16,14
2016-10-17,9
2016-10-18,10
2016-10-19,5
2016-10-20,9
2016-10-21,12
2016-10-22,7
2016-10-23,3
2016-10-24,11
2016-10-25,8
2016-10-26,4
2016-10-27,7
2016-10-28,9
2016-10-29,16
2016-10-30,9
2016-10-31,10
2016-11-01,6
2016-11-02,11
2016-11-03,9
2016-11-04,5
2016-11-05,8
2016-11-06,8
2016-11-07,10
2016-11-08,6
2016-11-09,10
2016-11-10,9
2016-11-11,11
2016-11-12,14
