Log_Date,FROM,TO,COUNT
2016-03-22,70,59,2
2016-03-25,70,59,1
2016-04-06,70,59,1
2016-04-07,70,59,2
2016-04-08,70,59,1
2016-04-09,70,59,2
2016-04-11,70,59,1
2016-04-12,70,59,2
2016-04-15,70,59,1
2016-04-16,70,59,1
2016-04-18,70,59,1
2016-04-19,70,59,1
2016-04-22,70,59,1
2016-04-24,70,59,1
2016-04-25,70,59,1
2016-04-30,70,59,1
2016-05-02,70,59,1
2016-05-03,70,59,1
2016-05-15,70,59,1
2016-05-19,70,59,1
2016-05-22,70,59,1
2016-05-23,70,59,2
2016-05-29,70,59,1
2016-06-01,70,59,1
2016-06-03,70,59,2
2016-06-12,70,59,1
2016-06-29,70,59,2
2016-07-10,70,59,2
2016-07-11,70,59,1
2016-07-13,70,59,2
2016-07-15,70,59,1
2016-07-16,70,59,1
2016-07-17,70,59,2
2016-07-20,70,59,2
2016-07-23,70,59,1
2016-07-24,70,59,1
2016-08-11,70,59,1
2016-08-12,70,59,1
2016-08-23,70,59,1
2016-08-27,70,59,2
2016-08-28,70,59,1
2016-09-02,70,59,1
2016-09-11,70,59,1
2016-09-17,70,59,1
2016-09-18,70,59,1
2016-09-21,70,59,2
2016-09-22,70,59,1
2016-09-24,70,59,1
2016-09-26,70,59,2
2016-09-28,70,59,1
2016-10-01,70,59,1
2016-10-04,70,59,1
2016-10-08,70,59,1
2016-10-09,70,59,3
2016-10-10,70,59,1
2016-10-15,70,59,1
2016-10-16,70,59,1
2016-10-17,70,59,1
2016-10-19,70,59,1
2016-10-21,70,59,1
2016-10-23,70,59,1
2016-10-24,70,59,1
2016-10-29,70,59,3
2016-10-31,70,59,1
2016-11-01,70,59,2
2016-11-02,70,59,1
2016-11-03,70,59,1
2016-11-05,70,59,1
2016-11-06,70,59,1
2016-11-07,70,59,1
2016-11-08,70,59,1
2016-11-09,70,59,3
2016-11-11,70,59,1
2016-11-12,70,59,1
2016-11-20,70,59,1
2016-11-21,70,59,2
2016-11-23,70,59,1
2016-11-25,70,59,4
2016-12-02,70,59,1
2016-12-05,70,59,1
2016-12-07,70,59,2
2016-12-09,70,59,1
2016-12-10,70,59,1
2016-12-11,70,59,1
2016-12-12,70,59,3
2016-12-14,70,59,3
2016-12-15,70,59,3
2016-12-16,70,59,1
