Log_Date,COUNT
2018-02-04,2
2018-02-05,2
2018-02-06,3
2018-02-07,2
2018-02-08,4
2018-02-09,1
2018-02-10,2
2018-02-11,2
2018-02-12,1
2018-02-13,0
2018-02-14,3
2018-02-15,0
2018-02-16,1
2018-02-17,6
2018-02-18,2
2018-02-19,0
2018-02-20,0
2018-02-21,2
2018-02-22,1
2018-02-23,0
2018-02-24,1
2018-02-25,2
2018-02-26,1
2018-02-27,2
2018-02-28,2
2018-03-01,1
2018-03-02,2
2018-03-03,1
2018-03-04,0
2018-03-05,1
2018-03-06,1
2018-03-07,0
2018-03-08,0
2018-03-09,1
2018-03-10,2
2018-03-11,0
2018-03-12,0
2018-03-13,0
2018-03-14,1
2018-03-15,3
2018-03-16,0
2018-03-17,0
2018-03-18,3
2018-03-19,1
2018-03-20,2
