Log_Date,COUNT
2018-01-15,4
2018-01-16,2
2018-01-17,0
2018-01-18,1
2018-01-19,1
2018-01-20,0
2018-01-21,1
2018-01-22,1
2018-01-23,4
2018-01-24,0
2018-01-25,0
2018-01-26,0
2018-01-27,0
2018-01-28,1
2018-01-29,1
2018-01-30,5
2018-01-31,0
2018-02-01,1
2018-02-02,1
2018-02-03,1
2018-02-04,0
2018-02-05,2
2018-02-06,7
2018-02-07,1
2018-02-08,2
2018-02-09,1
2018-02-10,0
2018-02-11,0
2018-02-12,3
2018-02-13,1
2018-02-14,0
2018-02-15,1
2018-02-16,2
2018-02-17,1
2018-02-18,0
2018-02-19,0
2018-02-20,1
2018-02-21,0
2018-02-22,0
2018-02-23,1
2018-02-24,0
2018-02-25,1
2018-02-26,1
2018-02-27,4
2018-02-28,2
2018-03-01,2
2018-03-02,0
2018-03-03,6
2018-03-04,2
2018-03-05,0
2018-03-06,2
2018-03-07,0
2018-03-08,3
2018-03-09,1
2018-03-10,1
2018-03-11,1
2018-03-12,2
2018-03-13,2
2018-03-14,3
2018-03-15,2
2018-03-16,1
2018-03-17,1
2018-03-18,0
2018-03-19,0
2018-03-20,3
