Log_Date,FROM,TO,COUNT
2016-07-24,58,42,1
2016-08-06,58,42,1
2016-09-19,58,42,1
2016-09-24,58,42,1
2016-09-30,58,42,1
2016-10-10,58,42,1
2016-10-11,58,42,2
2016-10-21,58,42,1
2016-11-03,58,42,1
2016-11-11,58,42,2
2016-11-25,58,42,1
2016-11-26,58,42,3
2016-12-08,58,42,3
2016-12-31,58,42,1
2017-01-14,58,42,2
2017-02-18,58,42,1
2017-02-22,58,42,1
2017-03-04,58,42,1
2017-03-15,58,42,2
2017-03-29,58,42,1
2017-04-20,58,42,1
2017-04-23,58,42,1
2017-04-26,58,42,1
2017-05-01,58,42,1
2017-05-02,58,42,1
2017-05-18,58,42,1
2017-05-22,58,42,1
2017-05-23,58,42,2
2017-06-06,58,42,1
2017-07-01,58,42,1
2017-07-17,58,42,1
2017-07-19,58,42,1
2017-07-20,58,42,1
2017-07-21,58,42,1
2017-07-24,58,42,1
2017-08-01,58,42,1
2017-08-05,58,42,1
2017-08-06,58,42,1
2017-08-13,58,42,1
2017-08-20,58,42,1
2017-08-21,58,42,1
2017-08-26,58,42,2
2017-09-25,58,42,1
2017-10-16,58,42,2
2017-10-27,58,42,1
2017-10-29,58,42,3
2017-10-31,58,42,2
2017-11-03,58,42,2
2017-11-06,58,42,1
2017-11-10,58,42,1
2017-11-12,58,42,3
2017-11-15,58,42,1
2017-11-18,58,42,1
2017-11-19,58,42,1
2017-11-20,58,42,1
2017-11-21,58,42,1
2017-11-26,58,42,2
2017-11-30,58,42,1
2017-12-01,58,42,1
2017-12-02,58,42,3
2017-12-03,58,42,1
2017-12-04,58,42,2
2017-12-09,58,42,1
2017-12-13,58,42,1
2017-12-18,58,42,3
2017-12-22,58,42,5
2017-12-23,58,42,3
2017-12-25,58,42,2
2017-12-30,58,42,4
2017-12-31,58,42,1
2018-01-03,58,42,1
2018-01-04,58,42,2
2018-01-05,58,42,1
2018-01-06,58,42,1
2018-01-10,58,42,1
2018-01-11,58,42,3
2018-01-14,58,42,2
2018-01-15,58,42,1
2018-01-17,58,42,1
2018-01-18,58,42,4
2018-01-19,58,42,2
2018-01-20,58,42,5
2018-01-21,58,42,5
2018-01-22,58,42,1
2018-01-23,58,42,1
2018-01-24,58,42,2
2018-01-26,58,42,1
2018-01-27,58,42,2
2018-01-28,58,42,2
2018-01-30,58,42,1
2018-02-01,58,42,1
2018-02-03,58,42,3
2018-02-05,58,42,1
2018-02-06,58,42,2
2018-02-08,58,42,1
2018-02-09,58,42,3
2018-02-11,58,42,2
2018-02-12,58,42,2
2018-02-13,58,42,1
2018-02-16,58,42,1
2018-02-18,58,42,2
2018-02-19,58,42,2
2018-02-21,58,42,1
2018-02-22,58,42,2
2018-02-24,58,42,3
2018-02-25,58,42,1
2018-02-27,58,42,1
2018-03-01,58,42,4
2018-03-02,58,42,1
2018-03-03,58,42,3
2018-03-04,58,42,1
2018-03-06,58,42,2
2018-03-10,58,42,1
2018-03-14,58,42,1
