Log_Date,COUNT
2016-03-21,8
2016-03-22,10
2016-03-23,12
2016-03-24,11
2016-03-25,14
2016-03-26,6
2016-03-27,9
2016-03-28,4
2016-03-29,6
2016-03-30,9
2016-03-31,7
2016-04-01,2
2016-04-02,7
2016-04-03,12
2016-04-04,7
2016-04-05,0
2016-04-06,8
2016-04-07,5
2016-04-08,7
2016-04-09,15
2016-04-10,7
2016-04-11,11
2016-04-12,10
2016-04-13,15
2016-04-14,9
2016-04-15,8
2016-04-16,13
2016-04-17,9
2016-04-18,2
2016-04-19,9
2016-04-20,3
2016-04-21,8
2016-04-22,9
2016-04-23,16
2016-04-24,12
2016-04-25,14
2016-04-26,12
2016-04-27,11
2016-04-28,8
2016-04-29,12
2016-04-30,14
2016-05-01,11
2016-05-02,5
2016-05-03,18
2016-05-04,17
2016-05-05,6
2016-05-06,3
2016-05-07,12
2016-05-08,15
2016-05-09,19
2016-05-10,15
2016-05-11,12
2016-05-12,14
2016-05-13,10
2016-05-14,7
2016-05-15,11
2016-05-16,13
2016-05-17,13
2016-05-18,19
2016-05-19,24
2016-05-20,7
2016-05-21,14
2016-05-22,9
2016-05-23,14
2016-05-24,31
2016-05-25,14
2016-05-26,16
2016-05-27,13
2016-05-28,12
2016-05-29,8
2016-05-30,10
2016-05-31,4
2016-06-01,11
2016-06-02,10
2016-06-03,8
2016-06-04,6
2016-06-05,11
2016-06-06,14
2016-06-07,19
2016-06-08,18
2016-06-09,20
2016-06-10,12
2016-06-11,14
2016-06-12,13
2016-06-13,14
2016-06-14,6
2016-06-15,22
2016-06-16,10
2016-06-17,10
2016-06-18,17
2016-06-19,21
2016-06-20,6
2016-06-21,17
2016-06-22,25
2016-06-23,10
2016-06-24,10
2016-06-25,12
2016-06-26,24
2016-06-27,12
2016-06-28,14
2016-06-29,24
2016-06-30,28
2016-07-01,11
2016-07-02,15
2016-07-03,13
2016-07-04,16
2016-07-05,19
2016-07-06,15
2016-07-07,8
2016-07-08,13
2016-07-09,14
2016-07-10,16
2016-07-11,16
2016-07-12,18
2016-07-13,28
2016-07-14,17
