Log_Date,FROM,TO,COUNT
2017-01-05,4,70,1
2018-01-10,4,70,1
2018-01-13,4,70,1
2018-01-16,4,70,1
2018-01-18,4,70,2
2018-01-21,4,70,2
2018-01-23,4,70,3
2018-01-24,4,70,3
2018-01-25,4,70,1
2018-01-26,4,70,2
2018-01-28,4,70,2
2018-01-29,4,70,3
2018-01-31,4,70,1
2018-02-01,4,70,3
2018-02-02,4,70,1
2018-02-03,4,70,1
2018-02-04,4,70,2
2018-02-06,4,70,3
2018-02-07,4,70,1
2018-02-10,4,70,2
2018-02-11,4,70,1
2018-02-13,4,70,2
2018-02-14,4,70,1
2018-02-15,4,70,2
2018-02-16,4,70,2
2018-02-20,4,70,1
2018-02-22,4,70,4
2018-02-27,4,70,5
2018-02-28,4,70,1
2018-03-01,4,70,1
2018-03-03,4,70,1
2018-03-05,4,70,1
2018-03-07,4,70,4
2018-03-10,4,70,1
2018-03-12,4,70,2
2018-03-13,4,70,1
2018-03-15,4,70,1
2018-03-18,4,70,1
2018-03-19,4,70,1
