Log_Date,FROM,TO,COUNT
2016-03-21,24,70,7
2016-03-22,24,70,5
2016-03-23,24,70,6
2016-03-24,24,70,8
2016-03-25,24,70,12
2016-03-26,24,70,3
2016-03-27,24,70,9
2016-03-29,24,70,7
2016-03-30,24,70,4
2016-03-31,24,70,3
2016-04-01,24,70,9
2016-04-02,24,70,7
2016-04-03,24,70,10
2016-04-04,24,70,8
2016-04-05,24,70,5
2016-04-06,24,70,6
2016-04-07,24,70,10
2016-04-08,24,70,1
2016-04-09,24,70,4
2016-04-10,24,70,6
2016-04-11,24,70,11
2016-04-12,24,70,3
2016-04-13,24,70,7
2016-04-14,24,70,4
2016-04-15,24,70,1
2016-04-16,24,70,2
2016-04-17,24,70,8
2016-04-18,24,70,8
2016-04-19,24,70,4
2016-04-20,24,70,2
2016-04-21,24,70,2
2016-04-22,24,70,1
2016-04-23,24,70,11
2016-04-24,24,70,5
2016-04-25,24,70,6
2016-04-26,24,70,9
2016-04-27,24,70,13
2016-04-28,24,70,5
2016-04-29,24,70,2
2016-04-30,24,70,4
2016-05-01,24,70,4
2016-05-02,24,70,3
2016-05-03,24,70,9
2016-05-04,24,70,7
2016-05-05,24,70,3
2016-05-06,24,70,4
2016-05-07,24,70,3
2016-05-08,24,70,8
2016-05-09,24,70,8
2016-05-10,24,70,6
2016-05-11,24,70,10
2016-05-12,24,70,4
2016-05-13,24,70,1
2016-05-14,24,70,6
2016-05-15,24,70,6
2016-05-16,24,70,4
2016-05-17,24,70,6
2016-05-18,24,70,4
2016-05-19,24,70,9
2016-05-20,24,70,3
2016-05-21,24,70,4
2016-05-22,24,70,2
2016-05-23,24,70,6
2016-05-24,24,70,4
2016-05-25,24,70,2
2016-05-26,24,70,12
2016-05-27,24,70,4
2016-05-28,24,70,10
2016-05-29,24,70,6
2016-05-30,24,70,7
2016-05-31,24,70,5
2016-06-01,24,70,6
2016-06-02,24,70,8
2016-06-03,24,70,2
2016-06-04,24,70,2
2016-06-05,24,70,11
2016-06-06,24,70,3
2016-06-07,24,70,7
2016-06-08,24,70,6
2016-06-10,24,70,4
2016-06-11,24,70,3
2016-06-12,24,70,8
2016-06-13,24,70,5
2016-06-14,24,70,8
2016-06-15,24,70,3
2016-06-16,24,70,5
2016-06-17,24,70,4
2016-06-18,24,70,6
2016-06-19,24,70,7
2016-06-20,24,70,4
2016-06-21,24,70,5
2016-06-22,24,70,6
2016-06-23,24,70,2
2016-06-24,24,70,7
2016-06-25,24,70,3
2016-06-26,24,70,5
2016-06-27,24,70,1
2016-06-28,24,70,5
2016-06-29,24,70,9
2016-06-30,24,70,6
2016-07-01,24,70,4
2016-07-02,24,70,5
2016-07-03,24,70,7
2016-07-04,24,70,6
2016-07-05,24,70,7
2016-07-06,24,70,1
2016-07-07,24,70,5
2016-07-08,24,70,4
2016-07-09,24,70,1
2016-07-10,24,70,10
2016-07-11,24,70,6
2016-07-12,24,70,3
2016-07-13,24,70,2
2016-07-14,24,70,5
2016-07-15,24,70,3
2016-07-16,24,70,4
2016-07-17,24,70,5
2016-07-18,24,70,2
2016-07-19,24,70,6
2016-07-21,24,70,2
2016-07-22,24,70,1
2016-07-23,24,70,1
2016-07-24,24,70,6
2016-07-25,24,70,3
2016-07-26,24,70,7
2016-07-27,24,70,6
2016-07-28,24,70,1
2016-07-29,24,70,4
2016-07-30,24,70,2
2016-07-31,24,70,4
2016-08-01,24,70,4
2016-08-02,24,70,3
2016-08-03,24,70,2
2016-08-04,24,70,4
2016-08-06,24,70,4
2016-08-07,24,70,1
2016-08-08,24,70,8
2016-08-09,24,70,7
2016-08-10,24,70,8
2016-08-11,24,70,1
2016-08-12,24,70,2
2016-08-13,24,70,1
2016-08-14,24,70,3
2016-08-15,24,70,7
2016-08-16,24,70,2
2016-08-17,24,70,6
2016-08-18,24,70,7
2016-08-19,24,70,2
2016-08-20,24,70,9
2016-08-21,24,70,8
2016-08-22,24,70,11
2016-08-23,24,70,6
2016-08-24,24,70,6
2016-08-25,24,70,1
2016-08-26,24,70,3
2016-08-27,24,70,4
2016-08-28,24,70,5
2016-08-29,24,70,5
2016-08-30,24,70,3
2016-08-31,24,70,5
2016-09-01,24,70,2
2016-09-02,24,70,3
2016-09-03,24,70,14
2016-09-04,24,70,10
2016-09-05,24,70,20
2016-09-06,24,70,6
2016-09-07,24,70,7
2016-09-08,24,70,1
2016-09-09,24,70,4
2016-09-10,24,70,3
2016-09-11,24,70,8
2016-09-13,24,70,8
2016-09-14,24,70,3
2016-09-15,24,70,5
