Log_Date,FROM,TO,COUNT
2016-03-23,30,16,2
2016-03-30,30,16,1
2016-04-01,30,16,1
2016-04-02,30,16,2
2016-04-04,30,16,1
2016-04-09,30,16,1
2016-04-10,30,16,2
2016-04-13,30,16,2
2016-04-14,30,16,2
2016-04-17,30,16,1
2016-04-20,30,16,1
2016-04-24,30,16,2
2016-05-07,30,16,1
2016-05-09,30,16,2
2016-05-13,30,16,1
2016-05-17,30,16,2
2016-05-22,30,16,1
2016-05-23,30,16,1
2016-05-29,30,16,1
2016-06-02,30,16,1
2016-06-12,30,16,1
2016-06-23,30,16,1
2016-06-25,30,16,2
2016-07-02,30,16,1
2016-07-03,30,16,1
2016-07-05,30,16,1
2016-07-07,30,16,1
2016-07-08,30,16,1
2016-07-14,30,16,1
2016-07-16,30,16,1
2016-07-17,30,16,1
2016-07-19,30,16,2
2016-07-28,30,16,1
2016-07-29,30,16,3
2016-07-31,30,16,2
2016-08-06,30,16,1
2016-08-17,30,16,1
2016-08-20,30,16,1
2016-08-21,30,16,4
2016-08-25,30,16,1
2016-08-27,30,16,1
2016-08-30,30,16,3
2016-09-02,30,16,2
2016-09-03,30,16,1
2016-09-04,30,16,1
2016-09-06,30,16,1
2016-09-07,30,16,2
2016-09-11,30,16,1
2016-09-12,30,16,3
2016-09-15,30,16,1
2016-09-18,30,16,1
2016-09-30,30,16,2
2016-10-01,30,16,2
2016-10-06,30,16,2
2016-10-08,30,16,1
2016-10-09,30,16,1
2016-10-11,30,16,1
2016-10-16,30,16,1
2016-10-20,30,16,2
2016-10-22,30,16,1
2016-10-23,30,16,1
2016-10-28,30,16,1
2016-10-29,30,16,4
2016-10-31,30,16,1
2016-11-04,30,16,1
2016-11-08,30,16,2
2016-11-17,30,16,1
2016-11-18,30,16,1
2016-11-20,30,16,2
2016-11-28,30,16,1
2016-12-03,30,16,1
2016-12-05,30,16,1
2016-12-07,30,16,2
2016-12-08,30,16,1
2016-12-10,30,16,1
2016-12-13,30,16,1
2016-12-14,30,16,1
2016-12-17,30,16,1
2016-12-24,30,16,3
2016-12-27,30,16,1
2016-12-30,30,16,1
2017-01-07,30,16,2
2017-01-12,30,16,1
2017-01-14,30,16,1
2017-01-15,30,16,1
2017-01-18,30,16,1
2017-01-20,30,16,2
2017-01-21,30,16,3
2017-01-22,30,16,1
2017-01-23,30,16,1
2017-01-24,30,16,1
2017-01-26,30,16,1
2017-01-29,30,16,1
2017-02-02,30,16,1
2017-02-05,30,16,2
2017-02-10,30,16,1
2017-02-12,30,16,1
2017-02-13,30,16,1
2017-02-18,30,16,1
2017-02-19,30,16,2
2017-02-20,30,16,1
2017-02-22,30,16,6
2017-02-23,30,16,3
2017-02-24,30,16,1
2017-02-26,30,16,2
2017-03-02,30,16,2
2017-03-03,30,16,1
2017-03-05,30,16,3
2017-03-08,30,16,1
2017-03-09,30,16,1
2017-03-12,30,16,1
2017-03-15,30,16,1
2017-03-16,30,16,1
2017-03-17,30,16,1
2017-03-18,30,16,2
2017-03-19,30,16,1
2017-03-21,30,16,1
2017-03-23,30,16,1
2017-03-24,30,16,2
2017-03-26,30,16,1
2017-03-30,30,16,1
2017-04-01,30,16,1
2017-04-03,30,16,1
2017-04-05,30,16,1
2017-04-06,30,16,2
2017-04-07,30,16,1
2017-04-08,30,16,1
2017-04-09,30,16,1
2017-04-12,30,16,1
2017-04-13,30,16,1
2017-04-16,30,16,2
2017-04-17,30,16,2
2017-04-25,30,16,1
2017-05-01,30,16,2
2017-05-09,30,16,1
2017-05-12,30,16,1
2017-05-20,30,16,3
2017-05-21,30,16,1
2017-05-25,30,16,1
2017-05-26,30,16,1
2017-05-27,30,16,1
2017-05-28,30,16,2
2017-05-31,30,16,1
2017-06-04,30,16,2
2017-06-07,30,16,1
2017-06-08,30,16,1
2017-06-09,30,16,2
2017-06-11,30,16,1
2017-06-12,30,16,5
2017-06-13,30,16,1
2017-06-14,30,16,1
2017-06-15,30,16,1
2017-06-16,30,16,1
2017-06-17,30,16,3
2017-06-18,30,16,3
2017-06-19,30,16,1
2017-06-25,30,16,1
2017-06-26,30,16,1
2017-06-27,30,16,1
2017-06-30,30,16,1
2017-07-01,30,16,1
2017-07-02,30,16,2
2017-07-03,30,16,1
2017-07-04,30,16,3
2017-07-05,30,16,1
2017-07-07,30,16,2
2017-07-08,30,16,1
2017-07-11,30,16,2
2017-07-12,30,16,1
2017-07-15,30,16,1
2017-07-16,30,16,4
2017-07-22,30,16,2
2017-08-07,30,16,1
2017-08-08,30,16,1
2017-08-09,30,16,8
2017-08-11,30,16,1
2017-08-12,30,16,1
2017-08-16,30,16,1
2017-08-17,30,16,1
2017-08-19,30,16,4
2017-08-20,30,16,2
2017-08-26,30,16,2
2017-08-27,30,16,1
2017-08-31,30,16,2
2017-09-02,30,16,2
2017-09-03,30,16,1
2017-09-06,30,16,1
2017-09-07,30,16,2
2017-09-08,30,16,1
2017-09-13,30,16,2
2017-09-15,30,16,2
2017-09-17,30,16,2
2017-09-18,30,16,2
2017-09-21,30,16,1
2017-09-24,30,16,1
2017-09-25,30,16,2
2017-09-27,30,16,7
2017-09-28,30,16,1
2017-09-29,30,16,3
2017-10-04,30,16,1
2017-10-10,30,16,1
2017-10-12,30,16,1
2017-10-13,30,16,1
2017-10-14,30,16,1
2017-10-17,30,16,1
2017-10-20,30,16,1
2017-10-22,30,16,3
2017-11-01,30,16,1
2017-11-02,30,16,3
2017-11-04,30,16,1
2017-11-05,30,16,4
2017-11-06,30,16,4
2017-11-07,30,16,1
2017-11-08,30,16,1
2017-11-11,30,16,1
2017-11-12,30,16,1
2017-11-13,30,16,1
2017-11-15,30,16,2
2017-11-16,30,16,2
2017-11-18,30,16,1
2017-11-20,30,16,4
2017-11-22,30,16,1
2017-11-23,30,16,1
2017-11-25,30,16,1
2017-11-26,30,16,2
2017-11-29,30,16,1
2017-12-04,30,16,1
2017-12-05,30,16,1
2017-12-06,30,16,3
2017-12-12,30,16,3
2017-12-14,30,16,2
2017-12-16,30,16,2
2017-12-18,30,16,2
2017-12-19,30,16,1
2017-12-21,30,16,2
2017-12-22,30,16,2
2017-12-23,30,16,4
2017-12-24,30,16,1
2017-12-25,30,16,2
