Log_Date,FROM,TO,COUNT
2017-06-15,70,51,3
2017-06-16,70,51,1
2017-06-17,70,51,2
2017-06-19,70,51,2
2017-06-20,70,51,7
2017-06-21,70,51,1
2017-06-22,70,51,3
2017-06-23,70,51,3
2017-06-25,70,51,3
2017-06-26,70,51,2
2017-06-27,70,51,3
2017-06-28,70,51,4
2017-06-29,70,51,1
2017-07-03,70,51,2
2017-07-04,70,51,3
2017-07-05,70,51,1
2017-07-07,70,51,2
2017-07-08,70,51,1
2017-07-10,70,51,1
2017-07-11,70,51,3
2017-07-12,70,51,2
2017-07-13,70,51,2
2017-07-15,70,51,3
2017-07-16,70,51,2
2017-07-17,70,51,1
2017-07-18,70,51,2
2017-07-19,70,51,1
2017-07-22,70,51,1
2017-07-24,70,51,3
2017-07-25,70,51,1
2017-07-27,70,51,1
2017-07-28,70,51,3
2017-07-29,70,51,3
2017-07-31,70,51,3
2017-08-01,70,51,2
2017-08-03,70,51,1
2017-08-05,70,51,2
2017-08-08,70,51,1
2017-08-09,70,51,1
2017-08-10,70,51,2
2017-08-14,70,51,2
2017-08-15,70,51,2
2017-08-16,70,51,2
2017-08-17,70,51,1
2017-08-18,70,51,1
2017-08-27,70,51,2
2017-08-29,70,51,1
2017-09-02,70,51,1
2017-09-03,70,51,1
2017-09-09,70,51,3
2017-09-11,70,51,2
2017-09-18,70,51,2
2017-09-19,70,51,1
2017-09-21,70,51,1
2017-09-24,70,51,1
2017-09-25,70,51,3
2017-09-27,70,51,2
2017-09-28,70,51,5
2017-10-02,70,51,1
2017-10-03,70,51,4
2017-10-05,70,51,1
2017-10-06,70,51,1
2017-10-07,70,51,1
2017-10-10,70,51,1
2017-10-12,70,51,1
2017-10-16,70,51,4
2017-10-17,70,51,4
2017-10-19,70,51,2
2017-10-21,70,51,1
2017-10-23,70,51,2
2017-10-26,70,51,3
2017-10-27,70,51,2
2017-10-29,70,51,4
2017-10-30,70,51,3
2017-10-31,70,51,4
2017-11-01,70,51,2
2017-11-02,70,51,2
2017-11-04,70,51,2
2017-11-05,70,51,1
2017-11-06,70,51,1
2017-11-07,70,51,2
2017-11-08,70,51,2
2017-11-09,70,51,3
2017-11-11,70,51,2
2017-11-13,70,51,2
2017-11-14,70,51,2
2017-11-16,70,51,3
2017-11-19,70,51,1
2017-11-21,70,51,4
2017-11-22,70,51,1
2017-11-23,70,51,1
2017-11-24,70,51,1
2017-11-25,70,51,2
2017-11-26,70,51,2
2017-11-27,70,51,2
2017-11-28,70,51,3
2017-11-29,70,51,3
2017-11-30,70,51,1
2017-12-01,70,51,3
2017-12-02,70,51,4
2017-12-04,70,51,2
2017-12-07,70,51,3
2017-12-08,70,51,3
2017-12-09,70,51,7
2017-12-10,70,51,2
2017-12-11,70,51,1
2017-12-13,70,51,2
2017-12-15,70,51,4
2017-12-16,70,51,4
2017-12-17,70,51,4
2017-12-18,70,51,2
2017-12-19,70,51,1
2017-12-20,70,51,1
2017-12-21,70,51,6
2017-12-22,70,51,1
2017-12-23,70,51,1
2017-12-24,70,51,4
2017-12-25,70,51,1
2017-12-26,70,51,4
2017-12-27,70,51,1
2017-12-28,70,51,2
2017-12-29,70,51,1
2017-12-30,70,51,5
2017-12-31,70,51,2
2018-01-01,70,51,3
2018-01-02,70,51,2
2018-01-03,70,51,3
2018-01-04,70,51,2
2018-01-05,70,51,1
2018-01-06,70,51,5
2018-01-07,70,51,2
2018-01-08,70,51,3
2018-01-09,70,51,5
2018-01-10,70,51,1
2018-01-11,70,51,6
2018-01-12,70,51,2
2018-01-13,70,51,4
2018-01-15,70,51,2
2018-01-17,70,51,3
2018-01-18,70,51,2
2018-01-19,70,51,2
2018-01-20,70,51,3
2018-01-21,70,51,5
2018-01-22,70,51,3
2018-01-23,70,51,3
2018-01-24,70,51,1
2018-01-25,70,51,4
2018-01-26,70,51,2
2018-01-27,70,51,2
2018-01-30,70,51,6
2018-01-31,70,51,2
2018-02-01,70,51,3
2018-02-02,70,51,1
2018-02-03,70,51,6
2018-02-04,70,51,2
2018-02-05,70,51,7
2018-02-07,70,51,4
2018-02-11,70,51,2
2018-02-12,70,51,4
2018-02-13,70,51,4
2018-02-14,70,51,3
2018-02-15,70,51,4
2018-02-17,70,51,1
2018-02-18,70,51,4
2018-02-19,70,51,2
2018-02-20,70,51,4
2018-02-22,70,51,2
2018-02-23,70,51,4
2018-02-24,70,51,1
2018-02-25,70,51,2
2018-02-26,70,51,3
2018-02-27,70,51,4
2018-03-01,70,51,1
2018-03-02,70,51,1
2018-03-03,70,51,3
2018-03-04,70,51,2
2018-03-06,70,51,1
2018-03-07,70,51,1
2018-03-08,70,51,1
2018-03-09,70,51,2
2018-03-10,70,51,5
2018-03-11,70,51,2
2018-03-13,70,51,3
2018-03-14,70,51,1
2018-03-15,70,51,3
2018-03-16,70,51,2
2018-03-17,70,51,8
2018-03-18,70,51,3
2018-03-19,70,51,1
