Log_Date,FROM,TO,COUNT
2016-04-20,3,10,2
2016-04-24,3,10,2
2016-04-26,3,10,6
2016-04-27,3,10,2
2016-04-30,3,10,5
2016-05-01,3,10,5
2016-05-02,3,10,8
2016-05-03,3,10,5
2016-05-04,3,10,3
2016-05-08,3,10,1
2016-05-10,3,10,3
2016-05-18,3,10,2
2016-05-23,3,10,1
2016-05-25,3,10,1
2016-05-28,3,10,5
2016-05-29,3,10,3
2016-05-31,3,10,14
2016-06-05,3,10,3
2016-06-08,3,10,1
2016-06-11,3,10,1
2016-06-12,3,10,1
2016-06-13,3,10,1
2016-06-14,3,10,7
2016-06-15,3,10,3
2016-06-16,3,10,1
2016-06-18,3,10,6
2016-06-20,3,10,1
2016-06-21,3,10,5
2016-06-22,3,10,4
2016-06-24,3,10,1
2016-06-25,3,10,6
2016-06-26,3,10,6
2016-06-27,3,10,1
2016-06-28,3,10,5
2016-06-29,3,10,8
2016-07-01,3,10,1
2016-07-05,3,10,2
2016-07-10,3,10,1
2016-07-11,3,10,7
2016-07-12,3,10,1
2016-07-13,3,10,8
2016-07-14,3,10,20
2016-07-15,3,10,7
2016-07-18,3,10,2
2016-07-19,3,10,1
2016-07-21,3,10,1
2016-07-23,3,10,2
2016-07-25,3,10,1
2016-07-27,3,10,1
2016-07-30,3,10,1
2016-07-31,3,10,3
2016-08-02,3,10,1
2016-08-07,3,10,3
2016-08-10,3,10,3
2016-08-12,3,10,1
2016-08-13,3,10,1
2016-08-14,3,10,4
2016-08-24,3,10,1
2016-08-27,3,10,1
2016-09-04,3,10,1
2016-09-05,3,10,9
2016-09-06,3,10,1
2016-09-07,3,10,2
2016-09-08,3,10,1
2016-09-24,3,10,1
2016-09-26,3,10,1
2016-09-28,3,10,1
2016-09-29,3,10,5
2016-09-30,3,10,2
2016-10-01,3,10,7
2016-10-02,3,10,6
2016-10-03,3,10,14
2016-10-04,3,10,1
2016-10-05,3,10,3
2016-10-06,3,10,1
2016-10-08,3,10,1
2016-10-10,3,10,3
2016-10-13,3,10,2
2016-10-15,3,10,4
2016-10-16,3,10,11
2016-10-17,3,10,1
2016-10-18,3,10,4
2016-10-20,3,10,1
2016-10-22,3,10,5
2016-10-24,3,10,2
2016-10-26,3,10,3
2016-10-30,3,10,1
2016-11-01,3,10,2
2016-11-05,3,10,5
2016-11-06,3,10,1
2016-11-08,3,10,2
2016-11-09,3,10,1
2016-11-13,3,10,5
2016-11-14,3,10,1
2016-11-15,3,10,1
2016-11-19,3,10,3
2016-11-21,3,10,2
2016-11-22,3,10,7
2016-11-24,3,10,1
2016-11-26,3,10,9
2016-11-27,3,10,4
2016-12-03,3,10,4
2016-12-04,3,10,4
2016-12-05,3,10,2
2016-12-07,3,10,1
2016-12-08,3,10,7
2016-12-12,3,10,3
2016-12-14,3,10,2
2016-12-15,3,10,2
2016-12-17,3,10,11
2016-12-19,3,10,4
2017-01-02,3,10,1
2017-01-16,3,10,4
2017-01-22,3,10,2
2017-01-23,3,10,2
2017-01-24,3,10,1
2017-01-27,3,10,2
2017-01-29,3,10,1
2017-01-31,3,10,1
2017-02-13,3,10,1
2017-03-12,3,10,1
2017-03-15,3,10,1
2017-05-13,3,10,2
2017-05-14,3,10,2
2017-05-20,3,10,1
2017-08-22,3,10,1
2017-08-26,3,10,4
2017-08-27,3,10,2
2017-08-28,3,10,2
2017-08-29,3,10,2
2017-08-30,3,10,2
2017-09-12,3,10,2
2017-09-13,3,10,2
2017-09-19,3,10,2
2017-09-20,3,10,1
2017-11-28,3,10,3
2017-12-05,3,10,2
2017-12-10,3,10,1
