Log_Date,FROM,TO,COUNT
2016-03-27,70,5,1
2016-03-31,70,5,1
2016-04-11,70,5,4
2016-04-13,70,5,1
2016-04-17,70,5,1
2016-04-22,70,5,1
2016-04-23,70,5,1
2016-04-27,70,5,1
2016-04-30,70,5,1
2016-05-04,70,5,1
2016-05-08,70,5,1
2016-05-10,70,5,1
2016-05-11,70,5,1
2016-05-15,70,5,2
2016-05-20,70,5,1
2016-05-21,70,5,2
2016-05-23,70,5,1
2016-05-25,70,5,2
2016-05-28,70,5,1
2016-06-05,70,5,2
2016-06-06,70,5,1
2016-06-08,70,5,2
2016-06-11,70,5,1
2016-06-12,70,5,1
2016-06-14,70,5,1
2016-06-16,70,5,1
2016-06-18,70,5,1
2016-06-19,70,5,3
2016-06-26,70,5,2
2016-06-28,70,5,1
2016-06-29,70,5,1
2016-06-30,70,5,1
2016-07-02,70,5,1
2016-07-03,70,5,1
2016-07-06,70,5,1
2016-07-09,70,5,1
2016-07-10,70,5,1
2016-07-13,70,5,1
2016-07-17,70,5,1
2016-07-22,70,5,1
2016-07-23,70,5,1
2016-07-24,70,5,1
2016-07-26,70,5,1
2016-07-28,70,5,2
2016-07-29,70,5,3
2016-07-30,70,5,1
2016-08-09,70,5,1
2016-08-14,70,5,2
2016-08-18,70,5,2
2016-08-20,70,5,1
2016-08-23,70,5,1
2016-08-24,70,5,1
2016-08-30,70,5,1
2016-08-31,70,5,5
2016-09-02,70,5,1
2016-09-05,70,5,2
2016-09-08,70,5,2
2016-09-09,70,5,1
2016-09-10,70,5,2
2016-09-11,70,5,2
2016-09-15,70,5,2
2016-09-17,70,5,2
2016-09-19,70,5,1
2016-09-21,70,5,1
2016-09-26,70,5,3
2016-09-27,70,5,1
2016-10-01,70,5,1
2016-10-02,70,5,1
2016-10-03,70,5,1
2016-10-07,70,5,1
2016-10-08,70,5,3
2016-10-09,70,5,1
2016-10-10,70,5,1
2016-10-13,70,5,2
2016-10-17,70,5,2
2016-10-19,70,5,2
2016-10-21,70,5,1
2016-10-22,70,5,2
2016-10-23,70,5,4
2016-10-24,70,5,1
2016-10-25,70,5,1
2016-10-26,70,5,2
2016-10-27,70,5,2
2016-10-31,70,5,1
2016-11-01,70,5,1
2016-11-02,70,5,2
2016-11-05,70,5,2
2016-11-06,70,5,4
2016-11-08,70,5,3
2016-11-09,70,5,3
2016-11-11,70,5,2
