Log_Date,COUNT
2016-03-21,6
2016-03-22,4
2016-03-23,8
2016-03-24,7
2016-03-25,7
2016-03-26,5
2016-03-27,4
2016-03-28,7
2016-03-29,4
2016-03-30,4
2016-03-31,2
2016-04-01,3
2016-04-02,2
2016-04-03,4
2016-04-04,1
2016-04-05,3
2016-04-06,3
2016-04-07,3
2016-04-08,3
2016-04-09,3
2016-04-10,2
2016-04-11,3
2016-04-12,0
2016-04-13,4
2016-04-14,5
2016-04-15,3
2016-04-16,5
2016-04-17,3
2016-04-18,4
2016-04-19,3
2016-04-20,1
2016-04-21,2
2016-04-22,2
2016-04-23,3
2016-04-24,3
2016-04-25,0
2016-04-26,6
2016-04-27,3
2016-04-28,2
2016-04-29,4
2016-04-30,9
2016-05-01,5
2016-05-02,11
2016-05-03,4
2016-05-04,3
2016-05-05,0
2016-05-06,1
2016-05-07,6
2016-05-08,6
2016-05-09,4
2016-05-10,8
2016-05-11,9
2016-05-12,4
2016-05-13,0
2016-05-14,4
2016-05-15,1
2016-05-16,10
2016-05-17,4
2016-05-18,9
2016-05-19,4
2016-05-20,2
2016-05-21,6
2016-05-22,4
2016-05-23,2
2016-05-24,7
2016-05-25,9
2016-05-26,7
2016-05-27,2
2016-05-28,6
2016-05-29,1
2016-05-30,7
2016-05-31,12
2016-06-01,2
2016-06-02,6
2016-06-03,3
2016-06-04,3
2016-06-05,4
2016-06-06,1
2016-06-07,8
2016-06-08,5
2016-06-09,4
2016-06-10,1
2016-06-11,11
2016-06-12,2
2016-06-13,1
2016-06-14,4
2016-06-15,3
2016-06-16,11
2016-06-17,5
2016-06-18,5
2016-06-19,9
2016-06-20,6
2016-06-21,2
2016-06-22,5
2016-06-23,4
2016-06-24,8
2016-06-25,10
2016-06-26,4
2016-06-27,3
2016-06-28,5
2016-06-29,8
2016-06-30,6
2016-07-01,1
2016-07-02,4
2016-07-03,5
2016-07-04,4
2016-07-05,6
2016-07-06,6
2016-07-07,4
2016-07-08,1
2016-07-09,5
2016-07-10,11
2016-07-11,7
2016-07-12,4
2016-07-13,7
2016-07-14,6
2016-07-15,5
2016-07-16,8
2016-07-17,4
2016-07-18,8
2016-07-19,4
2016-07-20,13
2016-07-21,1
2016-07-22,9
2016-07-23,6
2016-07-24,7
2016-07-25,4
2016-07-26,11
2016-07-27,6
2016-07-28,6
2016-07-29,4
2016-07-30,5
2016-07-31,11
2016-08-01,7
2016-08-02,4
2016-08-03,17
2016-08-04,4
2016-08-05,3
2016-08-06,4
2016-08-07,8
2016-08-08,9
2016-08-09,10
2016-08-10,17
2016-08-11,3
2016-08-12,2
2016-08-13,9
2016-08-14,5
2016-08-15,8
2016-08-16,7
2016-08-17,16
2016-08-18,7
2016-08-19,3
2016-08-20,6
2016-08-21,11
2016-08-22,5
2016-08-23,7
2016-08-24,9
2016-08-25,9
2016-08-26,5
2016-08-27,5
2016-08-28,14
2016-08-29,6
2016-08-30,6
2016-08-31,6
2016-09-01,10
2016-09-02,2
2016-09-03,7
2016-09-04,7
2016-09-05,12
2016-09-06,17
2016-09-07,9
2016-09-08,12
2016-09-09,3
2016-09-10,12
2016-09-11,9
2016-09-12,8
2016-09-13,10
2016-09-14,11
2016-09-15,13
2016-09-16,4
2016-09-17,11
2016-09-18,7
2016-09-19,7
2016-09-20,11
2016-09-21,10
2016-09-22,6
2016-09-23,6
2016-09-24,9
2016-09-25,6
2016-09-26,14
2016-09-27,4
2016-09-28,10
2016-09-29,7
2016-09-30,7
2016-10-01,12
2016-10-02,6
2016-10-03,19
2016-10-04,3
2016-10-05,13
2016-10-06,8
2016-10-07,3
2016-10-08,6
2016-10-09,5
2016-10-10,13
2016-10-11,8
2016-10-12,5
2016-10-13,6
2016-10-14,0
2016-10-15,2
2016-10-16,8
2016-10-17,7
2016-10-18,6
2016-10-19,9
2016-10-20,2
2016-10-21,6
2016-10-22,6
2016-10-23,10
2016-10-24,4
2016-10-25,5
2016-10-26,6
2016-10-27,4
2016-10-28,3
2016-10-29,7
2016-10-30,11
2016-10-31,4
2016-11-01,14
2016-11-02,8
2016-11-03,10
2016-11-04,6
2016-11-05,9
2016-11-06,5
2016-11-07,8
2016-11-08,8
2016-11-09,10
2016-11-10,4
2016-11-11,6
2016-11-12,6
2016-11-13,11
2016-11-14,8
2016-11-15,11
2016-11-16,6
2016-11-17,5
2016-11-18,6
2016-11-19,7
2016-11-20,6
2016-11-21,6
2016-11-22,9
2016-11-23,8
2016-11-24,5
2016-11-25,10
2016-11-26,11
2016-11-27,7
2016-11-28,8
2016-11-29,5
2016-11-30,8
2016-12-01,7
2016-12-02,9
2016-12-03,7
2016-12-04,5
2016-12-05,3
2016-12-06,8
2016-12-07,8
2016-12-08,12
2016-12-09,8
2016-12-10,3
2016-12-11,4
2016-12-12,7
2016-12-13,4
2016-12-14,6
2016-12-15,4
2016-12-16,3
2016-12-17,5
2016-12-18,3
2016-12-19,12
2016-12-20,4
2016-12-21,4
2016-12-22,11
2016-12-23,12
2016-12-24,9
2016-12-25,5
2016-12-26,9
2016-12-27,9
2016-12-28,10
2016-12-29,7
2016-12-30,5
2016-12-31,7
2017-01-01,8
2017-01-02,7
2017-01-03,3
2017-01-04,5
2017-01-05,9
2017-01-06,5
2017-01-07,10
2017-01-08,10
2017-01-09,6
2017-01-10,7
2017-01-11,7
2017-01-12,10
2017-01-13,14
2017-01-14,14
2017-01-15,9
2017-01-16,10
2017-01-17,5
2017-01-18,5
2017-01-19,10
2017-01-20,5
2017-01-21,15
2017-01-22,9
2017-01-23,13
2017-01-24,7
2017-01-25,9
2017-01-26,11
2017-01-27,8
2017-01-28,11
2017-01-29,7
2017-01-30,5
2017-01-31,7
2017-02-01,9
2017-02-02,10
2017-02-03,5
2017-02-04,10
2017-02-05,7
2017-02-06,14
2017-02-07,5
2017-02-08,5
2017-02-09,4
2017-02-10,5
2017-02-11,4
2017-02-12,8
2017-02-13,6
2017-02-14,10
2017-02-15,14
2017-02-16,10
2017-02-17,16
2017-02-18,9
2017-02-19,7
2017-02-20,7
2017-02-21,6
2017-02-22,9
2017-02-23,5
2017-02-24,4
2017-02-25,12
2017-02-26,13
2017-02-27,7
2017-02-28,10
2017-03-01,9
2017-03-02,13
2017-03-03,9
2017-03-04,14
2017-03-05,11
2017-03-06,13
2017-03-07,7
2017-03-08,11
2017-03-09,18
2017-03-10,7
2017-03-11,16
2017-03-12,6
2017-03-13,7
2017-03-14,2
2017-03-15,13
2017-03-16,5
2017-03-17,12
2017-03-18,16
2017-03-19,8
2017-03-20,4
2017-03-21,12
2017-03-22,9
2017-03-23,7
2017-03-24,12
2017-03-25,8
2017-03-26,10
2017-03-27,7
2017-03-28,7
2017-03-29,8
2017-03-30,11
2017-03-31,7
2017-04-01,5
2017-04-02,4
2017-04-03,13
2017-04-04,13
2017-04-05,20
2017-04-06,15
2017-04-07,9
2017-04-08,25
2017-04-09,10
2017-04-10,16
2017-04-11,10
2017-04-12,10
2017-04-13,22
2017-04-14,7
2017-04-15,12
2017-04-16,13
2017-04-17,18
2017-04-18,18
2017-04-19,13
2017-04-20,8
2017-04-21,8
2017-04-22,10
2017-04-23,8
2017-04-24,9
2017-04-25,11
2017-04-26,8
2017-04-27,12
2017-04-28,5
2017-04-29,16
2017-04-30,20
2017-05-01,16
2017-05-02,13
2017-05-03,15
2017-05-04,11
2017-05-05,4
2017-05-06,6
2017-05-07,8
2017-05-08,24
2017-05-09,25
2017-05-10,9
2017-05-11,11
2017-05-12,6
2017-05-13,10
2017-05-14,10
2017-05-15,11
2017-05-16,18
2017-05-17,13
2017-05-18,21
2017-05-19,6
2017-05-20,15
2017-05-21,8
2017-05-22,15
2017-05-23,16
2017-05-24,14
2017-05-25,10
2017-05-26,10
2017-05-27,19
2017-05-28,17
2017-05-29,16
2017-05-30,16
2017-05-31,17
2017-06-01,12
2017-06-02,11
2017-06-03,8
2017-06-04,16
2017-06-05,15
2017-06-06,11
2017-06-07,14
2017-06-08,10
2017-06-09,20
2017-06-10,7
2017-06-11,11
2017-06-12,8
2017-06-13,12
2017-06-14,14
2017-06-15,15
2017-06-16,7
2017-06-17,19
2017-06-18,18
2017-06-19,17
2017-06-20,17
2017-06-21,12
2017-06-22,11
2017-06-23,10
2017-06-24,14
2017-06-25,11
2017-06-26,5
2017-06-27,12
2017-06-28,14
2017-06-29,9
2017-06-30,11
2017-07-01,16
2017-07-02,15
2017-07-03,18
2017-07-04,9
2017-07-05,12
2017-07-06,9
2017-07-07,10
2017-07-08,14
2017-07-09,18
2017-07-10,4
2017-07-11,19
2017-07-12,16
2017-07-13,8
2017-07-14,10
2017-07-15,12
2017-07-16,12
2017-07-17,8
2017-07-18,13
2017-07-19,12
2017-07-20,8
2017-07-21,9
2017-07-22,13
2017-07-23,17
2017-07-24,13
2017-07-25,7
2017-07-26,11
2017-07-27,9
2017-07-28,4
2017-07-29,7
2017-07-30,11
2017-07-31,16
2017-08-01,13
2017-08-02,16
2017-08-03,7
2017-08-04,8
2017-08-05,17
2017-08-06,15
2017-08-07,8
2017-08-08,4
2017-08-09,3
2017-08-10,0
2017-08-11,6
2017-08-12,10
2017-08-13,9
2017-08-14,6
2017-08-15,3
2017-08-16,10
2017-08-17,5
2017-08-18,4
2017-08-19,10
2017-08-20,8
2017-08-21,5
2017-08-22,6
2017-08-23,8
2017-08-24,7
2017-08-25,15
2017-08-26,7
2017-08-27,10
2017-08-28,13
2017-08-29,8
2017-08-30,20
2017-08-31,9
2017-09-01,7
2017-09-02,6
2017-09-03,13
2017-09-04,13
2017-09-05,6
2017-09-06,13
2017-09-07,6
2017-09-08,5
2017-09-09,3
2017-09-10,7
2017-09-11,6
2017-09-12,10
2017-09-13,8
2017-09-14,13
2017-09-15,1
2017-09-16,7
2017-09-17,13
2017-09-18,4
2017-09-19,7
2017-09-20,7
2017-09-21,9
2017-09-22,15
2017-09-23,10
2017-09-24,11
2017-09-25,17
2017-09-26,10
2017-09-27,16
2017-09-28,6
2017-09-29,10
2017-09-30,3
2017-10-01,11
2017-10-02,14
2017-10-03,13
2017-10-04,12
2017-10-05,7
2017-10-06,6
2017-10-07,17
2017-10-08,16
2017-10-09,12
2017-10-10,18
2017-10-11,14
2017-10-12,16
2017-10-13,16
2017-10-14,9
2017-10-15,7
2017-10-16,18
2017-10-17,19
2017-10-18,18
2017-10-19,15
2017-10-20,13
2017-10-21,20
2017-10-22,9
2017-10-23,25
2017-10-24,21
2017-10-25,18
2017-10-26,7
2017-10-27,8
2017-10-28,29
2017-10-29,24
2017-10-30,20
2017-10-31,31
2017-11-01,25
2017-11-02,19
2017-11-03,18
2017-11-04,23
2017-11-05,31
2017-11-06,22
2017-11-07,32
2017-11-08,25
2017-11-09,14
2017-11-10,23
2017-11-11,19
2017-11-12,42
2017-11-13,27
2017-11-14,34
2017-11-15,21
2017-11-16,15
2017-11-17,14
2017-11-18,18
2017-11-19,10
