Log_Date,COUNT
2016-03-21,4
2016-03-22,1
2016-03-23,9
2016-03-24,3
2016-03-25,1
2016-03-26,3
2016-03-27,2
2016-03-28,1
2016-03-29,1
2016-03-30,0
2016-03-31,2
2016-04-01,0
2016-04-02,0
2016-04-03,2
2016-04-04,2
2016-04-05,2
2016-04-06,7
2016-04-07,4
2016-04-08,3
2016-04-09,8
2016-04-10,2
2016-04-11,1
2016-04-12,5
2016-04-13,6
2016-04-14,7
2016-04-15,1
2016-04-16,11
2016-04-17,4
2016-04-18,6
2016-04-19,5
2016-04-20,6
2016-04-21,4
2016-04-22,3
2016-04-23,3
2016-04-24,8
2016-04-25,4
2016-04-26,6
2016-04-27,10
2016-04-28,0
2016-04-29,1
2016-04-30,14
2016-05-01,3
2016-05-02,3
2016-05-03,4
2016-05-04,6
2016-05-05,1
2016-05-06,2
2016-05-07,10
2016-05-08,3
2016-05-09,3
2016-05-10,7
2016-05-11,3
2016-05-12,3
2016-05-13,1
2016-05-14,13
2016-05-15,4
2016-05-16,7
2016-05-17,2
2016-05-18,4
2016-05-19,1
2016-05-20,3
2016-05-21,3
2016-05-22,2
2016-05-23,2
2016-05-24,10
2016-05-25,6
2016-05-26,1
2016-05-27,5
2016-05-28,10
2016-05-29,10
2016-05-30,6
2016-05-31,11
2016-06-01,2
2016-06-02,7
2016-06-03,2
2016-06-04,11
2016-06-05,4
2016-06-06,5
2016-06-07,3
2016-06-08,13
2016-06-09,4
2016-06-10,4
2016-06-11,10
2016-06-12,1
2016-06-13,5
2016-06-14,6
2016-06-15,7
2016-06-16,7
2016-06-17,6
2016-06-18,4
2016-06-19,3
2016-06-20,3
2016-06-21,4
2016-06-22,9
2016-06-23,6
2016-06-24,1
2016-06-25,12
2016-06-26,6
2016-06-27,4
2016-06-28,5
2016-06-29,8
2016-06-30,8
2016-07-01,5
2016-07-02,15
2016-07-03,6
2016-07-04,5
2016-07-05,7
2016-07-06,3
2016-07-07,4
2016-07-08,1
2016-07-09,5
2016-07-10,6
2016-07-11,5
2016-07-12,8
2016-07-13,15
2016-07-14,13
2016-07-15,3
2016-07-16,17
2016-07-17,5
2016-07-18,6
2016-07-19,6
2016-07-20,1
2016-07-21,7
2016-07-22,7
2016-07-23,1
2016-07-24,6
2016-07-25,1
2016-07-26,3
2016-07-27,4
2016-07-28,6
2016-07-29,9
2016-07-30,4
2016-07-31,5
2016-08-01,10
2016-08-02,3
2016-08-03,17
2016-08-04,9
2016-08-05,11
2016-08-06,24
2016-08-07,4
2016-08-08,3
2016-08-09,12
2016-08-10,9
2016-08-11,6
2016-08-12,6
2016-08-13,3
2016-08-14,2
2016-08-15,10
2016-08-16,5
2016-08-17,4
2016-08-18,2
2016-08-19,7
2016-08-20,10
2016-08-21,7
2016-08-22,4
2016-08-23,13
2016-08-24,7
2016-08-25,13
2016-08-26,8
2016-08-27,7
2016-08-28,4
2016-08-29,5
2016-08-30,2
2016-08-31,12
2016-09-01,6
2016-09-02,7
2016-09-03,4
2016-09-04,8
2016-09-05,9
2016-09-06,12
2016-09-07,10
2016-09-08,12
2016-09-09,5
2016-09-10,5
2016-09-11,10
2016-09-12,6
2016-09-13,9
2016-09-14,5
2016-09-15,9
2016-09-16,3
2016-09-17,6
2016-09-18,5
2016-09-19,8
2016-09-20,8
2016-09-21,12
2016-09-22,9
2016-09-23,4
2016-09-24,11
2016-09-25,6
2016-09-26,8
2016-09-27,12
2016-09-28,5
2016-09-29,6
2016-09-30,4
2016-10-01,13
2016-10-02,1
2016-10-03,14
2016-10-04,10
2016-10-05,5
2016-10-06,5
2016-10-07,0
2016-10-08,2
2016-10-09,6
2016-10-10,10
2016-10-11,5
2016-10-12,2
2016-10-13,3
2016-10-14,3
2016-10-15,11
2016-10-16,14
2016-10-17,7
2016-10-18,5
2016-10-19,4
2016-10-20,5
2016-10-21,4
2016-10-22,9
2016-10-23,11
2016-10-24,10
2016-10-25,3
2016-10-26,8
2016-10-27,4
2016-10-28,2
2016-10-29,8
2016-10-30,11
2016-10-31,11
2016-11-01,5
2016-11-02,4
2016-11-03,9
2016-11-04,7
2016-11-05,15
2016-11-06,7
2016-11-07,3
2016-11-08,10
2016-11-09,3
2016-11-10,6
2016-11-11,2
2016-11-12,21
2016-11-13,18
2016-11-14,14
2016-11-15,10
2016-11-16,8
2016-11-17,2
2016-11-18,6
2016-11-19,8
2016-11-20,8
2016-11-21,11
2016-11-22,8
2016-11-23,4
2016-11-24,4
2016-11-25,9
2016-11-26,10
2016-11-27,10
2016-11-28,10
2016-11-29,23
2016-11-30,11
2016-12-01,12
2016-12-02,9
2016-12-03,12
2016-12-04,19
2016-12-05,17
2016-12-06,14
2016-12-07,7
2016-12-08,10
2016-12-09,9
2016-12-10,12
2016-12-11,9
2016-12-12,21
2016-12-13,11
2016-12-14,3
2016-12-15,2
2016-12-16,4
2016-12-17,6
2016-12-18,5
2016-12-19,11
2016-12-20,14
2016-12-21,12
2016-12-22,7
2016-12-23,6
2016-12-24,17
2016-12-25,11
2016-12-26,11
2016-12-27,19
2016-12-28,6
2016-12-29,3
2016-12-30,10
2016-12-31,10
2017-01-01,11
2017-01-02,9
2017-01-03,8
2017-01-04,8
2017-01-05,8
2017-01-06,3
2017-01-07,11
2017-01-08,11
2017-01-09,16
2017-01-10,9
2017-01-11,7
2017-01-12,4
2017-01-13,12
2017-01-14,12
2017-01-15,9
2017-01-16,16
2017-01-17,3
2017-01-18,6
2017-01-19,10
2017-01-20,5
2017-01-21,10
2017-01-22,15
2017-01-23,12
2017-01-24,7
2017-01-25,16
2017-01-26,6
2017-01-27,11
2017-01-28,10
2017-01-29,18
2017-01-30,18
