Log_Date,FROM,TO,COUNT
2016-07-26,42,66,1
2016-07-27,42,66,2
2016-07-28,42,66,1
2016-07-29,42,66,1
2016-07-30,42,66,2
2016-07-31,42,66,1
2016-08-02,42,66,2
2016-08-07,42,66,2
2016-08-09,42,66,1
2016-08-10,42,66,1
2016-08-12,42,66,1
2016-08-13,42,66,1
2016-08-14,42,66,3
2016-08-16,42,66,1
2016-08-17,42,66,1
2016-08-22,42,66,1
2016-08-23,42,66,2
2016-08-25,42,66,2
2016-08-26,42,66,2
2016-08-27,42,66,3
2016-08-28,42,66,2
2016-08-29,42,66,2
2016-08-30,42,66,5
2016-08-31,42,66,5
2016-09-01,42,66,6
2016-09-03,42,66,2
2016-09-04,42,66,4
2016-09-05,42,66,8
2016-09-06,42,66,2
2016-09-07,42,66,1
2016-09-08,42,66,4
2016-09-09,42,66,5
2016-09-10,42,66,4
2016-09-11,42,66,3
2016-09-12,42,66,2
2016-09-13,42,66,2
2016-09-15,42,66,1
2016-09-16,42,66,2
2016-09-17,42,66,6
2016-09-18,42,66,4
2016-09-19,42,66,2
2016-09-20,42,66,2
2016-09-21,42,66,2
2016-09-22,42,66,2
2016-09-23,42,66,1
2016-09-24,42,66,5
2016-09-25,42,66,4
2016-09-26,42,66,1
2016-09-27,42,66,1
2016-09-29,42,66,3
2016-09-30,42,66,3
2016-10-01,42,66,3
2016-10-04,42,66,3
2016-10-05,42,66,2
2016-10-09,42,66,1
2016-10-12,42,66,3
2016-10-16,42,66,2
2016-10-18,42,66,3
2016-10-19,42,66,4
2016-10-20,42,66,1
2016-10-21,42,66,2
2016-10-22,42,66,2
2016-10-23,42,66,1
2016-10-24,42,66,1
2016-10-26,42,66,4
2016-10-28,42,66,1
2016-10-29,42,66,1
2016-10-30,42,66,3
2016-10-31,42,66,2
2016-11-01,42,66,3
2016-11-03,42,66,1
2016-11-05,42,66,1
2016-11-06,42,66,1
2016-11-07,42,66,1
2016-11-08,42,66,3
2016-11-10,42,66,5
2016-11-11,42,66,1
2016-11-13,42,66,3
2016-11-14,42,66,6
2016-11-15,42,66,3
2016-11-16,42,66,3
2016-11-17,42,66,1
2016-11-18,42,66,3
2016-11-19,42,66,1
2016-11-22,42,66,1
2016-11-23,42,66,6
2016-11-24,42,66,1
2016-11-25,42,66,3
2016-11-26,42,66,1
2016-11-27,42,66,4
2016-11-28,42,66,2
2016-11-29,42,66,4
2016-11-30,42,66,2
2016-12-01,42,66,1
2016-12-03,42,66,2
2016-12-04,42,66,1
2016-12-07,42,66,3
2016-12-08,42,66,1
2016-12-09,42,66,2
2016-12-11,42,66,5
2016-12-12,42,66,5
2016-12-13,42,66,2
2016-12-14,42,66,1
2016-12-15,42,66,1
2016-12-17,42,66,1
2016-12-18,42,66,3
2016-12-19,42,66,5
2016-12-20,42,66,1
2016-12-21,42,66,1
2016-12-22,42,66,2
2016-12-23,42,66,3
