Log_Date,FROM,TO,COUNT
2016-03-21,66,76,2
2016-03-28,66,76,1
2016-03-30,66,76,1
2016-04-02,66,76,2
2016-04-03,66,76,1
2016-04-09,66,76,2
2016-04-16,66,76,1
2016-04-17,66,76,1
2016-04-18,66,76,2
2016-04-23,66,76,1
2016-04-24,66,76,2
2016-04-26,66,76,1
2016-05-01,66,76,2
2016-05-02,66,76,1
2016-05-05,66,76,1
2016-05-08,66,76,1
2016-05-13,66,76,1
2016-05-15,66,76,1
2016-05-16,66,76,1
2016-05-23,66,76,1
2016-05-28,66,76,1
2016-05-30,66,76,2
2016-05-31,66,76,1
2016-06-01,66,76,1
2016-06-06,66,76,3
2016-06-08,66,76,1
2016-06-10,66,76,1
2016-06-12,66,76,1
2016-06-13,66,76,3
2016-06-19,66,76,1
2016-06-20,66,76,1
2016-06-25,66,76,3
2016-06-27,66,76,2
2016-07-10,66,76,3
2016-07-11,66,76,1
2016-07-16,66,76,1
2016-07-23,66,76,3
2016-07-24,66,76,3
2016-07-27,66,76,1
2016-07-31,66,76,1
2016-08-01,66,76,1
2016-08-02,66,76,1
2016-08-15,66,76,1
2016-08-17,66,76,1
2016-08-23,66,76,1
2016-08-25,66,76,1
2016-08-28,66,76,7
2016-08-30,66,76,1
2016-09-03,66,76,1
2016-09-04,66,76,2
2016-09-05,66,76,1
2016-09-10,66,76,2
2016-09-11,66,76,1
2016-09-19,66,76,1
2016-10-03,66,76,2
2016-10-08,66,76,1
2016-10-17,66,76,1
2016-10-24,66,76,1
2016-10-30,66,76,1
2016-10-31,66,76,3
2016-11-09,66,76,2
2016-11-16,66,76,3
2016-11-17,66,76,1
2016-11-21,66,76,1
2016-11-25,66,76,1
2017-01-18,66,76,2
2017-01-19,66,76,1
2017-01-22,66,76,1
2017-01-29,66,76,1
2017-10-24,66,76,1
2017-10-25,66,76,1
2017-10-27,66,76,1
2017-10-28,66,76,1
2017-10-30,66,76,1
2017-11-01,66,76,2
2017-11-02,66,76,4
2017-11-03,66,76,2
2017-11-05,66,76,1
2017-11-06,66,76,1
2017-11-09,66,76,1
2017-11-10,66,76,1
2017-11-11,66,76,5
2017-11-12,66,76,1
2017-11-14,66,76,2
2017-11-15,66,76,4
2017-11-16,66,76,1
2017-11-18,66,76,6
2017-11-20,66,76,1
2017-11-21,66,76,1
2017-11-22,66,76,1
2017-11-23,66,76,1
2017-11-24,66,76,2
2017-11-25,66,76,8
2017-11-26,66,76,4
2017-11-27,66,76,2
2017-11-28,66,76,1
2017-11-29,66,76,2
2017-11-30,66,76,1
2017-12-01,66,76,2
2017-12-02,66,76,4
2017-12-03,66,76,2
2017-12-04,66,76,1
2017-12-05,66,76,1
2017-12-07,66,76,2
2017-12-08,66,76,4
2017-12-09,66,76,1
2017-12-10,66,76,1
2017-12-11,66,76,2
2017-12-12,66,76,1
2017-12-13,66,76,2
2017-12-15,66,76,2
2017-12-16,66,76,1
2017-12-17,66,76,1
2017-12-19,66,76,1
2017-12-21,66,76,1
2017-12-24,66,76,3
2017-12-25,66,76,3
2017-12-27,66,76,1
2017-12-28,66,76,1
2017-12-29,66,76,1
2017-12-30,66,76,7
2017-12-31,66,76,1
2018-01-01,66,76,2
2018-01-02,66,76,1
2018-01-03,66,76,1
2018-01-04,66,76,1
2018-01-05,66,76,1
2018-01-06,66,76,5
2018-01-08,66,76,1
2018-01-10,66,76,1
2018-01-13,66,76,2
2018-01-14,66,76,3
2018-01-20,66,76,1
2018-01-21,66,76,2
2018-01-22,66,76,2
2018-01-23,66,76,2
2018-01-24,66,76,1
2018-01-25,66,76,1
2018-01-26,66,76,1
2018-01-27,66,76,1
2018-01-28,66,76,4
2018-01-30,66,76,4
2018-01-31,66,76,1
2018-02-01,66,76,2
2018-02-02,66,76,1
2018-02-03,66,76,6
2018-02-04,66,76,3
2018-02-07,66,76,1
2018-02-08,66,76,1
2018-02-09,66,76,2
2018-02-10,66,76,1
2018-02-11,66,76,4
2018-02-12,66,76,2
2018-02-15,66,76,3
2018-02-16,66,76,2
2018-02-17,66,76,5
2018-02-18,66,76,2
2018-02-19,66,76,2
2018-02-22,66,76,2
2018-02-24,66,76,3
2018-02-25,66,76,2
2018-02-28,66,76,4
2018-03-01,66,76,1
2018-03-03,66,76,2
2018-03-04,66,76,3
2018-03-06,66,76,1
2018-03-07,66,76,3
2018-03-08,66,76,2
2018-03-10,66,76,1
2018-03-11,66,76,1
2018-03-12,66,76,2
2018-03-14,66,76,4
2018-03-16,66,76,6
2018-03-17,66,76,1
2018-03-18,66,76,8
2018-03-19,66,76,3
