Log_Date,FROM,TO,COUNT
2017-04-29,66,50,1
2017-05-10,66,50,3
2017-05-13,66,50,2
2017-05-20,66,50,1
2017-06-09,66,50,1
2017-06-18,66,50,1
2017-07-04,66,50,1
2017-07-20,66,50,1
2017-07-21,66,50,1
2017-07-22,66,50,1
2017-09-03,66,50,1
2017-09-09,66,50,1
2017-09-14,66,50,1
2017-09-22,66,50,1
2017-09-23,66,50,1
2017-10-10,66,50,1
2017-10-14,66,50,1
2017-10-23,66,50,1
2017-10-24,66,50,1
2017-11-01,66,50,1
2017-11-08,66,50,1
2017-11-17,66,50,1
2017-11-21,66,50,1
2017-12-26,66,50,1
2018-01-15,66,50,1
2018-02-07,66,50,1
2018-03-06,66,50,1
2018-03-13,66,50,2
