Log_Date,FROM,TO,COUNT
2016-04-13,49,61,2
2016-04-16,49,61,3
2016-05-01,49,61,1
2016-05-02,49,61,2
2016-05-07,49,61,3
2016-05-15,49,61,1
2016-05-17,49,61,1
2016-05-20,49,61,2
2016-06-17,49,61,1
2016-06-20,49,61,2
2016-06-26,49,61,2
2016-06-28,49,61,1
2016-07-04,49,61,1
2016-07-21,49,61,6
2016-07-23,49,61,2
2016-07-31,49,61,1
2016-08-01,49,61,3
2016-08-10,49,61,3
2016-08-21,49,61,1
2016-08-24,49,61,2
2016-08-25,49,61,1
2016-08-31,49,61,2
2016-09-12,49,61,2
2016-09-16,49,61,1
2016-09-17,49,61,2
2016-09-26,49,61,1
2016-09-28,49,61,1
2016-09-30,49,61,1
2016-10-02,49,61,1
2016-10-07,49,61,1
2016-10-21,49,61,1
2016-10-24,49,61,1
2016-10-27,49,61,1
2017-03-02,49,61,2
2017-03-03,49,61,2
2017-03-04,49,61,1
2017-03-06,49,61,1
2017-03-07,49,61,1
2017-03-08,49,61,1
2017-03-10,49,61,4
2017-03-13,49,61,1
2017-03-19,49,61,1
2017-03-22,49,61,1
2017-03-25,49,61,1
2017-03-26,49,61,2
2017-03-29,49,61,1
2017-03-31,49,61,1
2017-04-15,49,61,1
2017-05-12,49,61,3
2017-05-17,49,61,2
2017-05-23,49,61,1
2017-05-29,49,61,2
2017-05-30,49,61,1
2017-06-05,49,61,1
2017-06-06,49,61,3
2017-06-07,49,61,1
2017-06-11,49,61,1
2017-06-12,49,61,1
2017-06-14,49,61,6
2017-06-17,49,61,2
2017-06-18,49,61,1
2017-06-19,49,61,1
2017-07-27,49,61,2
2017-07-30,49,61,3
2017-08-02,49,61,1
2017-08-05,49,61,1
2017-08-19,49,61,2
2017-08-25,49,61,2
2017-08-26,49,61,3
2017-09-10,49,61,1
2017-09-14,49,61,5
2017-09-17,49,61,3
2017-09-22,49,61,3
2017-09-23,49,61,1
2017-10-02,49,61,1
2017-10-09,49,61,1
2017-10-11,49,61,1
2017-10-18,49,61,2
2017-10-22,49,61,2
2017-10-23,49,61,1
2017-10-24,49,61,1
2017-10-25,49,61,1
2017-10-29,49,61,2
2017-11-09,49,61,2
2017-11-13,49,61,1
2017-11-16,49,61,1
2017-11-17,49,61,3
2017-11-20,49,61,1
2017-11-21,49,61,3
2017-11-26,49,61,1
2017-11-27,49,61,1
2017-11-29,49,61,1
2017-12-01,49,61,2
2017-12-03,49,61,4
2017-12-06,49,61,2
2017-12-08,49,61,2
2017-12-13,49,61,1
2017-12-14,49,61,1
2017-12-15,49,61,1
2017-12-16,49,61,1
2017-12-17,49,61,1
2017-12-18,49,61,1
2017-12-19,49,61,2
2017-12-20,49,61,1
2017-12-21,49,61,2
2017-12-22,49,61,4
2017-12-23,49,61,1
2017-12-28,49,61,3
2017-12-30,49,61,1
2018-01-01,49,61,1
2018-01-02,49,61,1
2018-01-03,49,61,1
2018-01-05,49,61,1
2018-01-06,49,61,1
2018-01-07,49,61,1
2018-01-08,49,61,1
2018-01-11,49,61,1
2018-01-12,49,61,1
2018-01-19,49,61,2
2018-01-24,49,61,1
2018-01-28,49,61,3
2018-01-30,49,61,3
2018-01-31,49,61,1
2018-02-01,49,61,1
2018-02-03,49,61,1
2018-02-08,49,61,3
2018-02-09,49,61,1
2018-02-10,49,61,2
2018-02-11,49,61,2
2018-02-12,49,61,3
2018-02-15,49,61,1
2018-02-20,49,61,1
2018-02-21,49,61,6
