Log_Date,FROM,TO,COUNT
2016-10-26,66,45,1
2016-10-28,66,45,1
2016-10-30,66,45,1
2016-10-31,66,45,1
2016-11-02,66,45,1
2016-11-03,66,45,1
2016-11-05,66,45,2
2016-11-07,66,45,1
2016-11-10,66,45,1
2016-11-11,66,45,1
2016-11-12,66,45,1
2016-11-14,66,45,3
2016-11-16,66,45,1
2016-11-19,66,45,1
2016-11-22,66,45,3
2016-11-25,66,45,1
2016-11-26,66,45,3
2016-11-29,66,45,2
2016-11-30,66,45,2
2016-12-03,66,45,1
2016-12-09,66,45,1
2016-12-10,66,45,1
2016-12-12,66,45,2
2016-12-18,66,45,2
2016-12-19,66,45,1
2016-12-20,66,45,2
2016-12-21,66,45,1
2016-12-23,66,45,1
2016-12-24,66,45,2
2016-12-26,66,45,2
2016-12-27,66,45,1
2016-12-30,66,45,1
2017-01-02,66,45,1
2017-01-03,66,45,2
2017-01-04,66,45,1
2017-01-06,66,45,1
2017-01-07,66,45,3
2017-01-08,66,45,1
2017-01-11,66,45,1
2017-01-13,66,45,1
2017-01-14,66,45,4
2017-01-16,66,45,2
2017-01-18,66,45,4
2017-01-21,66,45,1
2017-01-22,66,45,1
2017-01-23,66,45,1
2017-01-24,66,45,2
2017-01-25,66,45,1
2017-01-28,66,45,2
2017-01-30,66,45,3
2017-02-03,66,45,1
2017-02-09,66,45,3
2017-02-12,66,45,3
2017-02-13,66,45,4
2017-02-14,66,45,1
2017-02-16,66,45,1
2017-02-17,66,45,1
2017-02-19,66,45,2
2017-02-20,66,45,1
2017-02-22,66,45,1
2017-02-25,66,45,1
2017-02-27,66,45,3
2017-02-28,66,45,1
2017-03-01,66,45,1
2017-03-04,66,45,1
2017-03-05,66,45,1
2017-03-10,66,45,1
2017-03-11,66,45,4
2017-03-12,66,45,5
2017-03-14,66,45,6
2017-03-15,66,45,2
2017-03-16,66,45,1
2017-03-17,66,45,1
2017-03-18,66,45,2
2017-03-22,66,45,2
2017-03-24,66,45,1
2017-03-25,66,45,1
2017-03-26,66,45,6
2017-03-27,66,45,1
2017-03-28,66,45,2
2017-03-30,66,45,1
2017-04-01,66,45,2
2017-04-05,66,45,1
2017-04-07,66,45,3
2017-04-08,66,45,1
2017-04-09,66,45,2
2017-04-10,66,45,2
2017-04-11,66,45,1
2017-04-16,66,45,1
2017-04-17,66,45,1
2017-04-19,66,45,1
2017-04-21,66,45,1
2017-04-22,66,45,1
2017-04-23,66,45,4
2017-04-24,66,45,2
2017-04-25,66,45,1
2017-04-26,66,45,1
2017-04-29,66,45,3
2017-04-30,66,45,2
2017-05-02,66,45,2
