Log_Date,FROM,TO,COUNT
2017-01-03,22,42,1
2017-01-23,22,42,1
2017-01-28,22,42,1
2017-02-03,22,42,1
2017-02-13,22,42,1
2017-03-03,22,42,1
2017-03-04,22,42,3
2017-03-05,22,42,1
2017-03-13,22,42,1
2017-03-19,22,42,1
2017-03-20,22,42,2
2017-03-21,22,42,3
2017-03-22,22,42,1
2017-03-23,22,42,2
2017-03-26,22,42,2
2017-04-05,22,42,1
2017-04-12,22,42,1
2017-05-01,22,42,1
2017-05-08,22,42,1
2017-05-12,22,42,1
2017-05-13,22,42,2
2017-05-14,22,42,1
2017-05-21,22,42,2
2017-07-11,22,42,1
2017-07-17,22,42,1
2017-07-31,22,42,1
2017-08-01,22,42,1
2017-08-25,22,42,1
2017-10-09,22,42,2
2017-11-07,22,42,1
2017-11-11,22,42,1
2017-11-13,22,42,1
2017-11-17,22,42,4
2017-11-25,22,42,1
2017-11-27,22,42,4
2017-11-28,22,42,3
2017-11-29,22,42,1
2017-11-30,22,42,2
2017-12-09,22,42,1
2017-12-14,22,42,2
2017-12-16,22,42,4
2017-12-17,22,42,2
2017-12-18,22,42,1
2017-12-19,22,42,3
2017-12-21,22,42,2
2017-12-23,22,42,1
2017-12-24,22,42,2
2017-12-25,22,42,1
2017-12-28,22,42,1
2018-01-04,22,42,1
2018-01-06,22,42,2
2018-01-07,22,42,1
2018-01-08,22,42,2
2018-01-09,22,42,1
2018-01-11,22,42,2
2018-01-14,22,42,1
2018-01-15,22,42,2
2018-01-16,22,42,1
2018-01-20,22,42,2
2018-01-21,22,42,1
2018-01-22,22,42,1
2018-01-24,22,42,1
2018-01-29,22,42,3
2018-01-30,22,42,6
2018-01-31,22,42,1
2018-02-01,22,42,2
2018-02-04,22,42,2
2018-02-05,22,42,1
2018-02-08,22,42,2
2018-02-09,22,42,3
2018-02-11,22,42,2
2018-02-16,22,42,3
2018-02-19,22,42,3
2018-02-20,22,42,2
2018-02-23,22,42,2
2018-02-26,22,42,1
2018-02-27,22,42,1
2018-03-04,22,42,1
2018-03-07,22,42,1
2018-03-08,22,42,3
2018-03-09,22,42,3
2018-03-12,22,42,1
2018-03-13,22,42,1
2018-03-20,22,42,2
