Log_Date,FROM,TO,COUNT
2016-03-21,66,58,1
2016-03-23,66,58,3
2016-03-25,66,58,5
2016-03-26,66,58,3
2016-03-27,66,58,3
2016-03-28,66,58,1
2016-03-31,66,58,2
2016-04-03,66,58,2
2016-04-04,66,58,1
2016-04-05,66,58,2
2016-04-09,66,58,1
2016-04-11,66,58,4
2016-04-12,66,58,3
2016-04-13,66,58,2
2016-04-15,66,58,1
2016-04-17,66,58,1
2016-04-18,66,58,5
2016-04-19,66,58,2
2016-04-21,66,58,1
2016-04-24,66,58,1
2016-04-25,66,58,1
2016-04-26,66,58,1
2016-04-27,66,58,3
2016-04-29,66,58,2
2016-05-01,66,58,1
2016-05-03,66,58,1
2016-05-04,66,58,1
2016-05-06,66,58,2
2016-05-08,66,58,2
2016-05-10,66,58,1
2016-05-15,66,58,3
2016-05-16,66,58,1
2016-05-19,66,58,1
2016-05-21,66,58,1
2016-05-22,66,58,1
2016-05-23,66,58,1
2016-05-24,66,58,2
2016-05-25,66,58,3
2016-05-27,66,58,2
2016-05-28,66,58,2
2016-06-03,66,58,3
2016-06-05,66,58,3
2016-06-06,66,58,1
2016-06-08,66,58,1
2016-06-12,66,58,2
2016-06-13,66,58,1
2016-06-14,66,58,2
2016-06-15,66,58,1
2016-06-17,66,58,1
2016-06-18,66,58,3
2016-06-19,66,58,2
2016-06-21,66,58,1
2016-06-22,66,58,3
2016-06-24,66,58,2
2016-06-25,66,58,1
2016-06-27,66,58,2
2016-06-29,66,58,3
2016-06-30,66,58,2
2016-07-01,66,58,1
2016-07-02,66,58,1
2016-07-03,66,58,3
2016-07-04,66,58,1
2016-07-06,66,58,1
2016-07-08,66,58,1
2016-07-10,66,58,2
2016-07-11,66,58,3
2016-07-12,66,58,1
2016-07-13,66,58,2
2016-07-14,66,58,1
2016-07-17,66,58,3
2016-07-19,66,58,2
2016-07-20,66,58,1
2016-07-23,66,58,6
2016-07-24,66,58,3
2016-07-25,66,58,2
2016-07-26,66,58,2
2016-07-27,66,58,1
2016-07-30,66,58,2
2016-08-01,66,58,1
2016-08-02,66,58,1
2016-08-03,66,58,3
2016-08-04,66,58,1
2016-08-05,66,58,1
2016-08-06,66,58,4
2016-08-07,66,58,1
2016-08-09,66,58,5
2016-08-10,66,58,1
2016-08-11,66,58,4
2016-08-12,66,58,2
2016-08-13,66,58,12
2016-08-14,66,58,3
2016-08-15,66,58,1
2016-08-16,66,58,4
2016-08-17,66,58,3
2016-08-18,66,58,3
2016-08-19,66,58,6
2016-08-22,66,58,3
2016-08-23,66,58,4
2016-08-26,66,58,3
2016-08-27,66,58,2
2016-08-28,66,58,2
2016-08-29,66,58,1
2016-09-03,66,58,3
2016-09-04,66,58,4
2016-09-05,66,58,2
2016-09-06,66,58,2
2016-09-08,66,58,1
2016-09-09,66,58,1
2016-09-10,66,58,4
2016-09-12,66,58,3
2016-09-13,66,58,3
2016-09-14,66,58,3
2016-09-16,66,58,4
2016-09-17,66,58,3
2016-09-19,66,58,3
2016-09-21,66,58,4
2016-09-22,66,58,1
2016-09-23,66,58,5
2016-09-24,66,58,2
2016-09-26,66,58,3
2016-09-27,66,58,2
2016-09-28,66,58,4
2016-09-29,66,58,1
2016-09-30,66,58,2
2016-10-01,66,58,1
2016-10-02,66,58,4
2016-10-03,66,58,3
2016-10-04,66,58,1
2016-10-08,66,58,2
2016-10-09,66,58,2
2016-10-10,66,58,1
2016-10-13,66,58,3
2016-10-14,66,58,1
2016-10-15,66,58,1
2016-10-16,66,58,3
2016-10-18,66,58,1
2016-10-19,66,58,2
2016-10-20,66,58,2
2016-10-22,66,58,2
2016-10-25,66,58,5
2016-10-27,66,58,1
2016-10-29,66,58,5
2016-10-30,66,58,4
2016-11-02,66,58,1
2016-11-03,66,58,1
2016-11-04,66,58,1
2016-11-05,66,58,2
2016-11-06,66,58,5
2016-11-07,66,58,2
2016-11-08,66,58,1
2016-11-09,66,58,3
2016-11-10,66,58,2
2016-11-11,66,58,2
2016-11-12,66,58,1
2016-11-15,66,58,1
2016-11-16,66,58,5
2016-11-17,66,58,1
2016-11-18,66,58,1
2016-11-19,66,58,1
2016-11-20,66,58,2
2016-11-21,66,58,3
2016-11-23,66,58,1
2016-11-25,66,58,2
2016-11-26,66,58,4
2016-11-27,66,58,3
2016-11-29,66,58,5
2016-11-30,66,58,1
2016-12-01,66,58,3
2016-12-04,66,58,1
2016-12-05,66,58,2
2016-12-07,66,58,1
2016-12-08,66,58,5
2016-12-10,66,58,3
2016-12-11,66,58,2
2016-12-12,66,58,1
2016-12-13,66,58,5
2016-12-14,66,58,3
2016-12-15,66,58,2
2016-12-16,66,58,1
2016-12-17,66,58,1
2016-12-18,66,58,6
2016-12-19,66,58,3
2016-12-21,66,58,2
2016-12-22,66,58,3
2016-12-25,66,58,2
2016-12-26,66,58,1
2016-12-27,66,58,1
2016-12-28,66,58,2
2016-12-31,66,58,5
2017-01-01,66,58,1
2017-01-02,66,58,2
2017-01-04,66,58,3
2017-01-05,66,58,3
2017-01-06,66,58,2
2017-01-08,66,58,1
2017-01-09,66,58,1
2017-01-10,66,58,2
2017-01-12,66,58,1
2017-01-13,66,58,5
2017-01-15,66,58,3
2017-01-16,66,58,5
2017-01-18,66,58,5
2017-01-19,66,58,1
2017-01-20,66,58,2
2017-01-21,66,58,2
2017-01-22,66,58,1
2017-01-23,66,58,6
2017-01-24,66,58,1
2017-01-25,66,58,1
2017-01-26,66,58,2
2017-01-27,66,58,1
2017-01-28,66,58,4
2017-01-29,66,58,1
2017-01-30,66,58,1
2017-01-31,66,58,3
2017-02-01,66,58,6
2017-02-02,66,58,2
2017-02-03,66,58,3
2017-02-04,66,58,2
2017-02-06,66,58,3
2017-02-07,66,58,3
2017-02-08,66,58,5
2017-02-09,66,58,4
2017-02-10,66,58,1
2017-02-12,66,58,2
2017-02-13,66,58,2
2017-02-14,66,58,5
2017-02-15,66,58,5
2017-02-16,66,58,3
2017-02-19,66,58,3
2017-02-20,66,58,2
2017-02-21,66,58,4
2017-02-22,66,58,4
2017-02-23,66,58,4
2017-02-24,66,58,3
2017-02-25,66,58,1
2017-02-26,66,58,1
2017-02-27,66,58,7
2017-02-28,66,58,2
2017-03-01,66,58,4
2017-03-03,66,58,1
