Log_Date,COUNT
2016-03-21,15
2016-03-22,24
2016-03-23,31
2016-03-24,18
2016-03-25,32
2016-03-26,30
2016-03-27,28
2016-03-28,24
2016-03-29,25
2016-03-30,24
2016-03-31,26
2016-04-01,14
2016-04-02,41
2016-04-03,27
2016-04-04,27
2016-04-05,42
2016-04-06,34
2016-04-07,34
2016-04-08,19
2016-04-09,47
2016-04-10,40
2016-04-11,67
2016-04-12,40
2016-04-13,48
2016-04-14,27
2016-04-15,27
2016-04-16,54
2016-04-17,65
2016-04-18,51
2016-04-19,48
2016-04-20,33
2016-04-21,47
2016-04-22,41
2016-04-23,77
2016-04-24,68
2016-04-25,56
2016-04-26,47
2016-04-27,48
2016-04-28,46
2016-04-29,17
2016-04-30,64
2016-05-01,61
2016-05-02,65
2016-05-03,56
2016-05-04,59
2016-05-05,27
2016-05-06,27
2016-05-07,58
2016-05-08,58
2016-05-09,57
2016-05-10,70
2016-05-11,61
2016-05-12,56
2016-05-13,33
2016-05-14,79
2016-05-15,66
2016-05-16,63
2016-05-17,51
2016-05-18,42
2016-05-19,42
2016-05-20,29
2016-05-21,56
2016-05-22,36
2016-05-23,65
2016-05-24,90
2016-05-25,51
2016-05-26,57
2016-05-27,53
2016-05-28,102
2016-05-29,78
2016-05-30,49
2016-05-31,42
2016-06-01,44
2016-06-02,50
2016-06-03,49
2016-06-04,41
2016-06-05,56
2016-06-06,78
2016-06-07,56
2016-06-08,72
2016-06-09,34
2016-06-10,34
2016-06-11,56
2016-06-12,51
2016-06-13,59
2016-06-14,54
2016-06-15,57
2016-06-16,56
2016-06-17,27
2016-06-18,76
2016-06-19,53
2016-06-20,83
2016-06-21,62
2016-06-22,83
2016-06-23,53
2016-06-24,58
2016-06-25,94
2016-06-26,56
2016-06-27,63
2016-06-28,84
2016-06-29,70
2016-06-30,86
2016-07-01,52
2016-07-02,102
2016-07-03,69
2016-07-04,44
2016-07-05,61
2016-07-06,43
2016-07-07,56
2016-07-08,49
2016-07-09,64
2016-07-10,72
2016-07-11,57
2016-07-12,72
2016-07-13,58
2016-07-14,53
2016-07-15,49
2016-07-16,95
2016-07-17,72
2016-07-18,61
2016-07-19,55
2016-07-20,61
2016-07-21,50
2016-07-22,53
2016-07-23,98
2016-07-24,62
2016-07-25,84
2016-07-26,73
2016-07-27,60
2016-07-28,46
2016-07-29,42
2016-07-30,56
2016-07-31,72
2016-08-01,71
2016-08-02,76
2016-08-03,79
2016-08-04,67
2016-08-05,38
2016-08-06,82
2016-08-07,80
2016-08-08,98
2016-08-09,72
2016-08-10,70
2016-08-11,63
2016-08-12,43
2016-08-13,74
2016-08-14,66
2016-08-15,56
2016-08-16,85
2016-08-17,83
2016-08-18,74
2016-08-19,33
2016-08-20,68
2016-08-21,77
2016-08-22,88
2016-08-23,59
2016-08-24,66
2016-08-25,68
2016-08-26,30
2016-08-27,81
2016-08-28,63
2016-08-29,89
2016-08-30,72
2016-08-31,92
2016-09-01,74
2016-09-02,49
2016-09-03,81
2016-09-04,86
2016-09-05,79
2016-09-06,64
2016-09-07,101
2016-09-08,72
2016-09-09,63
2016-09-10,105
2016-09-11,78
2016-09-12,52
2016-09-13,74
2016-09-14,68
2016-09-15,64
2016-09-16,63
2016-09-17,78
2016-09-18,53
2016-09-19,71
2016-09-20,40
2016-09-21,57
2016-09-22,62
2016-09-23,44
2016-09-24,94
2016-09-25,75
2016-09-26,90
2016-09-27,78
2016-09-28,50
2016-09-29,58
2016-09-30,64
2016-10-01,79
2016-10-02,102
2016-10-03,100
2016-10-04,76
2016-10-05,89
2016-10-06,57
2016-10-07,61
2016-10-08,84
2016-10-09,53
2016-10-10,44
2016-10-11,26
2016-10-12,16
2016-10-13,39
2016-10-14,28
2016-10-15,78
2016-10-16,47
2016-10-17,87
2016-10-18,58
2016-10-19,71
2016-10-20,62
2016-10-21,47
2016-10-22,77
2016-10-23,63
2016-10-24,77
2016-10-25,66
2016-10-26,85
2016-10-27,67
2016-10-28,47
2016-10-29,103
2016-10-30,86
2016-10-31,83
2016-11-01,75
2016-11-02,73
2016-11-03,78
2016-11-04,49
2016-11-05,89
2016-11-06,69
2016-11-07,73
2016-11-08,87
2016-11-09,74
2016-11-10,72
2016-11-11,64
2016-11-12,102
2016-11-13,92
2016-11-14,79
2016-11-15,59
2016-11-16,85
2016-11-17,59
2016-11-18,51
2016-11-19,92
2016-11-20,67
2016-11-21,93
2016-11-22,91
2016-11-23,95
2016-11-24,77
2016-11-25,62
2016-11-26,87
2016-11-27,75
2016-11-28,63
2016-11-29,85
2016-11-30,76
2016-12-01,71
2016-12-02,57
2016-12-03,100
2016-12-04,106
2016-12-05,99
2016-12-06,85
2016-12-07,68
2016-12-08,73
2016-12-09,66
2016-12-10,97
2016-12-11,118
2016-12-12,106
2016-12-13,88
2016-12-14,96
2016-12-15,50
2016-12-16,63
2016-12-17,58
2016-12-18,90
2016-12-19,68
2016-12-20,51
2016-12-21,46
2016-12-22,89
2016-12-23,43
2016-12-24,90
2016-12-25,68
2016-12-26,71
2016-12-27,47
2016-12-28,74
2016-12-29,54
2016-12-30,80
2016-12-31,82
2017-01-01,97
2017-01-02,110
2017-01-03,92
2017-01-04,82
2017-01-05,80
2017-01-06,48
2017-01-07,102
2017-01-08,118
2017-01-09,106
2017-01-10,87
2017-01-11,95
2017-01-12,76
2017-01-13,54
2017-01-14,95
2017-01-15,85
2017-01-16,93
2017-01-17,89
2017-01-18,70
2017-01-19,53
2017-01-20,36
2017-01-21,83
2017-01-22,77
2017-01-23,66
2017-01-24,87
2017-01-25,106
2017-01-26,79
2017-01-27,65
2017-01-28,101
2017-01-29,89
2017-01-30,106
2017-01-31,93
2017-02-01,80
2017-02-02,93
2017-02-03,56
2017-02-04,118
2017-02-05,101
2017-02-06,111
2017-02-07,111
2017-02-08,94
2017-02-09,76
2017-02-10,43
2017-02-11,103
2017-02-12,85
2017-02-13,112
2017-02-14,86
2017-02-15,99
2017-02-16,74
2017-02-17,93
2017-02-18,92
2017-02-19,79
2017-02-20,88
2017-02-21,94
2017-02-22,68
2017-02-23,79
2017-02-24,49
2017-02-25,113
2017-02-26,95
2017-02-27,95
2017-02-28,81
2017-03-01,59
2017-03-02,51
2017-03-03,63
2017-03-04,113
2017-03-05,102
2017-03-06,81
2017-03-07,98
2017-03-08,55
2017-03-09,77
2017-03-10,51
2017-03-11,71
2017-03-12,58
2017-03-13,68
2017-03-14,62
2017-03-15,63
2017-03-16,53
2017-03-17,36
2017-03-18,64
2017-03-19,40
2017-03-20,28
2017-03-21,19
2017-03-22,40
2017-03-23,22
2017-03-24,41
2017-03-25,43
2017-03-26,39
2017-03-27,23
2017-03-28,51
2017-03-29,36
2017-03-30,35
2017-03-31,23
2017-04-01,25
2017-04-02,20
2017-04-03,67
2017-04-04,63
2017-04-05,80
2017-04-06,75
2017-04-07,52
2017-04-08,92
2017-04-09,103
2017-04-10,77
2017-04-11,57
2017-04-12,94
2017-04-13,72
2017-04-14,53
2017-04-15,85
2017-04-16,92
2017-04-17,82
2017-04-18,73
2017-04-19,75
2017-04-20,60
2017-04-21,42
2017-04-22,82
2017-04-23,100
2017-04-24,76
2017-04-25,82
2017-04-26,95
2017-04-27,76
2017-04-28,37
2017-04-29,106
2017-04-30,99
2017-05-01,92
2017-05-02,124
2017-05-03,100
2017-05-04,105
2017-05-05,84
2017-05-06,120
2017-05-07,103
2017-05-08,114
2017-05-09,92
2017-05-10,95
2017-05-11,89
2017-05-12,62
2017-05-13,138
2017-05-14,92
2017-05-15,105
2017-05-16,100
2017-05-17,102
2017-05-18,83
2017-05-19,58
2017-05-20,117
2017-05-21,124
2017-05-22,105
2017-05-23,109
2017-05-24,80
2017-05-25,75
2017-05-26,65
2017-05-27,127
2017-05-28,139
2017-05-29,110
2017-05-30,107
2017-05-31,97
2017-06-01,93
2017-06-02,61
2017-06-03,67
2017-06-04,63
2017-06-05,59
2017-06-06,100
2017-06-07,97
2017-06-08,70
2017-06-09,60
2017-06-10,118
2017-06-11,120
2017-06-12,147
2017-06-13,126
2017-06-14,117
2017-06-15,75
2017-06-16,68
2017-06-17,129
2017-06-18,132
2017-06-19,137
2017-06-20,122
2017-06-21,102
2017-06-22,91
2017-06-23,79
2017-06-24,103
2017-06-25,99
2017-06-26,58
2017-06-27,66
2017-06-28,111
2017-06-29,107
2017-06-30,68
2017-07-01,142
2017-07-02,115
2017-07-03,106
2017-07-04,113
2017-07-05,123
2017-07-06,99
2017-07-07,81
2017-07-08,141
2017-07-09,131
2017-07-10,124
2017-07-11,82
2017-07-12,108
2017-07-13,99
2017-07-14,53
2017-07-15,110
2017-07-16,121
2017-07-17,102
2017-07-18,96
2017-07-19,134
2017-07-20,90
2017-07-21,62
2017-07-22,110
2017-07-23,128
2017-07-24,123
2017-07-25,86
2017-07-26,97
2017-07-27,94
2017-07-28,57
2017-07-29,121
2017-07-30,112
2017-07-31,123
2017-08-01,109
2017-08-02,104
2017-08-03,103
2017-08-04,67
2017-08-05,140
2017-08-06,133
2017-08-07,149
2017-08-08,89
2017-08-09,101
2017-08-10,78
2017-08-11,76
2017-08-12,118
2017-08-13,117
2017-08-14,135
2017-08-15,93
2017-08-16,115
2017-08-17,74
2017-08-18,81
2017-08-19,119
2017-08-20,129
2017-08-21,135
2017-08-22,107
2017-08-23,113
2017-08-24,114
2017-08-25,79
2017-08-26,109
2017-08-27,135
2017-08-28,127
2017-08-29,126
2017-08-30,144
2017-08-31,79
2017-09-01,76
2017-09-02,112
2017-09-03,135
2017-09-04,106
2017-09-05,80
2017-09-06,94
2017-09-07,113
2017-09-08,98
2017-09-09,83
2017-09-10,139
2017-09-11,158
2017-09-12,132
2017-09-13,153
2017-09-14,104
2017-09-15,66
2017-09-16,166
2017-09-17,149
2017-09-18,149
2017-09-19,148
2017-09-20,146
2017-09-21,99
2017-09-22,89
2017-09-23,156
2017-09-24,149
2017-09-25,140
2017-09-26,107
2017-09-27,89
2017-09-28,67
2017-09-29,63
2017-09-30,62
2017-10-01,52
2017-10-02,115
2017-10-03,118
2017-10-04,109
2017-10-05,102
2017-10-06,79
2017-10-07,134
2017-10-08,141
2017-10-09,101
2017-10-10,107
2017-10-11,119
2017-10-12,86
2017-10-13,77
2017-10-14,141
2017-10-15,126
2017-10-16,114
2017-10-17,110
2017-10-18,104
2017-10-19,94
2017-10-20,81
2017-10-21,163
2017-10-22,105
2017-10-23,141
2017-10-24,96
2017-10-25,143
2017-10-26,104
2017-10-27,85
2017-10-28,170
2017-10-29,171
2017-10-30,191
2017-10-31,170
2017-11-01,169
2017-11-02,113
2017-11-03,80
2017-11-04,165
2017-11-05,168
2017-11-06,144
2017-11-07,167
2017-11-08,168
2017-11-09,103
2017-11-10,79
2017-11-11,190
2017-11-12,155
2017-11-13,132
2017-11-14,141
2017-11-15,152
2017-11-16,109
2017-11-17,94
2017-11-18,142
2017-11-19,110
2017-11-20,142
2017-11-21,166
2017-11-22,130
2017-11-23,140
2017-11-24,120
2017-11-25,177
2017-11-26,174
2017-11-27,136
2017-11-28,213
2017-11-29,173
2017-11-30,170
2017-12-01,95
2017-12-02,168
2017-12-03,155
2017-12-04,149
2017-12-05,141
2017-12-06,120
2017-12-07,139
2017-12-08,114
2017-12-09,160
2017-12-10,111
2017-12-11,122
2017-12-12,160
2017-12-13,137
2017-12-14,136
2017-12-15,86
2017-12-16,183
2017-12-17,140
2017-12-18,174
2017-12-19,184
2017-12-20,117
2017-12-21,98
2017-12-22,107
2017-12-23,166
2017-12-24,179
2017-12-25,144
2017-12-26,173
2017-12-27,144
2017-12-28,150
2017-12-29,92
2017-12-30,173
2017-12-31,147
2018-01-01,163
2018-01-02,161
2018-01-03,175
2018-01-04,126
2018-01-05,82
2018-01-06,183
2018-01-07,168
2018-01-08,160
2018-01-09,180
2018-01-10,156
2018-01-11,160
2018-01-12,99
2018-01-13,176
2018-01-14,140
2018-01-15,125
2018-01-16,164
2018-01-17,154
2018-01-18,121
2018-01-19,88
2018-01-20,173
2018-01-21,180
2018-01-22,168
2018-01-23,205
2018-01-24,134
2018-01-25,136
2018-01-26,90
2018-01-27,219
2018-01-28,167
2018-01-29,157
2018-01-30,178
2018-01-31,139
2018-02-01,108
