Log_Date,FROM,TO,COUNT
2018-02-04,70,55,2
2018-02-05,70,55,2
2018-02-06,70,55,3
2018-02-07,70,55,2
2018-02-08,70,55,4
2018-02-09,70,55,1
2018-02-10,70,55,2
2018-02-11,70,55,2
2018-02-12,70,55,1
2018-02-14,70,55,3
2018-02-16,70,55,1
2018-02-17,70,55,6
2018-02-18,70,55,2
2018-02-21,70,55,2
2018-02-22,70,55,1
2018-02-24,70,55,1
2018-02-25,70,55,2
2018-02-26,70,55,1
2018-02-27,70,55,2
2018-02-28,70,55,2
2018-03-01,70,55,1
2018-03-02,70,55,2
2018-03-03,70,55,1
2018-03-05,70,55,1
2018-03-06,70,55,1
2018-03-09,70,55,1
2018-03-10,70,55,2
2018-03-14,70,55,1
2018-03-15,70,55,3
2018-03-18,70,55,3
2018-03-19,70,55,1
2018-03-20,70,55,2
