Log_Date,COUNT
2016-03-22,9
2016-03-23,6
2016-03-24,4
2016-03-25,2
2016-03-26,5
2016-03-27,6
2016-03-28,5
2016-03-29,6
2016-03-30,8
2016-03-31,6
2016-04-01,8
2016-04-02,11
2016-04-03,7
2016-04-04,7
2016-04-05,9
2016-04-06,7
2016-04-07,12
2016-04-08,6
2016-04-09,15
2016-04-10,9
2016-04-11,12
2016-04-12,10
2016-04-13,6
2016-04-14,10
2016-04-15,5
2016-04-16,8
2016-04-17,11
2016-04-18,11
2016-04-19,15
2016-04-20,7
2016-04-21,11
2016-04-22,4
2016-04-23,17
2016-04-24,13
2016-04-25,17
2016-04-26,11
2016-04-27,8
2016-04-28,9
2016-04-29,3
2016-04-30,8
2016-05-01,14
2016-05-02,16
2016-05-03,30
2016-05-04,23
2016-05-05,9
2016-05-06,14
2016-05-07,14
2016-05-08,20
2016-05-09,12
2016-05-10,17
2016-05-11,9
2016-05-12,13
2016-05-13,10
2016-05-14,8
2016-05-15,17
2016-05-16,6
2016-05-17,7
2016-05-18,11
2016-05-19,10
2016-05-20,8
2016-05-21,15
2016-05-22,3
2016-05-23,12
2016-05-24,8
2016-05-25,14
2016-05-26,10
2016-05-27,9
2016-05-28,10
2016-05-29,13
2016-05-30,9
2016-05-31,6
2016-06-01,10
2016-06-02,8
2016-06-03,5
2016-06-04,3
2016-06-05,8
2016-06-06,5
2016-06-07,5
2016-06-08,9
2016-06-09,6
2016-06-10,4
2016-06-11,13
2016-06-12,8
2016-06-13,4
2016-06-14,5
2016-06-15,9
2016-06-16,7
2016-06-17,1
2016-06-18,7
2016-06-19,13
2016-06-20,6
2016-06-21,13
2016-06-22,9
2016-06-23,10
2016-06-24,4
2016-06-25,10
2016-06-26,15
2016-06-27,6
2016-06-28,16
2016-06-29,6
2016-06-30,9
2016-07-01,5
2016-07-02,15
2016-07-03,15
2016-07-04,12
2016-07-05,12
2016-07-06,5
2016-07-07,7
2016-07-08,5
2016-07-09,11
2016-07-10,11
2016-07-11,8
2016-07-12,15
2016-07-13,10
2016-07-14,11
2016-07-15,6
2016-07-16,9
2016-07-17,10
2016-07-18,10
2016-07-19,9
2016-07-20,14
2016-07-21,11
2016-07-22,9
2016-07-23,17
2016-07-24,11
2016-07-25,20
2016-07-26,9
2016-07-27,8
2016-07-28,11
2016-07-29,8
2016-07-30,7
2016-07-31,11
2016-08-01,14
2016-08-02,7
2016-08-03,8
2016-08-04,12
2016-08-05,7
2016-08-06,11
2016-08-07,7
2016-08-08,13
2016-08-09,13
2016-08-10,9
2016-08-11,6
2016-08-12,10
2016-08-13,18
2016-08-14,8
2016-08-15,12
2016-08-16,13
2016-08-17,12
2016-08-18,15
2016-08-19,6
2016-08-20,12
2016-08-21,10
2016-08-22,10
2016-08-23,9
2016-08-24,19
2016-08-25,6
2016-08-26,5
2016-08-27,13
2016-08-28,18
2016-08-29,22
2016-08-30,14
2016-08-31,17
2016-09-01,14
2016-09-02,8
2016-09-03,8
2016-09-04,9
2016-09-05,10
2016-09-06,15
2016-09-07,8
2016-09-08,10
2016-09-09,9
2016-09-10,18
2016-09-11,17
2016-09-12,8
2016-09-13,20
2016-09-14,14
2016-09-15,8
2016-09-16,7
2016-09-17,9
2016-09-18,13
2016-09-19,13
2016-09-20,4
2016-09-21,12
2016-09-22,5
2016-09-23,4
2016-09-24,13
2016-09-25,9
2016-09-26,22
2016-09-27,17
2016-09-28,7
2016-09-29,15
2016-09-30,10
2016-10-01,8
2016-10-02,4
2016-10-03,14
2016-10-04,4
2016-10-05,17
2016-10-06,9
2016-10-07,7
2016-10-08,12
2016-10-09,6
2016-10-10,14
2016-10-11,7
2016-10-12,7
2016-10-13,6
2016-10-14,7
2016-10-15,14
2016-10-16,15
2016-10-17,10
2016-10-18,10
2016-10-19,11
2016-10-20,14
2016-10-21,11
2016-10-22,13
2016-10-23,8
2016-10-24,11
2016-10-25,22
2016-10-26,19
2016-10-27,7
2016-10-28,4
2016-10-29,17
2016-10-30,16
2016-10-31,24
2016-11-01,17
2016-11-02,9
2016-11-03,8
2016-11-04,4
2016-11-05,15
2016-11-06,17
2016-11-07,14
2016-11-08,12
2016-11-09,25
2016-11-10,11
2016-11-11,4
2016-11-12,13
2016-11-13,19
2016-11-14,13
2016-11-15,16
2016-11-16,15
2016-11-17,17
2016-11-18,12
2016-11-19,25
2016-11-20,3
2016-11-21,17
2016-11-22,17
2016-11-23,23
2016-11-24,16
2016-11-25,10
2016-11-26,15
2016-11-27,19
2016-11-28,14
2016-11-29,27
2016-11-30,8
2016-12-01,15
2016-12-02,12
2016-12-03,24
2016-12-04,22
2016-12-05,16
2016-12-06,16
2016-12-07,19
2016-12-08,17
2016-12-09,12
2016-12-10,33
2016-12-11,36
2016-12-12,26
2016-12-13,15
2016-12-14,14
2016-12-15,11
2016-12-16,14
2016-12-17,9
2016-12-18,27
2016-12-19,21
2016-12-20,13
2016-12-21,23
2016-12-22,15
2016-12-23,10
2016-12-24,30
2016-12-25,20
2016-12-26,19
2016-12-27,19
2016-12-28,23
2016-12-29,14
2016-12-30,13
2016-12-31,23
2017-01-01,22
2017-01-02,29
2017-01-03,26
2017-01-04,25
2017-01-05,5
2017-01-06,6
2017-01-07,12
2017-01-08,14
2017-01-09,25
2017-01-10,8
2017-01-11,16
2017-01-12,10
2017-01-13,9
2017-01-14,17
2017-01-15,18
2017-01-16,12
2017-01-17,16
2017-01-18,17
2017-01-19,11
2017-01-20,5
2017-01-21,22
2017-01-22,13
2017-01-23,10
2017-01-24,16
2017-01-25,11
2017-01-26,15
2017-01-27,9
2017-01-28,12
2017-01-29,14
2017-01-30,18
2017-01-31,27
2017-02-01,23
2017-02-02,8
2017-02-03,11
2017-02-04,10
2017-02-05,17
2017-02-06,18
2017-02-07,19
2017-02-08,17
2017-02-09,44
2017-02-10,8
2017-02-11,10
2017-02-12,0
2017-02-13,17
2017-02-14,7
2017-02-15,5
2017-02-16,12
2017-02-17,5
2017-02-18,7
2017-02-19,11
2017-02-20,7
2017-02-21,12
2017-02-22,12
2017-02-23,8
2017-02-24,6
2017-02-25,10
2017-02-26,8
2017-02-27,11
2017-02-28,10
2017-03-01,12
2017-03-02,7
2017-03-03,8
2017-03-04,14
2017-03-05,11
2017-03-06,12
2017-03-07,10
2017-03-08,13
2017-03-09,11
2017-03-10,9
2017-03-11,10
2017-03-12,3
2017-03-13,12
2017-03-14,4
2017-03-15,6
2017-03-16,8
2017-03-17,5
2017-03-18,4
2017-03-19,2
2017-03-20,2
2017-03-21,4
2017-03-22,8
2017-03-23,6
2017-03-24,7
2017-03-25,7
2017-03-26,6
2017-03-27,2
2017-03-28,3
2017-03-29,5
2017-03-30,11
2017-03-31,5
2017-04-01,8
2017-04-02,8
2017-04-03,17
2017-04-04,13
2017-04-05,16
2017-04-06,13
2017-04-07,6
2017-04-08,9
2017-04-09,7
2017-04-10,9
2017-04-11,5
2017-04-12,12
2017-04-13,12
2017-04-14,3
2017-04-15,9
2017-04-16,15
2017-04-17,16
2017-04-18,10
2017-04-19,9
2017-04-20,4
2017-04-21,3
2017-04-22,13
2017-04-23,15
2017-04-24,17
2017-04-25,7
2017-04-26,15
2017-04-27,9
2017-04-28,5
2017-04-29,18
2017-04-30,19
2017-05-01,11
2017-05-02,16
2017-05-03,14
2017-05-04,8
2017-05-05,5
2017-05-06,17
2017-05-07,7
2017-05-08,10
2017-05-09,10
2017-05-10,23
2017-05-11,15
2017-05-12,8
2017-05-13,21
2017-05-14,18
2017-05-15,21
2017-05-16,15
2017-05-17,12
2017-05-18,15
2017-05-19,5
2017-05-20,12
2017-05-21,36
2017-05-22,20
2017-05-23,15
2017-05-24,17
2017-05-25,12
2017-05-26,10
2017-05-27,18
2017-05-28,24
2017-05-29,22
2017-05-30,21
2017-05-31,17
2017-06-01,16
2017-06-02,4
2017-06-03,17
2017-06-04,11
2017-06-05,19
2017-06-06,17
2017-06-07,23
2017-06-08,15
2017-06-09,11
2017-06-10,29
2017-06-11,28
2017-06-12,26
2017-06-13,20
2017-06-14,22
2017-06-15,17
2017-06-16,7
2017-06-17,26
2017-06-18,24
2017-06-19,18
2017-06-20,16
2017-06-21,24
2017-06-22,16
2017-06-23,13
2017-06-24,24
2017-06-25,25
2017-06-26,11
2017-06-27,13
2017-06-28,19
2017-06-29,17
2017-06-30,15
2017-07-01,25
2017-07-02,21
2017-07-03,28
2017-07-04,29
2017-07-05,28
2017-07-06,19
2017-07-07,15
2017-07-08,32
2017-07-09,28
2017-07-10,17
2017-07-11,26
2017-07-12,17
2017-07-13,18
2017-07-14,14
2017-07-15,27
2017-07-16,38
2017-07-17,19
2017-07-18,30
2017-07-19,25
2017-07-20,15
2017-07-21,15
2017-07-22,38
2017-07-23,27
2017-07-24,24
2017-07-25,31
