Log_Date,FROM,TO,COUNT
2016-03-25,66,46,1
2016-05-02,66,46,1
2016-05-19,66,46,1
2016-05-23,66,46,1
2016-06-02,66,46,1
2016-06-29,66,46,1
2016-07-08,66,46,2
2016-07-14,66,46,1
2016-07-21,66,46,1
2016-07-30,66,46,1
2016-08-01,66,46,2
2016-08-05,66,46,1
2016-08-17,66,46,1
2016-08-18,66,46,1
2016-08-30,66,46,2
2016-09-04,66,46,1
2016-09-16,66,46,1
2016-09-30,66,46,1
2016-10-03,66,46,1
2016-10-06,66,46,2
2016-10-07,66,46,1
2016-10-14,66,46,1
2016-10-21,66,46,1
2016-11-03,66,46,1
2016-11-30,66,46,1
2016-12-02,66,46,2
2016-12-07,66,46,2
2016-12-10,66,46,1
2016-12-16,66,46,1
2016-12-17,66,46,1
2016-12-30,66,46,1
2017-01-09,66,46,1
2017-01-12,66,46,2
2017-01-18,66,46,1
2017-01-20,66,46,2
2017-01-23,66,46,1
2017-01-25,66,46,1
2017-01-27,66,46,4
2017-01-28,66,46,1
2017-02-03,66,46,1
2017-02-06,66,46,2
2017-02-09,66,46,1
2017-02-10,66,46,1
2017-02-14,66,46,2
2017-02-16,66,46,1
2017-02-24,66,46,1
2017-03-01,66,46,1
2017-03-07,66,46,1
2017-03-09,66,46,2
2017-03-10,66,46,2
2017-03-13,66,46,1
2017-03-19,66,46,1
2017-03-23,66,46,1
2017-03-24,66,46,3
2017-03-27,66,46,1
2017-04-12,66,46,1
2017-04-20,66,46,1
2017-04-21,66,46,1
2017-04-22,66,46,1
2017-04-24,66,46,1
2017-04-30,66,46,1
2017-05-08,66,46,1
2017-05-11,66,46,1
2017-05-13,66,46,1
2017-05-16,66,46,1
2017-05-23,66,46,1
2017-05-24,66,46,1
2017-06-03,66,46,1
2017-06-05,66,46,1
2017-06-11,66,46,1
2017-06-13,66,46,1
2017-06-17,66,46,1
2017-06-24,66,46,1
2017-06-28,66,46,1
2017-07-03,66,46,2
2017-07-07,66,46,1
2017-07-09,66,46,2
2017-07-10,66,46,1
2017-07-20,66,46,1
2017-08-18,66,46,1
2017-08-29,66,46,1
2017-08-30,66,46,2
2017-09-10,66,46,1
2017-09-15,66,46,1
2017-09-19,66,46,1
2017-09-21,66,46,1
2017-10-21,66,46,1
2017-10-29,66,46,1
