Log_Date,COUNT
2016-03-21,12
2016-03-22,17
2016-03-23,17
2016-03-24,9
2016-03-25,5
2016-03-26,15
2016-03-27,13
2016-03-28,11
2016-03-29,4
2016-03-30,11
2016-03-31,5
2016-04-01,6
2016-04-02,13
2016-04-03,7
2016-04-04,16
2016-04-05,9
2016-04-06,11
2016-04-07,6
2016-04-08,6
2016-04-09,18
2016-04-10,14
2016-04-11,23
2016-04-12,9
2016-04-13,18
2016-04-14,8
2016-04-15,11
2016-04-16,18
2016-04-17,22
2016-04-18,9
2016-04-19,14
2016-04-20,11
2016-04-21,11
2016-04-22,7
2016-04-23,21
2016-04-24,15
2016-04-25,19
2016-04-26,11
2016-04-27,13
2016-04-28,19
2016-04-29,15
2016-04-30,19
2016-05-01,21
2016-05-02,20
2016-05-03,22
2016-05-04,11
2016-05-05,11
2016-05-06,7
2016-05-07,19
2016-05-08,18
2016-05-09,18
2016-05-10,12
2016-05-11,15
2016-05-12,19
2016-05-13,9
2016-05-14,23
2016-05-15,19
2016-05-16,21
2016-05-17,14
2016-05-18,14
2016-05-19,11
2016-05-20,16
2016-05-21,25
2016-05-22,11
2016-05-23,21
2016-05-24,18
2016-05-25,20
2016-05-26,12
2016-05-27,16
2016-05-28,20
2016-05-29,24
2016-05-30,17
2016-05-31,9
2016-06-01,14
2016-06-02,19
2016-06-03,12
2016-06-04,9
2016-06-05,9
2016-06-06,16
2016-06-07,13
2016-06-08,24
2016-06-09,15
2016-06-10,9
2016-06-11,18
2016-06-12,21
2016-06-13,16
2016-06-14,22
2016-06-15,18
2016-06-16,15
2016-06-17,7
2016-06-18,25
2016-06-19,30
2016-06-20,10
2016-06-21,24
2016-06-22,22
2016-06-23,9
2016-06-24,16
2016-06-25,15
2016-06-26,15
2016-06-27,11
2016-06-28,17
2016-06-29,28
2016-06-30,22
2016-07-01,14
2016-07-02,49
2016-07-03,17
2016-07-04,31
2016-07-05,18
2016-07-06,15
2016-07-07,13
2016-07-08,8
2016-07-09,21
2016-07-10,16
2016-07-11,17
2016-07-12,21
2016-07-13,13
2016-07-14,9
2016-07-15,6
2016-07-16,24
2016-07-17,23
2016-07-18,9
2016-07-19,17
2016-07-20,20
2016-07-21,17
2016-07-22,17
2016-07-23,23
2016-07-24,38
2016-07-25,25
2016-07-26,21
2016-07-27,15
2016-07-28,24
2016-07-29,12
2016-07-30,16
2016-07-31,26
2016-08-01,18
2016-08-02,16
2016-08-03,20
2016-08-04,20
2016-08-05,5
2016-08-06,38
2016-08-07,31
2016-08-08,19
2016-08-09,9
2016-08-10,16
2016-08-11,21
2016-08-12,12
2016-08-13,21
2016-08-14,20
2016-08-15,10
2016-08-16,17
2016-08-17,26
2016-08-18,14
2016-08-19,12
2016-08-20,38
2016-08-21,32
2016-08-22,21
2016-08-23,18
2016-08-24,22
2016-08-25,26
2016-08-26,15
2016-08-27,28
2016-08-28,21
2016-08-29,43
2016-08-30,24
2016-08-31,26
2016-09-01,18
2016-09-02,21
2016-09-03,20
2016-09-04,30
2016-09-05,27
2016-09-06,31
2016-09-07,48
2016-09-08,25
2016-09-09,27
2016-09-10,29
2016-09-11,44
2016-09-12,20
2016-09-13,33
2016-09-14,19
2016-09-15,22
2016-09-16,16
2016-09-17,30
2016-09-18,31
2016-09-19,25
2016-09-20,26
2016-09-21,25
2016-09-22,22
2016-09-23,15
2016-09-24,25
2016-09-25,30
2016-09-26,29
2016-09-27,30
2016-09-28,33
2016-09-29,21
2016-09-30,17
2016-10-01,45
2016-10-02,26
2016-10-03,49
2016-10-04,36
2016-10-05,22
2016-10-06,25
2016-10-07,28
2016-10-08,26
2016-10-09,26
2016-10-10,27
2016-10-11,7
2016-10-12,10
2016-10-13,23
2016-10-14,11
2016-10-15,36
2016-10-16,25
2016-10-17,28
2016-10-18,19
2016-10-19,28
2016-10-20,12
2016-10-21,14
2016-10-22,44
2016-10-23,37
2016-10-24,36
2016-10-25,29
2016-10-26,35
2016-10-27,17
2016-10-28,18
2016-10-29,36
2016-10-30,40
2016-10-31,25
2016-11-01,32
2016-11-02,28
2016-11-03,26
2016-11-04,21
2016-11-05,39
2016-11-06,31
2016-11-07,27
2016-11-08,29
2016-11-09,37
2016-11-10,31
2016-11-11,34
2016-11-12,47
2016-11-13,58
2016-11-14,33
2016-11-15,33
2016-11-16,24
2016-11-17,25
2016-11-18,30
2016-11-19,28
2016-11-20,30
2016-11-21,34
2016-11-22,34
2016-11-23,30
2016-11-24,52
2016-11-25,44
2016-11-26,43
2016-11-27,48
2016-11-28,38
2016-11-29,33
2016-11-30,15
2016-12-01,28
2016-12-02,12
2016-12-03,33
2016-12-04,34
2016-12-05,31
2016-12-06,31
2016-12-07,24
2016-12-08,33
2016-12-09,13
2016-12-10,48
2016-12-11,32
2016-12-12,35
2016-12-13,23
2016-12-14,25
2016-12-15,17
2016-12-16,29
2016-12-17,21
2016-12-18,29
2016-12-19,15
2016-12-20,24
2016-12-21,25
2016-12-22,24
2016-12-23,28
2016-12-24,34
2016-12-25,30
2016-12-26,26
2016-12-27,29
2016-12-28,30
2016-12-29,25
2016-12-30,39
2016-12-31,40
2017-01-01,51
2017-01-02,42
2017-01-03,34
2017-01-04,35
2017-01-05,27
2017-01-06,11
2017-01-07,39
2017-01-08,47
2017-01-09,60
2017-01-10,34
2017-01-11,27
2017-01-12,30
2017-01-13,20
2017-01-14,40
2017-01-15,38
2017-01-16,26
2017-01-17,36
2017-01-18,23
2017-01-19,37
2017-01-20,26
2017-01-21,50
2017-01-22,35
2017-01-23,42
2017-01-24,24
2017-01-25,36
2017-01-26,41
2017-01-27,18
2017-01-28,39
2017-01-29,54
2017-01-30,38
2017-01-31,32
2017-02-01,21
2017-02-02,29
2017-02-03,29
2017-02-04,39
2017-02-05,45
2017-02-06,32
2017-02-07,25
2017-02-08,26
2017-02-09,31
2017-02-10,29
2017-02-11,43
2017-02-12,28
2017-02-13,27
2017-02-14,27
2017-02-15,34
2017-02-16,28
2017-02-17,27
2017-02-18,44
2017-02-19,36
2017-02-20,28
2017-02-21,41
2017-02-22,41
2017-02-23,38
2017-02-24,27
2017-02-25,29
2017-02-26,48
2017-02-27,36
2017-02-28,35
2017-03-01,26
2017-03-02,32
2017-03-03,30
2017-03-04,49
2017-03-05,45
2017-03-06,73
2017-03-07,36
2017-03-08,55
2017-03-09,35
2017-03-10,39
2017-03-11,43
2017-03-12,40
2017-03-13,51
2017-03-14,30
2017-03-15,63
2017-03-16,36
2017-03-17,26
2017-03-18,39
2017-03-19,25
2017-03-20,20
2017-03-21,32
2017-03-22,20
2017-03-23,23
2017-03-24,25
2017-03-25,24
2017-03-26,26
2017-03-27,39
2017-03-28,37
2017-03-29,23
2017-03-30,19
2017-03-31,26
2017-04-01,22
2017-04-02,38
2017-04-03,39
2017-04-04,48
2017-04-05,48
2017-04-06,31
2017-04-07,35
2017-04-08,48
2017-04-09,41
2017-04-10,44
2017-04-11,29
2017-04-12,29
2017-04-13,45
2017-04-14,26
2017-04-15,32
2017-04-16,47
2017-04-17,54
2017-04-18,46
2017-04-19,51
2017-04-20,40
2017-04-21,22
2017-04-22,45
2017-04-23,46
2017-04-24,51
2017-04-25,48
2017-04-26,49
2017-04-27,37
2017-04-28,26
2017-04-29,43
2017-04-30,40
2017-05-01,51
2017-05-02,50
2017-05-03,50
2017-05-04,48
2017-05-05,29
2017-05-06,41
2017-05-07,55
2017-05-08,41
2017-05-09,35
2017-05-10,52
2017-05-11,41
2017-05-12,30
2017-05-13,51
2017-05-14,50
2017-05-15,46
2017-05-16,52
2017-05-17,38
2017-05-18,41
2017-05-19,25
2017-05-20,49
2017-05-21,50
2017-05-22,48
2017-05-23,47
2017-05-24,41
2017-05-25,45
2017-05-26,38
2017-05-27,47
2017-05-28,73
2017-05-29,61
2017-05-30,44
2017-05-31,58
2017-06-01,33
2017-06-02,37
2017-06-03,26
2017-06-04,35
2017-06-05,29
2017-06-06,58
2017-06-07,53
2017-06-08,31
2017-06-09,24
2017-06-10,45
2017-06-11,35
2017-06-12,36
2017-06-13,48
2017-06-14,38
2017-06-15,32
2017-06-16,42
2017-06-17,54
2017-06-18,58
2017-06-19,69
2017-06-20,51
