Log_Date,FROM,TO,COUNT
2016-03-24,37,42,1
2016-04-12,37,42,3
2016-04-29,37,42,1
2016-05-08,37,42,1
2016-05-10,37,42,3
2016-05-23,37,42,1
2016-05-24,37,42,1
2016-06-05,37,42,2
2016-06-15,37,42,1
2016-06-21,37,42,2
2016-06-23,37,42,2
2016-06-26,37,42,1
2016-06-28,37,42,1
2016-07-04,37,42,1
2016-07-05,37,42,1
2016-07-29,37,42,1
2016-07-30,37,42,2
2016-08-01,37,42,1
2016-08-05,37,42,1
2016-08-10,37,42,1
2016-08-25,37,42,1
2016-08-30,37,42,1
2016-09-01,37,42,1
2016-09-05,37,42,2
2016-09-07,37,42,1
2016-09-09,37,42,3
2016-09-20,37,42,1
2016-09-27,37,42,1
2016-09-28,37,42,1
2016-09-30,37,42,2
2016-10-03,37,42,2
2016-10-04,37,42,1
2016-10-18,37,42,1
2016-10-20,37,42,2
2016-10-22,37,42,4
2016-10-27,37,42,1
2016-10-31,37,42,1
2016-11-02,37,42,2
2016-11-03,37,42,1
2016-11-04,37,42,1
2016-11-07,37,42,3
2016-11-08,37,42,1
2016-11-13,37,42,2
2016-11-16,37,42,1
2016-11-17,37,42,1
2016-11-21,37,42,2
2016-11-25,37,42,2
2016-11-28,37,42,3
2016-11-29,37,42,1
2016-12-03,37,42,2
2016-12-04,37,42,1
2016-12-06,37,42,2
2016-12-07,37,42,1
2016-12-11,37,42,1
2016-12-12,37,42,3
2016-12-13,37,42,1
2016-12-14,37,42,1
2016-12-15,37,42,1
2016-12-18,37,42,2
2016-12-19,37,42,1
2016-12-20,37,42,3
2016-12-21,37,42,1
2016-12-23,37,42,1
2016-12-27,37,42,2
2016-12-29,37,42,2
2016-12-31,37,42,4
2017-01-01,37,42,2
2017-01-02,37,42,1
2017-01-04,37,42,1
2017-01-08,37,42,2
2017-01-10,37,42,1
2017-01-17,37,42,2
2017-01-21,37,42,1
2017-01-24,37,42,2
2017-01-25,37,42,1
2017-01-28,37,42,4
2017-02-06,37,42,1
2017-02-07,37,42,1
2017-02-10,37,42,2
2017-03-03,37,42,1
2017-03-08,37,42,1
2017-03-15,37,42,1
2017-03-16,37,42,1
2017-03-19,37,42,2
2017-03-21,37,42,1
2017-03-27,37,42,1
2017-03-28,37,42,1
2017-05-03,37,42,1
2017-05-04,37,42,1
2017-05-09,37,42,1
2017-05-10,37,42,1
2017-05-13,37,42,1
2017-05-15,37,42,1
2017-05-18,37,42,1
2017-05-19,37,42,1
2017-05-26,37,42,1
2017-05-30,37,42,3
2017-06-02,37,42,1
2017-06-06,37,42,1
2017-06-11,37,42,1
2017-06-13,37,42,1
2017-06-15,37,42,2
2017-06-17,37,42,2
2017-06-21,37,42,1
2017-06-24,37,42,1
2017-07-02,37,42,3
2017-07-03,37,42,2
2017-07-04,37,42,2
2017-07-08,37,42,1
2017-07-11,37,42,3
2017-07-13,37,42,1
2017-07-14,37,42,1
2017-07-15,37,42,1
2017-07-19,37,42,1
2017-07-22,37,42,2
2017-07-25,37,42,1
2017-08-02,37,42,1
2017-08-07,37,42,2
2017-08-09,37,42,2
2017-08-10,37,42,2
2017-08-11,37,42,1
2017-08-12,37,42,1
2017-08-13,37,42,3
2017-08-15,37,42,1
2017-08-17,37,42,2
2017-08-18,37,42,1
2017-08-22,37,42,3
2017-08-24,37,42,1
2017-08-25,37,42,2
2017-08-26,37,42,1
2017-09-10,37,42,2
2017-09-14,37,42,1
2017-09-18,37,42,1
2017-09-19,37,42,1
2017-09-22,37,42,1
2017-09-24,37,42,2
2017-09-26,37,42,1
2017-10-02,37,42,5
2017-10-08,37,42,3
2017-10-12,37,42,2
2017-10-16,37,42,2
2017-10-17,37,42,4
2017-10-19,37,42,2
2017-10-21,37,42,1
2017-10-22,37,42,2
2017-10-23,37,42,1
2017-10-25,37,42,1
2017-10-26,37,42,3
2017-10-29,37,42,3
2017-10-30,37,42,3
2017-10-31,37,42,1
2017-11-02,37,42,2
2017-11-04,37,42,1
2017-11-05,37,42,1
2017-11-08,37,42,3
2017-11-09,37,42,1
2017-11-11,37,42,2
2017-11-13,37,42,1
2017-11-14,37,42,1
2017-11-15,37,42,3
2017-11-16,37,42,1
2017-11-20,37,42,1
2017-11-21,37,42,1
2017-11-22,37,42,1
2017-11-23,37,42,2
2017-11-28,37,42,2
2017-11-29,37,42,2
2017-11-30,37,42,1
2017-12-01,37,42,2
2017-12-03,37,42,1
2017-12-05,37,42,1
2017-12-07,37,42,2
2017-12-09,37,42,1
2017-12-10,37,42,1
2017-12-12,37,42,1
2017-12-15,37,42,2
2017-12-17,37,42,2
2017-12-18,37,42,1
2017-12-21,37,42,1
2017-12-23,37,42,1
2017-12-24,37,42,1
2017-12-25,37,42,3
2017-12-26,37,42,3
2017-12-27,37,42,1
2017-12-28,37,42,2
2017-12-29,37,42,5
2017-12-30,37,42,1
2017-12-31,37,42,2
2018-01-01,37,42,1
2018-01-06,37,42,1
2018-01-07,37,42,4
2018-01-08,37,42,2
2018-01-09,37,42,3
2018-01-10,37,42,2
2018-01-11,37,42,2
2018-01-13,37,42,4
2018-01-14,37,42,3
2018-01-15,37,42,10
2018-01-16,37,42,2
2018-01-17,37,42,2
2018-01-18,37,42,6
2018-01-19,37,42,2
2018-01-20,37,42,2
2018-01-21,37,42,1
2018-01-22,37,42,1
2018-01-23,37,42,1
2018-01-24,37,42,1
2018-01-26,37,42,2
2018-01-27,37,42,2
2018-01-29,37,42,2
2018-01-31,37,42,1
2018-02-01,37,42,1
2018-02-02,37,42,1
2018-02-04,37,42,2
2018-02-05,37,42,4
2018-02-06,37,42,2
2018-02-07,37,42,1
2018-02-08,37,42,4
2018-02-09,37,42,7
2018-02-12,37,42,2
2018-02-13,37,42,2
2018-02-14,37,42,2
2018-02-15,37,42,7
2018-02-16,37,42,3
2018-02-17,37,42,1
2018-02-19,37,42,2
2018-02-22,37,42,2
2018-02-23,37,42,1
2018-02-24,37,42,1
2018-02-27,37,42,6
2018-02-28,37,42,7
2018-03-01,37,42,7
2018-03-03,37,42,2
2018-03-04,37,42,3
2018-03-05,37,42,3
2018-03-06,37,42,7
2018-03-07,37,42,2
2018-03-08,37,42,2
2018-03-09,37,42,1
2018-03-10,37,42,1
2018-03-11,37,42,6
2018-03-12,37,42,4
2018-03-13,37,42,3
2018-03-15,37,42,1
2018-03-18,37,42,2
2018-03-19,37,42,6
2018-03-20,37,42,4
