Log_Date,FROM,TO,COUNT
2017-12-27,15,37,2
2017-12-28,15,37,1
2017-12-29,15,37,1
2017-12-31,15,37,1
2018-01-01,15,37,3
2018-01-08,15,37,3
2018-01-09,15,37,1
2018-01-10,15,37,1
2018-01-17,15,37,1
2018-01-19,15,37,1
2018-01-21,15,37,2
2018-01-22,15,37,1
2018-01-23,15,37,1
2018-01-24,15,37,3
2018-01-26,15,37,1
2018-01-27,15,37,1
2018-01-28,15,37,1
2018-01-29,15,37,1
2018-01-30,15,37,2
2018-01-31,15,37,1
2018-02-01,15,37,2
2018-02-02,15,37,3
2018-02-03,15,37,1
2018-02-06,15,37,1
2018-02-07,15,37,3
2018-02-08,15,37,1
2018-02-09,15,37,1
2018-02-10,15,37,1
2018-02-13,15,37,1
2018-02-14,15,37,2
2018-02-17,15,37,2
2018-02-18,15,37,3
2018-02-25,15,37,1
2018-02-28,15,37,2
2018-03-01,15,37,1
2018-03-02,15,37,3
2018-03-03,15,37,1
2018-03-04,15,37,1
2018-03-08,15,37,1
2018-03-10,15,37,1
2018-03-11,15,37,1
2018-03-12,15,37,1
2018-03-13,15,37,2
2018-03-19,15,37,1
2018-03-20,15,37,1
