Log_Date,FROM,TO,COUNT
2016-03-22,11,10,1
2016-03-25,11,10,1
2016-03-26,11,10,1
2016-04-07,11,10,1
2016-04-13,11,10,2
2016-04-14,11,10,1
2016-04-16,11,10,2
2016-04-17,11,10,2
2016-04-19,11,10,1
2016-04-21,11,10,1
2016-04-22,11,10,1
2016-04-23,11,10,2
2016-04-25,11,10,1
2016-04-28,11,10,3
2016-05-02,11,10,1
2016-05-04,11,10,1
2016-05-05,11,10,4
2016-05-06,11,10,1
2016-05-15,11,10,1
2016-05-16,11,10,1
2016-05-17,11,10,3
2016-05-18,11,10,1
2016-05-19,11,10,2
2016-05-21,11,10,1
2016-05-30,11,10,1
2016-05-31,11,10,2
2016-06-02,11,10,1
2016-06-04,11,10,2
2016-06-05,11,10,2
2016-06-08,11,10,2
2016-06-13,11,10,2
2016-06-15,11,10,2
2016-06-16,11,10,2
2016-06-22,11,10,1
2016-06-23,11,10,1
2016-06-29,11,10,1
2016-06-30,11,10,1
2016-07-03,11,10,2
2016-07-12,11,10,1
2016-07-17,11,10,1
2016-07-20,11,10,5
2016-07-26,11,10,3
2016-07-27,11,10,1
2016-07-28,11,10,1
2016-07-31,11,10,1
2016-08-02,11,10,1
2016-08-04,11,10,1
2016-08-05,11,10,1
2016-08-08,11,10,1
2016-08-14,11,10,1
2016-08-15,11,10,1
2016-08-18,11,10,1
2016-08-21,11,10,2
2016-08-22,11,10,2
2016-08-23,11,10,1
2016-08-27,11,10,3
2016-08-28,11,10,3
2016-08-29,11,10,1
2016-09-01,11,10,2
2016-09-05,11,10,1
2016-09-10,11,10,1
2016-09-11,11,10,3
2016-09-12,11,10,1
2016-09-13,11,10,1
2016-09-14,11,10,1
2016-09-16,11,10,1
2016-09-17,11,10,2
2016-09-18,11,10,1
2016-09-19,11,10,1
2016-09-22,11,10,1
2016-09-27,11,10,1
2016-09-28,11,10,1
2016-09-29,11,10,5
2016-10-02,11,10,2
2016-10-04,11,10,2
2016-10-05,11,10,3
2016-10-06,11,10,2
2016-10-07,11,10,2
2016-10-08,11,10,3
2016-10-10,11,10,1
2016-10-11,11,10,1
2016-10-12,11,10,2
2016-10-13,11,10,7
2016-10-15,11,10,1
2016-10-16,11,10,1
2016-10-18,11,10,3
2016-10-19,11,10,4
2016-10-20,11,10,3
2016-10-21,11,10,1
2016-10-22,11,10,4
2016-10-23,11,10,2
2016-10-25,11,10,2
2016-10-26,11,10,3
2016-10-27,11,10,1
2016-10-29,11,10,4
2016-10-30,11,10,5
2016-10-31,11,10,1
2016-11-01,11,10,1
2016-11-02,11,10,1
2016-11-03,11,10,1
2016-11-04,11,10,1
2016-11-05,11,10,1
2016-11-07,11,10,1
2016-11-12,11,10,3
2016-11-15,11,10,1
2016-11-16,11,10,1
2016-11-17,11,10,1
2016-11-19,11,10,4
2016-11-21,11,10,3
2016-11-22,11,10,1
2016-11-23,11,10,6
2016-11-24,11,10,2
2016-11-25,11,10,2
2016-11-26,11,10,2
2016-11-27,11,10,12
2016-11-28,11,10,2
2016-11-29,11,10,1
2016-11-30,11,10,1
2016-12-01,11,10,1
2016-12-03,11,10,1
2016-12-04,11,10,3
2016-12-05,11,10,4
2016-12-06,11,10,1
2016-12-07,11,10,4
2016-12-08,11,10,2
2016-12-09,11,10,1
2016-12-11,11,10,1
2016-12-13,11,10,1
2016-12-14,11,10,1
2016-12-15,11,10,3
2016-12-16,11,10,2
2016-12-18,11,10,2
2016-12-21,11,10,5
2016-12-22,11,10,1
2016-12-23,11,10,1
2016-12-24,11,10,3
2016-12-26,11,10,1
2016-12-27,11,10,1
2016-12-28,11,10,6
2016-12-29,11,10,3
2017-01-01,11,10,1
2017-01-03,11,10,4
2017-01-05,11,10,2
2017-01-07,11,10,1
2017-01-11,11,10,2
2017-01-12,11,10,1
2017-01-13,11,10,2
2017-01-14,11,10,1
2017-01-15,11,10,1
2017-01-16,11,10,1
2017-01-17,11,10,2
2017-01-18,11,10,2
2017-01-20,11,10,2
2017-01-21,11,10,1
2017-01-22,11,10,4
2017-01-23,11,10,1
2017-01-25,11,10,1
2017-01-26,11,10,1
2017-01-30,11,10,4
2017-01-31,11,10,1
2017-02-01,11,10,3
2017-02-04,11,10,1
2017-02-06,11,10,1
2017-02-07,11,10,1
2017-02-16,11,10,1
2017-02-17,11,10,1
2017-02-18,11,10,4
2017-02-19,11,10,1
