Log_Date,FROM,TO,COUNT
2016-10-22,56,66,1
2016-11-05,56,66,1
2016-11-19,56,66,1
2016-12-12,56,66,1
2017-01-01,56,66,1
2017-01-07,56,66,2
2017-02-11,56,66,1
2017-02-15,56,66,1
2017-03-10,56,66,1
2017-03-25,56,66,1
2017-06-09,56,66,1
2017-10-18,56,66,1
2017-10-30,56,66,1
2017-11-08,56,66,1
2017-11-19,56,66,1
2017-11-22,56,66,1
2017-12-11,56,66,2
2017-12-12,56,66,1
2017-12-18,56,66,1
2017-12-19,56,66,4
2017-12-27,56,66,2
2018-01-02,56,66,2
2018-01-03,56,66,2
2018-01-14,56,66,1
2018-01-15,56,66,1
2018-01-16,56,66,1
2018-01-17,56,66,1
2018-01-24,56,66,2
2018-01-25,56,66,2
2018-01-27,56,66,1
2018-01-31,56,66,6
2018-02-03,56,66,1
2018-02-04,56,66,1
2018-02-05,56,66,1
2018-02-06,56,66,1
2018-02-07,56,66,2
2018-02-12,56,66,1
2018-02-13,56,66,1
2018-02-14,56,66,3
2018-02-16,56,66,1
2018-02-17,56,66,1
2018-02-19,56,66,4
2018-02-22,56,66,1
2018-02-24,56,66,1
2018-02-27,56,66,1
2018-02-28,56,66,1
2018-03-01,56,66,1
2018-03-10,56,66,1
2018-03-11,56,66,1
2018-03-13,56,66,1
