Log_Date,FROM,TO,COUNT
2016-07-26,42,58,2
2016-08-15,42,58,1
2016-08-30,42,58,1
2016-10-01,42,58,1
2016-11-18,42,58,1
2017-01-18,42,58,1
2017-03-05,42,58,1
2017-03-06,42,58,2
2017-03-13,42,58,2
2017-03-15,42,58,1
2017-04-18,42,58,1
2017-04-20,42,58,1
2017-04-21,42,58,1
2017-04-22,42,58,1
2017-05-10,42,58,1
2017-05-27,42,58,1
2017-05-30,42,58,1
2017-06-06,42,58,1
2017-06-26,42,58,1
2017-07-05,42,58,1
2017-07-08,42,58,1
2017-07-21,42,58,1
2017-07-25,42,58,1
2017-08-01,42,58,1
2017-08-05,42,58,1
2017-08-21,42,58,1
2017-08-24,42,58,1
2017-09-21,42,58,2
2017-09-23,42,58,1
2017-09-24,42,58,1
2017-09-30,42,58,1
2017-10-01,42,58,1
2017-10-03,42,58,1
2017-10-09,42,58,1
2017-10-11,42,58,2
2017-10-22,42,58,1
2017-10-25,42,58,1
2017-10-27,42,58,1
2017-10-29,42,58,2
2017-11-03,42,58,1
2017-11-06,42,58,1
2017-11-07,42,58,1
2017-11-13,42,58,1
2017-11-14,42,58,5
2017-11-16,42,58,1
2017-11-17,42,58,1
2017-11-24,42,58,2
2017-11-26,42,58,2
2017-11-28,42,58,1
2017-12-05,42,58,1
2017-12-06,42,58,1
2017-12-09,42,58,1
2017-12-11,42,58,1
2017-12-12,42,58,1
2017-12-18,42,58,3
2017-12-19,42,58,2
2017-12-22,42,58,2
2017-12-27,42,58,2
2017-12-28,42,58,2
2018-01-02,42,58,2
2018-01-04,42,58,2
2018-01-08,42,58,1
2018-01-10,42,58,1
2018-01-11,42,58,2
2018-01-14,42,58,2
2018-01-17,42,58,2
2018-01-18,42,58,2
2018-01-19,42,58,2
2018-01-20,42,58,4
2018-01-21,42,58,2
2018-01-22,42,58,1
2018-01-23,42,58,1
2018-01-24,42,58,1
2018-01-27,42,58,5
2018-01-31,42,58,1
2018-02-01,42,58,1
2018-02-03,42,58,2
2018-02-05,42,58,1
2018-02-09,42,58,2
2018-02-10,42,58,2
2018-02-11,42,58,2
2018-02-12,42,58,3
2018-02-17,42,58,1
2018-02-19,42,58,2
2018-02-22,42,58,1
2018-02-24,42,58,1
2018-02-25,42,58,4
2018-02-26,42,58,1
2018-03-02,42,58,1
2018-03-05,42,58,1
2018-03-06,42,58,2
2018-03-08,42,58,1
2018-03-13,42,58,1
2018-03-18,42,58,1
2018-03-19,42,58,1
2018-03-20,42,58,2
