Log_Date,FROM,TO,COUNT
2016-03-21,3,70,9
2016-03-22,3,70,10
2016-03-23,3,70,9
2016-03-24,3,70,10
2016-03-25,3,70,7
2016-03-26,3,70,7
2016-03-27,3,70,14
2016-03-28,3,70,15
2016-03-29,3,70,9
2016-03-30,3,70,12
2016-03-31,3,70,8
2016-04-01,3,70,3
2016-04-02,3,70,5
2016-04-03,3,70,13
2016-04-04,3,70,23
2016-04-05,3,70,16
2016-04-06,3,70,14
2016-04-07,3,70,7
2016-04-08,3,70,16
2016-04-09,3,70,17
2016-04-10,3,70,16
2016-04-11,3,70,19
2016-04-12,3,70,23
2016-04-13,3,70,6
2016-04-14,3,70,9
2016-04-15,3,70,13
2016-04-16,3,70,23
2016-04-17,3,70,13
2016-04-18,3,70,17
2016-04-19,3,70,11
2016-04-20,3,70,11
2016-04-21,3,70,4
2016-04-22,3,70,9
2016-04-23,3,70,13
2016-04-24,3,70,11
2016-04-25,3,70,17
2016-04-26,3,70,15
2016-04-27,3,70,9
2016-04-28,3,70,6
2016-04-29,3,70,3
2016-04-30,3,70,14
2016-05-01,3,70,13
2016-05-02,3,70,14
2016-05-03,3,70,10
2016-05-04,3,70,11
2016-05-05,3,70,8
2016-05-06,3,70,6
2016-05-07,3,70,10
2016-05-08,3,70,16
2016-05-09,3,70,14
2016-05-10,3,70,15
2016-05-11,3,70,20
2016-05-12,3,70,6
2016-05-13,3,70,6
2016-05-14,3,70,8
2016-05-15,3,70,17
2016-05-16,3,70,16
2016-05-17,3,70,22
2016-05-18,3,70,17
2016-05-19,3,70,12
2016-05-20,3,70,6
2016-05-21,3,70,7
2016-05-22,3,70,8
2016-05-23,3,70,11
2016-05-24,3,70,21
2016-05-25,3,70,7
2016-05-26,3,70,9
2016-05-27,3,70,8
2016-05-28,3,70,11
2016-05-29,3,70,13
2016-05-30,3,70,29
2016-05-31,3,70,21
2016-06-01,3,70,22
2016-06-02,3,70,11
2016-06-03,3,70,10
2016-06-04,3,70,6
2016-06-05,3,70,12
2016-06-06,3,70,14
2016-06-07,3,70,11
2016-06-08,3,70,4
2016-06-09,3,70,8
2016-06-10,3,70,9
2016-06-11,3,70,9
2016-06-12,3,70,24
2016-06-13,3,70,15
2016-06-14,3,70,20
2016-06-15,3,70,18
2016-06-16,3,70,12
2016-06-17,3,70,8
2016-06-18,3,70,9
2016-06-19,3,70,17
2016-06-20,3,70,20
2016-06-21,3,70,14
2016-06-22,3,70,7
2016-06-23,3,70,8
2016-06-24,3,70,12
2016-06-25,3,70,12
2016-06-26,3,70,9
2016-06-27,3,70,9
2016-06-28,3,70,21
2016-06-29,3,70,20
2016-06-30,3,70,17
