Log_Date,FROM,TO,COUNT
2016-03-21,70,66,27
2016-03-22,70,66,31
2016-03-23,70,66,43
2016-03-24,70,66,31
2016-03-25,70,66,23
2016-03-26,70,66,64
2016-03-27,70,66,62
2016-03-28,70,66,32
2016-03-29,70,66,26
2016-03-30,70,66,31
2016-03-31,70,66,19
2016-04-01,70,66,17
2016-04-02,70,66,42
2016-04-03,70,66,40
2016-04-04,70,66,62
2016-04-05,70,66,46
2016-04-06,70,66,57
2016-04-07,70,66,35
2016-04-08,70,66,25
2016-04-09,70,66,70
2016-04-10,70,66,64
2016-04-11,70,66,79
2016-04-12,70,66,59
2016-04-13,70,66,69
2016-04-14,70,66,63
2016-04-15,70,66,31
2016-04-16,70,66,69
2016-04-17,70,66,57
2016-04-18,70,66,65
2016-04-19,70,66,93
2016-04-20,70,66,61
2016-04-21,70,66,43
2016-04-22,70,66,56
2016-04-23,70,66,104
2016-04-24,70,66,103
2016-04-25,70,66,65
2016-04-26,70,66,77
2016-04-27,70,66,98
2016-04-28,70,66,68
2016-04-29,70,66,36
2016-04-30,70,66,81
2016-05-01,70,66,68
2016-05-02,70,66,69
2016-05-03,70,66,57
2016-05-04,70,66,77
2016-05-05,70,66,43
2016-05-06,70,66,54
2016-05-07,70,66,96
2016-05-08,70,66,85
2016-05-09,70,66,66
2016-05-10,70,66,79
2016-05-11,70,66,67
2016-05-12,70,66,56
2016-05-13,70,66,41
2016-05-14,70,66,96
2016-05-15,70,66,59
2016-05-16,70,66,88
2016-05-17,70,66,76
2016-05-18,70,66,54
2016-05-19,70,66,47
2016-05-20,70,66,54
2016-05-21,70,66,102
2016-05-22,70,66,40
2016-05-23,70,66,94
2016-05-24,70,66,108
2016-05-25,70,66,90
2016-05-26,70,66,78
2016-05-27,70,66,37
2016-05-28,70,66,88
2016-05-29,70,66,76
2016-05-30,70,66,76
2016-05-31,70,66,87
2016-06-01,70,66,66
2016-06-02,70,66,54
2016-06-03,70,66,47
2016-06-04,70,66,33
2016-06-05,70,66,66
2016-06-06,70,66,67
2016-06-07,70,66,66
2016-06-08,70,66,82
2016-06-09,70,66,56
2016-06-10,70,66,39
2016-06-11,70,66,70
2016-06-12,70,66,53
2016-06-13,70,66,81
2016-06-14,70,66,58
2016-06-15,70,66,79
2016-06-16,70,66,59
2016-06-17,70,66,45
2016-06-18,70,66,98
2016-06-19,70,66,80
2016-06-20,70,66,112
2016-06-21,70,66,94
2016-06-22,70,66,82
2016-06-23,70,66,78
2016-06-24,70,66,52
2016-06-25,70,66,113
2016-06-26,70,66,89
2016-06-27,70,66,49
2016-06-28,70,66,89
2016-06-29,70,66,118
2016-06-30,70,66,79
2016-07-01,70,66,57
2016-07-02,70,66,117
2016-07-03,70,66,102
2016-07-04,70,66,78
2016-07-05,70,66,89
2016-07-06,70,66,35
2016-07-07,70,66,69
2016-07-08,70,66,46
2016-07-09,70,66,102
2016-07-10,70,66,91
2016-07-11,70,66,90
2016-07-12,70,66,101
2016-07-13,70,66,121
2016-07-14,70,66,97
2016-07-15,70,66,74
2016-07-16,70,66,113
2016-07-17,70,66,101
2016-07-18,70,66,81
2016-07-19,70,66,100
2016-07-20,70,66,89
2016-07-21,70,66,67
2016-07-22,70,66,47
2016-07-23,70,66,103
2016-07-24,70,66,127
2016-07-25,70,66,97
2016-07-26,70,66,125
2016-07-27,70,66,100
2016-07-28,70,66,88
2016-07-29,70,66,50
2016-07-30,70,66,66
2016-07-31,70,66,85
2016-08-01,70,66,100
2016-08-02,70,66,93
2016-08-03,70,66,118
2016-08-04,70,66,78
2016-08-05,70,66,64
2016-08-06,70,66,86
2016-08-07,70,66,130
2016-08-08,70,66,124
2016-08-09,70,66,116
2016-08-10,70,66,147
2016-08-11,70,66,103
2016-08-12,70,66,65
2016-08-13,70,66,118
2016-08-14,70,66,112
2016-08-15,70,66,110
2016-08-16,70,66,136
2016-08-17,70,66,97
2016-08-18,70,66,95
2016-08-19,70,66,64
2016-08-20,70,66,108
2016-08-21,70,66,107
2016-08-22,70,66,109
2016-08-23,70,66,128
2016-08-24,70,66,128
2016-08-25,70,66,95
2016-08-26,70,66,65
2016-08-27,70,66,110
2016-08-28,70,66,152
2016-08-29,70,66,128
2016-08-30,70,66,136
2016-08-31,70,66,131
2016-09-01,70,66,87
2016-09-02,70,66,67
2016-09-03,70,66,132
2016-09-04,70,66,137
2016-09-05,70,66,114
2016-09-06,70,66,126
2016-09-07,70,66,122
2016-09-08,70,66,123
2016-09-09,70,66,88
2016-09-10,70,66,85
2016-09-11,70,66,123
2016-09-12,70,66,63
2016-09-13,70,66,111
2016-09-14,70,66,101
2016-09-15,70,66,76
2016-09-16,70,66,73
2016-09-17,70,66,130
2016-09-18,70,66,102
2016-09-19,70,66,114
2016-09-20,70,66,68
2016-09-21,70,66,120
2016-09-22,70,66,84
2016-09-23,70,66,64
2016-09-24,70,66,112
2016-09-25,70,66,125
2016-09-26,70,66,99
2016-09-27,70,66,96
2016-09-28,70,66,117
2016-09-29,70,66,81
2016-09-30,70,66,72
2016-10-01,70,66,101
2016-10-02,70,66,113
2016-10-03,70,66,110
2016-10-04,70,66,118
2016-10-05,70,66,121
2016-10-06,70,66,100
2016-10-07,70,66,73
2016-10-08,70,66,86
2016-10-09,70,66,75
2016-10-10,70,66,92
2016-10-11,70,66,51
2016-10-12,70,66,35
2016-10-13,70,66,72
2016-10-14,70,66,48
2016-10-15,70,66,96
2016-10-16,70,66,96
2016-10-17,70,66,76
2016-10-18,70,66,93
2016-10-19,70,66,102
2016-10-20,70,66,89
2016-10-21,70,66,47
2016-10-22,70,66,111
2016-10-23,70,66,110
2016-10-24,70,66,97
2016-10-25,70,66,87
2016-10-26,70,66,101
2016-10-27,70,66,81
2016-10-28,70,66,81
2016-10-29,70,66,113
