Log_Date,FROM,TO,COUNT
2016-03-28,70,36,1
2016-04-02,70,36,1
2016-04-03,70,36,1
2016-04-04,70,36,1
2016-04-06,70,36,1
2016-04-11,70,36,2
2016-04-12,70,36,1
2016-04-13,70,36,1
2016-04-17,70,36,1
2016-05-04,70,36,3
2016-05-07,70,36,1
2016-05-14,70,36,1
2016-05-21,70,36,1
2016-05-22,70,36,1
2016-05-23,70,36,1
2016-05-25,70,36,3
2016-05-28,70,36,1
2016-06-05,70,36,2
2016-06-13,70,36,1
2016-06-15,70,36,2
2016-06-25,70,36,1
2016-07-02,70,36,1
2016-07-04,70,36,1
2016-07-07,70,36,1
2016-07-09,70,36,2
2016-07-10,70,36,1
2016-07-11,70,36,1
2016-07-13,70,36,1
2016-07-14,70,36,1
2016-07-18,70,36,1
2016-07-19,70,36,1
2016-07-23,70,36,1
2016-07-30,70,36,1
2016-08-02,70,36,1
2016-08-04,70,36,1
2016-08-05,70,36,1
2016-08-07,70,36,1
2016-08-08,70,36,1
2016-08-27,70,36,1
2016-08-28,70,36,1
2016-09-04,70,36,2
2016-09-06,70,36,1
2016-09-07,70,36,2
2016-09-14,70,36,2
2016-09-27,70,36,1
2016-09-28,70,36,1
2016-10-10,70,36,1
2016-10-14,70,36,2
2016-10-18,70,36,1
2016-10-31,70,36,1
2016-11-04,70,36,2
2016-11-05,70,36,1
2016-11-06,70,36,2
2016-11-07,70,36,1
2016-11-08,70,36,1
2016-11-12,70,36,1
2016-11-13,70,36,1
2016-11-15,70,36,1
2016-11-24,70,36,1
2016-11-25,70,36,1
2016-11-27,70,36,2
2016-11-29,70,36,1
2016-12-01,70,36,1
2016-12-03,70,36,1
2016-12-10,70,36,1
2016-12-12,70,36,1
2016-12-14,70,36,1
2016-12-17,70,36,1
2016-12-18,70,36,3
2016-12-19,70,36,1
2016-12-24,70,36,2
2016-12-25,70,36,1
2016-12-26,70,36,2
2016-12-27,70,36,1
2016-12-28,70,36,1
2016-12-30,70,36,1
2017-01-01,70,36,1
2017-01-03,70,36,1
2017-01-06,70,36,1
2017-01-07,70,36,1
2017-01-08,70,36,1
2017-01-09,70,36,1
2017-01-14,70,36,1
2017-01-18,70,36,1
2017-01-21,70,36,1
2017-01-22,70,36,1
2017-01-28,70,36,1
2017-01-29,70,36,1
2017-01-30,70,36,1
2017-01-31,70,36,3
2017-02-01,70,36,2
2017-02-02,70,36,1
2017-02-04,70,36,1
2017-02-06,70,36,2
2017-02-07,70,36,1
2017-02-08,70,36,1
2017-02-12,70,36,4
2017-02-21,70,36,1
2017-02-25,70,36,1
2017-03-04,70,36,1
2017-03-07,70,36,1
2017-03-16,70,36,1
2017-04-02,70,36,2
2017-04-03,70,36,1
2017-04-08,70,36,1
2017-04-10,70,36,1
2017-04-12,70,36,1
2017-04-16,70,36,1
2017-04-23,70,36,1
2017-04-30,70,36,2
2017-05-08,70,36,1
2017-05-10,70,36,1
2017-05-14,70,36,1
2017-05-16,70,36,1
2017-05-19,70,36,1
2017-05-21,70,36,1
2017-05-25,70,36,1
2017-06-04,70,36,2
2017-06-05,70,36,1
2017-06-07,70,36,1
2017-06-12,70,36,1
2017-06-14,70,36,1
2017-06-15,70,36,1
2017-06-17,70,36,1
2017-06-18,70,36,2
2017-06-19,70,36,1
2017-06-21,70,36,1
2017-06-25,70,36,1
2017-06-28,70,36,1
2017-06-29,70,36,1
2017-07-01,70,36,2
2017-07-03,70,36,2
2017-07-07,70,36,3
2017-07-08,70,36,1
2017-07-09,70,36,1
2017-07-10,70,36,3
2017-07-12,70,36,1
2017-07-15,70,36,1
2017-07-19,70,36,1
2017-07-21,70,36,1
2017-07-22,70,36,3
2017-07-24,70,36,5
2017-07-29,70,36,1
2017-08-22,70,36,1
2017-09-03,70,36,3
2017-09-05,70,36,2
2017-09-10,70,36,5
2017-09-14,70,36,1
2017-09-16,70,36,1
2017-09-17,70,36,3
2017-09-21,70,36,1
2017-09-22,70,36,1
2017-09-23,70,36,1
2017-09-26,70,36,1
2017-10-04,70,36,1
2017-10-07,70,36,1
2017-10-09,70,36,1
2017-10-10,70,36,1
2017-10-11,70,36,2
2017-10-16,70,36,1
2017-10-18,70,36,1
2017-10-21,70,36,1
2017-10-22,70,36,1
2017-10-24,70,36,2
2017-10-28,70,36,1
2017-10-29,70,36,2
2017-11-08,70,36,1
2017-11-11,70,36,1
2017-11-12,70,36,1
2017-11-13,70,36,2
2017-11-14,70,36,3
2017-11-16,70,36,2
2017-11-17,70,36,1
2017-11-21,70,36,2
2017-11-24,70,36,1
2017-11-25,70,36,1
2017-11-26,70,36,2
2017-11-28,70,36,1
2017-11-29,70,36,2
2017-11-30,70,36,2
2017-12-05,70,36,2
2017-12-12,70,36,1
2017-12-16,70,36,1
2017-12-18,70,36,2
2017-12-24,70,36,1
2017-12-29,70,36,2
2017-12-30,70,36,1
2018-01-02,70,36,1
2018-01-03,70,36,1
2018-01-08,70,36,1
2018-01-10,70,36,1
2018-01-15,70,36,1
2018-01-20,70,36,3
2018-01-21,70,36,2
2018-01-22,70,36,2
2018-01-23,70,36,1
2018-01-25,70,36,2
2018-01-26,70,36,2
2018-01-27,70,36,3
2018-01-28,70,36,1
2018-01-29,70,36,2
2018-01-30,70,36,3
2018-01-31,70,36,3
2018-02-01,70,36,1
2018-02-03,70,36,2
2018-02-04,70,36,2
2018-02-06,70,36,4
2018-02-07,70,36,3
2018-02-08,70,36,1
2018-02-09,70,36,1
2018-02-10,70,36,2
2018-02-12,70,36,3
2018-02-14,70,36,1
2018-02-15,70,36,1
2018-02-16,70,36,1
2018-02-17,70,36,4
2018-02-18,70,36,1
2018-02-19,70,36,2
2018-02-20,70,36,2
2018-02-21,70,36,3
2018-02-25,70,36,2
2018-02-27,70,36,2
2018-02-28,70,36,2
2018-03-02,70,36,4
2018-03-04,70,36,4
2018-03-07,70,36,2
2018-03-08,70,36,1
2018-03-09,70,36,2
2018-03-10,70,36,2
2018-03-12,70,36,3
2018-03-14,70,36,1
2018-03-15,70,36,1
2018-03-17,70,36,6
2018-03-18,70,36,1
2018-03-19,70,36,2
