Log_Date,COUNT
2016-03-21,10
2016-03-22,7
2016-03-23,11
2016-03-24,8
2016-03-25,18
2016-03-26,10
2016-03-27,4
2016-03-28,15
2016-03-29,11
2016-03-30,5
2016-03-31,5
2016-04-01,6
2016-04-02,13
2016-04-03,15
2016-04-04,12
2016-04-05,17
2016-04-06,20
2016-04-07,15
2016-04-08,11
2016-04-09,22
2016-04-10,19
2016-04-11,23
2016-04-12,20
2016-04-13,10
2016-04-14,17
2016-04-15,9
2016-04-16,20
2016-04-17,11
2016-04-18,23
2016-04-19,19
2016-04-20,12
2016-04-21,27
2016-04-22,18
2016-04-23,18
2016-04-24,26
2016-04-25,23
2016-04-26,11
2016-04-27,32
2016-04-28,19
2016-04-29,13
2016-04-30,16
2016-05-01,15
2016-05-02,14
2016-05-03,23
2016-05-04,12
2016-05-05,15
2016-05-06,11
2016-05-07,23
2016-05-08,26
2016-05-09,18
2016-05-10,16
2016-05-11,15
2016-05-12,20
2016-05-13,11
2016-05-14,17
2016-05-15,11
2016-05-16,15
2016-05-17,10
2016-05-18,19
2016-05-19,21
2016-05-20,5
2016-05-21,13
2016-05-22,14
2016-05-23,8
2016-05-24,18
2016-05-25,31
2016-05-26,17
2016-05-27,8
2016-05-28,18
2016-05-29,14
2016-05-30,24
2016-05-31,22
2016-06-01,25
2016-06-02,35
2016-06-03,8
2016-06-04,9
2016-06-05,19
2016-06-06,26
2016-06-07,16
2016-06-08,19
2016-06-09,20
2016-06-10,8
2016-06-11,22
2016-06-12,28
2016-06-13,17
2016-06-14,23
2016-06-15,20
2016-06-16,22
2016-06-17,16
2016-06-18,33
2016-06-19,24
2016-06-20,27
2016-06-21,27
2016-06-22,21
2016-06-23,24
2016-06-24,11
2016-06-25,30
2016-06-26,40
2016-06-27,13
2016-06-28,27
2016-06-29,27
2016-06-30,29
2016-07-01,26
2016-07-02,33
2016-07-03,36
2016-07-04,25
2016-07-05,25
2016-07-06,32
2016-07-07,15
2016-07-08,11
2016-07-09,34
2016-07-10,35
2016-07-11,42
2016-07-12,25
2016-07-13,34
2016-07-14,34
2016-07-15,17
2016-07-16,25
2016-07-17,25
2016-07-18,40
2016-07-19,38
2016-07-20,23
2016-07-21,30
2016-07-22,34
2016-07-23,35
2016-07-24,43
2016-07-25,40
2016-07-26,42
2016-07-27,36
2016-07-28,46
2016-07-29,21
2016-07-30,27
2016-07-31,47
2016-08-01,45
2016-08-02,38
2016-08-03,42
2016-08-04,20
2016-08-05,20
2016-08-06,32
2016-08-07,40
2016-08-08,27
2016-08-09,50
2016-08-10,51
2016-08-11,39
2016-08-12,14
2016-08-13,42
2016-08-14,47
2016-08-15,39
2016-08-16,53
2016-08-17,45
2016-08-18,32
2016-08-19,32
2016-08-20,44
2016-08-21,28
2016-08-22,38
2016-08-23,57
2016-08-24,40
2016-08-25,24
2016-08-26,23
2016-08-27,61
2016-08-28,55
2016-08-29,50
2016-08-30,38
2016-08-31,37
2016-09-01,33
2016-09-02,26
2016-09-03,31
2016-09-04,30
2016-09-05,32
2016-09-06,23
2016-09-07,36
2016-09-08,33
2016-09-09,22
2016-09-10,35
2016-09-11,32
2016-09-12,19
2016-09-13,32
2016-09-14,32
2016-09-15,30
2016-09-16,24
2016-09-17,36
2016-09-18,29
2016-09-19,32
2016-09-20,10
2016-09-21,14
2016-09-22,17
2016-09-23,19
2016-09-24,41
2016-09-25,35
2016-09-26,38
2016-09-27,37
2016-09-28,38
2016-09-29,40
2016-09-30,40
2016-10-01,52
2016-10-02,54
2016-10-03,54
2016-10-04,65
2016-10-05,56
2016-10-06,49
2016-10-07,28
2016-10-08,66
2016-10-09,32
2016-10-10,49
2016-10-11,22
2016-10-12,29
2016-10-13,37
2016-10-14,16
2016-10-15,50
2016-10-16,46
2016-10-17,47
2016-10-18,54
2016-10-19,39
2016-10-20,39
2016-10-21,24
2016-10-22,43
2016-10-23,41
2016-10-24,50
2016-10-25,41
2016-10-26,47
2016-10-27,31
2016-10-28,24
2016-10-29,59
2016-10-30,48
2016-10-31,36
2016-11-01,48
2016-11-02,53
2016-11-03,33
2016-11-04,37
2016-11-05,57
2016-11-06,56
2016-11-07,55
2016-11-08,52
2016-11-09,49
2016-11-10,42
2016-11-11,37
2016-11-12,58
2016-11-13,52
2016-11-14,48
2016-11-15,42
2016-11-16,61
2016-11-17,34
2016-11-18,38
2016-11-19,45
2016-11-20,28
2016-11-21,68
2016-11-22,59
2016-11-23,54
2016-11-24,60
2016-11-25,36
2016-11-26,48
2016-11-27,58
2016-11-28,34
2016-11-29,54
2016-11-30,24
2016-12-01,53
2016-12-02,27
2016-12-03,46
2016-12-04,39
2016-12-05,57
2016-12-06,55
2016-12-07,45
2016-12-08,38
2016-12-09,27
2016-12-10,65
2016-12-11,55
2016-12-12,59
2016-12-13,49
2016-12-14,57
2016-12-15,30
2016-12-16,39
2016-12-17,26
2016-12-18,40
2016-12-19,36
2016-12-20,22
2016-12-21,40
2016-12-22,27
2016-12-23,34
2016-12-24,47
2016-12-25,61
2016-12-26,27
2016-12-27,50
2016-12-28,35
2016-12-29,34
2016-12-30,38
2016-12-31,51
2017-01-01,68
2017-01-02,56
2017-01-03,59
2017-01-04,52
2017-01-05,43
2017-01-06,35
2017-01-07,44
2017-01-08,56
2017-01-09,67
2017-01-10,37
2017-01-11,65
2017-01-12,38
2017-01-13,25
2017-01-14,59
2017-01-15,37
2017-01-16,48
2017-01-17,50
2017-01-18,55
2017-01-19,45
2017-01-20,48
2017-01-21,58
2017-01-22,57
2017-01-23,58
2017-01-24,57
2017-01-25,64
2017-01-26,40
2017-01-27,31
2017-01-28,48
2017-01-29,60
2017-01-30,36
2017-01-31,51
2017-02-01,40
2017-02-02,48
2017-02-03,33
2017-02-04,50
2017-02-05,57
2017-02-06,54
2017-02-07,62
2017-02-08,55
2017-02-09,47
2017-02-10,31
2017-02-11,69
2017-02-12,54
2017-02-13,46
2017-02-14,38
2017-02-15,41
2017-02-16,37
2017-02-17,26
2017-02-18,41
2017-02-19,49
2017-02-20,42
2017-02-21,58
2017-02-22,38
2017-02-23,36
2017-02-24,28
2017-02-25,57
2017-02-26,65
2017-02-27,40
2017-02-28,38
2017-03-01,57
2017-03-02,41
2017-03-03,38
2017-03-04,63
2017-03-05,59
2017-03-06,52
2017-03-07,66
2017-03-08,47
2017-03-09,63
2017-03-10,39
2017-03-11,78
2017-03-12,51
2017-03-13,47
2017-03-14,57
2017-03-15,55
2017-03-16,48
2017-03-17,27
2017-03-18,44
2017-03-19,32
2017-03-20,26
2017-03-21,34
2017-03-22,37
2017-03-23,34
2017-03-24,41
2017-03-25,38
2017-03-26,30
2017-03-27,48
2017-03-28,41
2017-03-29,47
2017-03-30,27
2017-03-31,39
2017-04-01,39
2017-04-02,29
2017-04-03,56
2017-04-04,54
2017-04-05,50
2017-04-06,46
2017-04-07,37
2017-04-08,58
2017-04-09,43
2017-04-10,40
2017-04-11,26
2017-04-12,44
2017-04-13,47
2017-04-14,37
2017-04-15,43
2017-04-16,39
2017-04-17,49
2017-04-18,26
2017-04-19,28
2017-04-20,32
2017-04-21,24
2017-04-22,52
2017-04-23,46
2017-04-24,56
2017-04-25,37
2017-04-26,47
2017-04-27,35
2017-04-28,32
2017-04-29,48
2017-04-30,68
2017-05-01,45
2017-05-02,47
2017-05-03,43
2017-05-04,30
2017-05-05,27
2017-05-06,40
2017-05-07,53
2017-05-08,33
2017-05-09,45
2017-05-10,37
2017-05-11,34
2017-05-12,24
2017-05-13,51
2017-05-14,74
2017-05-15,60
2017-05-16,46
2017-05-17,44
2017-05-18,45
2017-05-19,27
2017-05-20,65
2017-05-21,69
2017-05-22,61
2017-05-23,49
2017-05-24,37
2017-05-25,45
2017-05-26,34
2017-05-27,66
2017-05-28,58
2017-05-29,62
2017-05-30,48
2017-05-31,34
2017-06-01,42
2017-06-02,32
2017-06-03,54
2017-06-04,24
2017-06-05,40
2017-06-06,63
2017-06-07,52
2017-06-08,44
2017-06-09,29
2017-06-10,51
2017-06-11,62
2017-06-12,49
2017-06-13,50
2017-06-14,57
2017-06-15,48
2017-06-16,35
2017-06-17,58
2017-06-18,81
2017-06-19,77
2017-06-20,73
2017-06-21,70
2017-06-22,80
2017-06-23,42
2017-06-24,83
2017-06-25,67
2017-06-26,56
2017-06-27,43
2017-06-28,79
2017-06-29,75
2017-06-30,30
2017-07-01,62
2017-07-02,66
2017-07-03,76
2017-07-04,58
2017-07-05,79
2017-07-06,65
2017-07-07,38
2017-07-08,78
2017-07-09,63
2017-07-10,62
2017-07-11,76
2017-07-12,53
2017-07-13,55
2017-07-14,45
2017-07-15,88
2017-07-16,94
2017-07-17,70
2017-07-18,68
2017-07-19,55
2017-07-20,56
2017-07-21,28
2017-07-22,69
2017-07-23,71
2017-07-24,90
2017-07-25,73
2017-07-26,79
2017-07-27,49
