Log_Date,FROM,TO,COUNT
2016-03-26,13,70,1
2016-04-01,13,70,3
2016-04-12,13,70,1
2016-04-14,13,70,1
2016-04-19,13,70,1
2016-04-23,13,70,1
2016-04-26,13,70,1
2016-05-09,13,70,1
2016-05-12,13,70,1
2016-05-17,13,70,1
2016-05-18,13,70,2
2016-05-24,13,70,2
2016-05-26,13,70,2
2016-05-31,13,70,2
2016-06-01,13,70,1
2016-06-04,13,70,1
2016-06-07,13,70,1
2016-06-10,13,70,1
2016-06-15,13,70,1
2016-06-22,13,70,1
2016-06-29,13,70,1
2016-07-02,13,70,2
2016-08-01,13,70,1
2016-08-09,13,70,1
2016-08-10,13,70,1
2016-08-13,13,70,1
2016-08-18,13,70,1
2016-08-20,13,70,1
2016-08-21,13,70,1
2016-08-23,13,70,1
2016-08-24,13,70,1
2016-08-26,13,70,2
2016-08-30,13,70,1
2016-09-01,13,70,1
2016-09-05,13,70,1
2016-09-08,13,70,2
2016-09-11,13,70,1
2016-09-15,13,70,1
2016-09-17,13,70,1
2016-09-18,13,70,2
2016-09-19,13,70,1
2016-09-20,13,70,2
2016-09-23,13,70,1
2016-09-27,13,70,1
2016-10-03,13,70,3
2016-10-08,13,70,2
2016-10-15,13,70,1
2016-10-22,13,70,2
2016-10-25,13,70,1
2016-10-26,13,70,1
2016-10-29,13,70,1
2016-10-30,13,70,1
2016-11-04,13,70,2
2016-11-13,13,70,1
2016-11-16,13,70,1
2016-11-19,13,70,3
2016-11-27,13,70,1
2016-12-04,13,70,1
2016-12-07,13,70,1
2016-12-10,13,70,1
2016-12-13,13,70,1
2016-12-15,13,70,1
2016-12-17,13,70,1
2016-12-21,13,70,1
2016-12-26,13,70,1
2016-12-27,13,70,2
2016-12-29,13,70,2
2016-12-30,13,70,2
2016-12-31,13,70,1
2017-01-05,13,70,3
2017-01-08,13,70,2
2017-01-10,13,70,2
2017-01-12,13,70,1
2017-01-14,13,70,1
2017-01-23,13,70,1
2017-01-24,13,70,1
2017-01-26,13,70,2
2017-01-27,13,70,1
2017-01-29,13,70,1
2017-01-31,13,70,2
2017-02-04,13,70,1
2017-02-05,13,70,2
2017-02-06,13,70,2
2017-02-07,13,70,1
2017-02-08,13,70,4
2017-02-15,13,70,1
2017-02-16,13,70,1
2017-02-21,13,70,1
2017-02-24,13,70,1
2017-02-28,13,70,1
2017-03-01,13,70,1
2017-03-02,13,70,1
2017-03-03,13,70,1
2017-03-04,13,70,2
2017-03-07,13,70,1
2017-03-10,13,70,1
2017-03-11,13,70,3
2017-03-15,13,70,1
2017-03-20,13,70,1
