Log_Date,FROM,TO,COUNT
2016-03-24,49,22,1
2016-04-03,49,22,2
2016-04-13,49,22,1
2016-04-17,49,22,1
2016-04-19,49,22,3
2016-04-22,49,22,1
2016-04-23,49,22,1
2016-04-25,49,22,1
2016-04-28,49,22,1
2016-05-02,49,22,1
2016-05-04,49,22,2
2016-05-06,49,22,1
2016-05-10,49,22,1
2016-05-12,49,22,1
2016-05-15,49,22,1
2016-05-17,49,22,1
2016-05-18,49,22,2
2016-05-19,49,22,2
2016-05-25,49,22,1
2016-05-26,49,22,2
2016-05-27,49,22,1
2016-05-28,49,22,1
2016-05-29,49,22,1
2016-05-31,49,22,1
2016-06-05,49,22,1
2016-06-18,49,22,1
2016-06-20,49,22,2
2016-06-21,49,22,1
2016-06-23,49,22,3
2016-06-25,49,22,1
2016-06-26,49,22,1
2016-06-27,49,22,2
2016-06-28,49,22,1
2016-06-30,49,22,1
2016-07-01,49,22,1
2016-07-02,49,22,1
2016-07-07,49,22,2
2016-07-16,49,22,1
2016-07-17,49,22,1
2016-07-18,49,22,2
2016-07-19,49,22,1
2016-07-20,49,22,2
2016-07-23,49,22,2
2016-07-24,49,22,1
2016-07-25,49,22,1
2016-07-27,49,22,1
2016-07-28,49,22,1
2016-08-01,49,22,3
2016-08-02,49,22,2
2016-08-03,49,22,2
2016-08-05,49,22,1
2016-08-07,49,22,2
2016-08-08,49,22,2
2016-08-09,49,22,1
2016-08-10,49,22,1
2016-08-13,49,22,1
2016-08-16,49,22,1
2016-08-17,49,22,1
2016-08-18,49,22,1
2016-08-20,49,22,1
2016-08-21,49,22,1
2016-08-23,49,22,1
2016-08-24,49,22,2
2016-08-25,49,22,1
2016-08-27,49,22,4
2016-08-29,49,22,2
2016-08-30,49,22,1
2016-09-03,49,22,1
2016-09-04,49,22,1
2016-09-05,49,22,5
2016-09-06,49,22,1
2016-09-07,49,22,3
2016-09-11,49,22,3
2016-09-13,49,22,1
2016-09-15,49,22,1
2016-09-16,49,22,2
2016-09-18,49,22,2
2016-09-23,49,22,1
2016-09-24,49,22,3
2016-09-26,49,22,3
2016-09-27,49,22,1
2016-10-01,49,22,1
2016-10-02,49,22,2
2016-10-03,49,22,2
2016-10-05,49,22,1
2016-10-06,49,22,1
2016-10-14,49,22,2
2016-10-15,49,22,1
2016-10-16,49,22,1
2016-10-19,49,22,2
2016-10-20,49,22,1
2016-10-22,49,22,1
2016-10-23,49,22,1
2016-10-24,49,22,3
2016-10-26,49,22,1
2016-10-28,49,22,1
2016-10-29,49,22,2
2016-10-30,49,22,2
2016-10-31,49,22,1
2016-11-01,49,22,1
2016-11-02,49,22,3
2016-11-03,49,22,1
2016-11-05,49,22,2
2016-11-06,49,22,1
2016-11-09,49,22,2
2016-11-11,49,22,2
2016-11-13,49,22,1
2016-11-14,49,22,1
2016-11-15,49,22,1
2016-11-17,49,22,2
2016-11-19,49,22,3
2016-11-21,49,22,2
2016-11-22,49,22,1
2016-11-24,49,22,1
2016-11-25,49,22,1
2016-11-27,49,22,1
2016-11-28,49,22,1
2016-11-29,49,22,1
2016-11-30,49,22,2
2016-12-02,49,22,1
2016-12-03,49,22,6
2016-12-05,49,22,1
2016-12-11,49,22,1
2016-12-13,49,22,1
2016-12-14,49,22,1
2016-12-16,49,22,1
2016-12-17,49,22,1
2016-12-18,49,22,1
2016-12-20,49,22,1
2016-12-22,49,22,2
2016-12-23,49,22,1
2016-12-25,49,22,1
2016-12-27,49,22,9
2016-12-28,49,22,1
2016-12-29,49,22,1
2017-01-01,49,22,4
2017-01-03,49,22,2
2017-01-05,49,22,1
2017-01-06,49,22,1
2017-01-08,49,22,3
2017-01-10,49,22,1
2017-01-12,49,22,1
2017-01-13,49,22,1
2017-01-14,49,22,7
2017-01-17,49,22,1
2017-01-19,49,22,2
2017-01-21,49,22,3
2017-01-22,49,22,2
2017-01-23,49,22,1
2017-01-24,49,22,1
2017-01-26,49,22,3
2017-01-27,49,22,1
2017-01-28,49,22,1
2017-01-29,49,22,3
2017-01-30,49,22,1
2017-01-31,49,22,1
2017-02-01,49,22,4
2017-02-02,49,22,1
2017-02-03,49,22,1
2017-02-04,49,22,3
2017-02-06,49,22,2
2017-02-07,49,22,2
2017-02-08,49,22,1
2017-02-10,49,22,1
2017-02-11,49,22,1
2017-02-13,49,22,3
2017-02-14,49,22,3
2017-02-16,49,22,1
2017-02-18,49,22,3
2017-02-19,49,22,7
2017-02-20,49,22,3
2017-02-21,49,22,1
2017-02-22,49,22,1
2017-02-23,49,22,1
2017-02-27,49,22,3
2017-02-28,49,22,1
2017-03-01,49,22,4
2017-03-02,49,22,2
2017-03-03,49,22,4
2017-03-04,49,22,3
2017-03-05,49,22,2
2017-03-06,49,22,1
2017-03-08,49,22,1
2017-03-09,49,22,3
2017-03-11,49,22,1
2017-03-15,49,22,3
2017-03-16,49,22,2
2017-03-18,49,22,3
2017-03-19,49,22,1
2017-03-22,49,22,2
2017-03-23,49,22,1
2017-03-25,49,22,5
2017-03-26,49,22,1
2017-03-29,49,22,1
2017-03-31,49,22,1
2017-04-05,49,22,1
2017-04-06,49,22,2
2017-04-07,49,22,1
2017-04-08,49,22,1
2017-04-09,49,22,3
2017-04-10,49,22,2
2017-04-11,49,22,5
